Organism name,Length,Benchmark ID,Taxonomy.ENA.superkingdom,Taxonomy.ENA.phylum
Lactobacillus ruminis,1542,CRW_16S_B_15227,Bacteria,Firmicutes
Lactobacillus sakei,1523,CRW_16S_B_15228,Bacteria,Firmicutes
Lactobacillus salivarius,1512,CRW_16S_B_15229,Bacteria,Firmicutes
Lactobacillus sanfranciscensis,1517,CRW_16S_B_15230,Bacteria,Firmicutes
Lactobacillus sharpeae,1523,CRW_16S_B_15234,Bacteria,Firmicutes
Lactobacillus sp.,1519,CRW_16S_B_15235,Bacteria,Firmicutes
Lactobacillus vermiforme,1523,CRW_16S_B_15237,Bacteria,Firmicutes
Oxalophagus oxalicus,1518,CRW_16S_B_15243,Bacteria,Firmicutes
Pediococcus acidilactici,1526,CRW_16S_B_15282,Bacteria,Firmicutes
Pediococcus pentosaceus,1534,CRW_16S_B_15283,Bacteria,Firmicutes
Paenibacillus jamilae,1538,CRW_16S_B_15284,Bacteria,Firmicutes
Saccharococcus thermophilus,1538,CRW_16S_B_15291,Bacteria,Firmicutes
Staphylococcus condimenti,1545,CRW_16S_B_15301,Bacteria,Firmicutes
Salinicoccus roseus,1543,CRW_16S_B_15302,Bacteria,Firmicutes
Weissella halotolerans,1529,CRW_16S_B_15485,Bacteria,Firmicutes
Weissella kandleri,1517,CRW_16S_B_15486,Bacteria,Firmicutes
Weissella minor,1516,CRW_16S_B_15488,Bacteria,Firmicutes
Weissella paramesenteroides,1524,CRW_16S_B_15490,Bacteria,Firmicutes
Clostridium sp. L15,1512,CRW_16S_B_15602,Bacteria,Firmicutes
Clostridium algidicarnis,1511,CRW_16S_B_15877,Bacteria,Firmicutes
Clostridium formicaceticum,1521,CRW_16S_B_15949,Bacteria,Firmicutes
Caloramator fervidus,1519,CRW_16S_B_15974,Bacteria,Firmicutes
Coprothermobacter proteolyticus,1525,CRW_16S_B_16053,Bacteria,Coprothermobacterota
Desulfitobacterium dehalogenans,1514,CRW_16S_B_16061,Bacteria,Firmicutes
Desulfitobacterium hafniense,1530,CRW_16S_B_16063,Bacteria,Firmicutes
Heliobacterium chlorum,1512,CRW_16S_B_16328,Bacteria,Firmicutes
Megasphaera elsdenii,1539,CRW_16S_B_16347,Bacteria,Firmicutes
Pseudoramibacter alactolyticus,1521,CRW_16S_B_16382,Bacteria,Firmicutes
Thermoanaerobacter brockii subsp. finnii,1523,CRW_16S_B_16436,Bacteria,Firmicutes
Thermoanaerobacter kivui,1662,CRW_16S_B_16444,Bacteria,Firmicutes
Thermoanaerobacter thermocopriae,1522,CRW_16S_B_16445,Bacteria,Firmicutes
Thermoanaerobacterium saccharolyticum,1552,CRW_16S_B_16452,Bacteria,Firmicutes
Veillonella atypica,1513,CRW_16S_B_16463,Bacteria,Firmicutes
Veillonella dispar,1513,CRW_16S_B_16464,Bacteria,Firmicutes
Veillonella parvula,1513,CRW_16S_B_16465,Bacteria,Firmicutes
Candidatus Phytoplasma japonicum,1521,CRW_16S_B_16467,Bacteria,Tenericutes
'Fragaria multicipita' phytoplasma,1532,CRW_16S_B_16500,Bacteria,Tenericutes
Argentinian alfalfa witches'-broom phytoplasma,1530,CRW_16S_B_16524,Bacteria,Tenericutes
Candidatus Phytoplasma vitis,1527,CRW_16S_B_16559,Bacteria,Tenericutes
Rubus stunt phytoplasma,1529,CRW_16S_B_16564,Bacteria,Tenericutes
Peach yellows phytoplasma,1527,CRW_16S_B_16576,Bacteria,Tenericutes
Maize bushy stunt phytoplasma,1527,CRW_16S_B_16587,Bacteria,Tenericutes
Centaurea solstitialis virescence phytoplasma,1531,CRW_16S_B_16600,Bacteria,Tenericutes
Derbid phytoplasma,1534,CRW_16S_B_16679,Bacteria,Tenericutes
Aster yellows witches'-broom phytoplasma AYWB,1531,CRW_16S_B_16746,Bacteria,Tenericutes
Broadbeam phytoplasma,1525,CRW_16S_B_16789,Bacteria,Tenericutes
Mycoplasma capricolum,1524,CRW_16S_B_16868,Bacteria,Tenericutes
Candidatus Phytoplasma oryzae,1523,CRW_16S_B_16948,Bacteria,Tenericutes
Mytilus edulis,1826,CRW_16S_E_17061,Eukaryota,Mollusca
Artemia salina,1810,CRW_16S_E_17067,Eukaryota,Arthropoda
Crossodonthina koreana,1811,CRW_16S_E_17068,Eukaryota,Arthropoda
Echinococcus granulosus,2394,CRW_16S_E_17069,Eukaryota,Platyhelminthes
Neurospora crassa,1876,CRW_16S_E_17096,Eukaryota,Ascomycota
Oenothera berteroana,1900,CRW_16S_E_17098,Eukaryota,Streptophyta
Podospora anserina,1779,CRW_16S_E_17100,Eukaryota,Ascomycota
Paramecium tetraurelia,1677,CRW_16S_E_17106,Eukaryota,Ciliophora
Prototheca wickerhamii,1675,CRW_16S_E_17108,Eukaryota,Chlorophyta
Tetrahymena pyriformis,1669,CRW_16S_E_17114,Eukaryota,Ciliophora
Pyrococcus abyssi,1512,CRW_16S_A_17129,Archaea,Euryarchaeota
Acinetobacter calcoaceticus,1537,CRW_16S_B_17141,Bacteria,Proteobacteria
Aeromonas hydrophila,1544,CRW_16S_B_17145,Bacteria,Proteobacteria
Allochromatium vinosum,1528,CRW_16S_B_17150,Bacteria,Proteobacteria
Bordetella bronchiseptica,1532,CRW_16S_B_17154,Bacteria,Proteobacteria
Beggiatoa sp. 1401-13,1522,CRW_16S_B_17158,Bacteria,Proteobacteria
Burkholderia mallei,1533,CRW_16S_B_17165,Bacteria,Proteobacteria
Bordetella parapertussis,1531,CRW_16S_B_17167,Bacteria,Proteobacteria
Bordetella pertussis,1531,CRW_16S_B_17168,Bacteria,Proteobacteria
Burkholderia sp.,1535,CRW_16S_B_17172,Bacteria,Proteobacteria
Coxiella burnetii,1541,CRW_16S_B_17174,Bacteria,Proteobacteria
Citrobacter freundii,1542,CRW_16S_B_17177,Bacteria,Proteobacteria
Chromohalobacter marismortui,1538,CRW_16S_B_17182,Bacteria,Proteobacteria
Comamonas testosteroni,1536,CRW_16S_B_17191,Bacteria,Proteobacteria
Dichelobacter nodosus,1533,CRW_16S_B_17197,Bacteria,Proteobacteria
Escherichia coli,1542,CRW_16S_B_17203,Bacteria,Proteobacteria
Edwardsiella tarda,1542,CRW_16S_B_17209,Bacteria,Proteobacteria
Francisella tularensis,1525,CRW_16S_B_17213,Bacteria,Proteobacteria
Halomonas halodenitrificans,1538,CRW_16S_B_17220,Bacteria,Proteobacteria
Haemophilus influenzae,1539,CRW_16S_B_17221,Bacteria,Proteobacteria
Klebsiella pneumoniae,1541,CRW_16S_B_17230,Bacteria,Proteobacteria
Legionella pneumophila,1543,CRW_16S_B_17237,Bacteria,Proteobacteria
Methylococcus capsulatus,1534,CRW_16S_B_17242,Bacteria,Proteobacteria
Neisseria gonorrhoeae,1544,CRW_16S_B_17260,Bacteria,Proteobacteria
Neisseria meningitidis,1544,CRW_16S_B_17261,Bacteria,Proteobacteria
Pseudomonas aeruginosa,1536,CRW_16S_B_17264,Bacteria,Proteobacteria
Pasteurella multocida,1542,CRW_16S_B_17270,Bacteria,Proteobacteria
Psychrobacter pacificensis,1536,CRW_16S_B_17272,Bacteria,Proteobacteria
Pseudomonas putida,1537,CRW_16S_B_17273,Bacteria,Proteobacteria
Pseudomonas sp.,1537,CRW_16S_B_17275,Bacteria,Proteobacteria
Plesiomonas shigelloides,1542,CRW_16S_B_17276,Bacteria,Proteobacteria
Proteus vulgaris,1543,CRW_16S_B_17278,Bacteria,Proteobacteria
Shigella dysenteriae,1538,CRW_16S_B_17299,Bacteria,Proteobacteria
Serratia marcescens,1542,CRW_16S_B_17313,Bacteria,Proteobacteria
Shewanella putrefaciens,1543,CRW_16S_B_17323,Bacteria,Proteobacteria
Pyramimonas parkeae,1549,CRW_16S_E_17363,Eukaryota,Chlorophyta
Pilostyles thurberi,1531,CRW_16S_E_17364,Eukaryota,Streptophyta
Aspergillus flavus,1799,CRW_16S_E_17379,Eukaryota,Ascomycota
Allomyces macrogynus,1878,CRW_16S_E_17385,Eukaryota,Blastocladiomycota
Arceuthobium verticilliflorum,1808,CRW_16S_E_17392,Eukaryota,Streptophyta
Babesia bigemina,1701,CRW_16S_E_17397,Eukaryota,Apicomplexa
Babesia canis,1723,CRW_16S_E_17399,Eukaryota,Apicomplexa
Blastocladiella emersonii,1901,CRW_16S_E_17401,Eukaryota,Blastocladiomycota
Babesia gibsoni,1780,CRW_16S_E_17403,Eukaryota,Apicomplexa
Babesia microti,1780,CRW_16S_E_17410,Eukaryota,Apicomplexa
Bostrychia moritziana,1793,CRW_16S_E_17415,Eukaryota,Rhodophyta
Bonamia ostreae,1798,CRW_16S_E_17416,Eukaryota,Haplosporidia
Babesia rodhaini,1763,CRW_16S_E_17418,Eukaryota,Apicomplexa
Candida albicans,1787,CRW_16S_E_17420,Eukaryota,Ascomycota
Cyrtohymena citrina,1772,CRW_16S_E_17422,Eukaryota,Ciliophora
Coccidioides immitis,1799,CRW_16S_E_17427,Eukaryota,Ascomycota
Cryptococcus neoformans var. neoformans,1805,CRW_16S_E_17430,Eukaryota,Basidiomycota
Euplotes aediculatus,1882,CRW_16S_E_17444,Eukaryota,Ciliophora
Engelmanniella mobilis,1773,CRW_16S_E_17451,Eukaryota,Ciliophora
Euglypha rotunda,1814,CRW_16S_E_17455,Eukaryota,Cercozoa
Glomus sp. W3349,1823,CRW_16S_E_17461,Eukaryota,Mucoromycota
Gastrostyla steinii,1771,CRW_16S_E_17467,Eukaryota,Ciliophora
Gelidium vagum,1769,CRW_16S_E_17468,Eukaryota,Rhodophyta
Mucor circinelloides f. lusitanicus,1830,CRW_16S_E_17488,Eukaryota,Mucoromycota
Mucor racemosus,1831,CRW_16S_E_17495,Eukaryota,Mucoromycota
Oxytricha granulifera,1778,CRW_16S_E_17519,Eukaryota,Ciliophora
Onychodromus quadricornutus,1771,CRW_16S_E_17524,Eukaryota,Ciliophora
Pneumocystis carinii,1804,CRW_16S_E_17530,Eukaryota,Ascomycota
Paulinella chromatophora,1820,CRW_16S_E_17531,Eukaryota,Cercozoa
Paruroleptus lepisma,1772,CRW_16S_E_17542,Eukaryota,Ciliophora
Rhizopus oryzae,1825,CRW_16S_E_17562,Eukaryota,Mucoromycota
Rhodochaete parvula,1790,CRW_16S_E_17563,Eukaryota,Rhodophyta
Skeletonema costatum,1802,CRW_16S_E_17567,Eukaryota,Bacillariophyta
Stylonychia lemnae,1770,CRW_16S_E_17572,Eukaryota,Ciliophora
Stylonychia mytilus,1771,CRW_16S_E_17574,Eukaryota,Ciliophora
Thalassiosira pseudonana,1808,CRW_16S_E_17583,Eukaryota,Bacillariophyta
Tetrahymena thermophila,1753,CRW_16S_E_17584,Eukaryota,Ciliophora
Suillus sinuspaulianus,1987,CRW_16S_E_17625,Eukaryota,Basidiomycota
Bacillus hemicellulosilyticus,1535,CRW_16S_B_8509,Bacteria,Firmicutes
Bacillus wakoensis,1524,CRW_16S_B_8510,Bacteria,Firmicutes
Bacillus akibai,1546,CRW_16S_B_8511,Bacteria,Firmicutes
Bacillus sp. KSM-P358,1548,CRW_16S_B_8515,Bacteria,Firmicutes
Halobacillus sp. IS-Hb1,1517,CRW_16S_B_8735,Bacteria,Firmicutes
Halobacillus sp. IS-Hb2,1562,CRW_16S_B_8736,Bacteria,Firmicutes
Anoxybacillus beppuensis,1515,CRW_16S_B_8899,Bacteria,Firmicutes
Staphylococcus epidermidis ATCC 12228,1554,CRW_16S_B_8969,Bacteria,Firmicutes
Bacillus cereus ATCC 14579,1512,CRW_16S_B_8983,Bacteria,Firmicutes
Aerococcus viridans,1522,CRW_16S_B_9124,Bacteria,Firmicutes
Streptococcus sp. oral clone FN042,1525,CRW_16S_B_9244,Bacteria,Firmicutes
Streptococcus sp. oral clone FO042,1523,CRW_16S_B_9245,Bacteria,Firmicutes
Alloiococcus otitis,1525,CRW_16S_B_9373,Bacteria,Firmicutes
Bacillus sonorensis,1534,CRW_16S_B_9386,Bacteria,Firmicutes
Bacillus sp. AC6t,1527,CRW_16S_B_9425,Bacteria,Firmicutes
Bacillus sp. R-16769,1520,CRW_16S_B_9442,Bacteria,Firmicutes
Staphylococcus aureus RF122,1555,CRW_16S_B_9614,Bacteria,Firmicutes
Staphylococcus sp. R-25050,1532,CRW_16S_B_9715,Bacteria,Firmicutes
Bacillus clausii KSM-K16,1551,CRW_16S_B_9803,Bacteria,Firmicutes
Staphylococcus haemolyticus JCSC1435,1554,CRW_16S_B_9804,Bacteria,Firmicutes
