Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.NCBI.Classified,Taxonomy.NCBI.no rank 0,Taxonomy.NCBI.no rank 1,Taxonomy.NCBI.superkingdom,Taxonomy.NCBI.no rank 2,Taxonomy.NCBI.phylum,Taxonomy.NCBI.class,Taxonomy.NCBI.order,Taxonomy.NCBI.family,Taxonomy.NCBI.unknown 0,Taxonomy.NCBI.species group,Taxonomy.NCBI.unknown 1,Taxonomy.NCBI.genus,Taxonomy.NCBI.no rank 3,Taxonomy.NCBI.no rank 4,Taxonomy.NCBI.unknown 2
Staphylococcus aureus subsp. aureus MSSA476,BX571857,1555,603,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_11640,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,Staphylococcus aureus subsp. aureus,Staphylococcus,Staphylococcus aureus subsp. aureus MSSA476,,
Staphylococcus aureus subsp. aureus MSSA476,BX571857,1555,603,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_11641,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,Staphylococcus aureus subsp. aureus,Staphylococcus,Staphylococcus aureus subsp. aureus MSSA476,,
Staphylococcus aureus subsp. aureus MSSA476,BX571857,1554,602,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_11642,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,Staphylococcus aureus subsp. aureus,Staphylococcus,Staphylococcus aureus subsp. aureus MSSA476,,
Staphylococcus epidermidis RP62A,CP000029,1554,602,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_11676,--,No,,,,,,,,,,,,,,,
Staphylococcus epidermidis RP62A,CP000029,1554,602,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_11677,--,No,,,,,,,,,,,,,,,
Staphylococcus epidermidis RP62A,CP000029,1554,602,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_11678,--,No,,,,,,,,,,,,,,,
Staphylococcus epidermidis RP62A,CP000029,1554,602,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_11679,--,No,,,,,,,,,,,,,,,
Staphylococcus epidermidis RP62A,CP000029,1554,602,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_11680,--,No,,,,,,,,,,,,,,,
Staphylococcus epidermidis RP62A,CP000029,1554,602,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_11681,--,No,,,,,,,,,,,,,,,
Staphylococcus aureus subsp. aureus COL,CP000046,1555,603,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_11682,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,Staphylococcus aureus subsp. aureus,Staphylococcus,Staphylococcus aureus subsp. aureus COL,,
Staphylococcus aureus subsp. aureus COL,CP000046,1555,603,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_11683,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,Staphylococcus aureus subsp. aureus,Staphylococcus,Staphylococcus aureus subsp. aureus COL,,
Staphylococcus aureus subsp. aureus COL,CP000046,1555,603,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_11684,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,Staphylococcus aureus subsp. aureus,Staphylococcus,Staphylococcus aureus subsp. aureus COL,,
Staphylococcus aureus subsp. aureus COL,CP000046,1555,603,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_11685,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,Staphylococcus aureus subsp. aureus,Staphylococcus,Staphylococcus aureus subsp. aureus COL,,
Staphylococcus aureus subsp. aureus COL,CP000046,1555,603,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_11686,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,Staphylococcus aureus subsp. aureus,Staphylococcus,Staphylococcus aureus subsp. aureus COL,,
Staphylococcus aureus subsp. aureus COL,CP000046,1555,603,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_11687,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,Staphylococcus aureus subsp. aureus,Staphylococcus,Staphylococcus aureus subsp. aureus COL,,
Staphylococcus aureus subsp. aureus NCTC 8325,CP000253,1556,604,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))((())(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_11701,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,Staphylococcus aureus subsp. aureus,Staphylococcus,Staphylococcus aureus subsp. aureus NCTC 8325,,
Staphylococcus aureus subsp. aureus NCTC 8325,CP000253,1555,603,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_11702,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,Staphylococcus aureus subsp. aureus,Staphylococcus,Staphylococcus aureus subsp. aureus NCTC 8325,,
Staphylococcus aureus subsp. aureus NCTC 8325,CP000253,1555,603,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_11703,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,Staphylococcus aureus subsp. aureus,Staphylococcus,Staphylococcus aureus subsp. aureus NCTC 8325,,
Staphylococcus aureus subsp. aureus NCTC 8325,CP000253,1555,603,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_11704,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,Staphylococcus aureus subsp. aureus,Staphylococcus,Staphylococcus aureus subsp. aureus NCTC 8325,,
Staphylococcus aureus subsp. aureus NCTC 8325,CP000253,1557,605,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))(((((((()())(((()))()))))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_11705,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,Staphylococcus aureus subsp. aureus,Staphylococcus,Staphylococcus aureus subsp. aureus NCTC 8325,,
Staphylococcus aureus subsp. aureus USA300,CP000255,1555,603,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_11706,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,Staphylococcus aureus subsp. aureus,Staphylococcus,Staphylococcus aureus subsp. aureus USA300,,
Staphylococcus aureus subsp. aureus USA300,CP000255,1555,603,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_11707,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,Staphylococcus aureus subsp. aureus,Staphylococcus,Staphylococcus aureus subsp. aureus USA300,,
Staphylococcus aureus subsp. aureus USA300,CP000255,1555,603,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_11708,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,Staphylococcus aureus subsp. aureus,Staphylococcus,Staphylococcus aureus subsp. aureus USA300,,
Staphylococcus aureus subsp. aureus USA300,CP000255,1555,603,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_11709,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,Staphylococcus aureus subsp. aureus,Staphylococcus,Staphylococcus aureus subsp. aureus USA300,,
Staphylococcus aureus subsp. aureus USA300,CP000255,1555,603,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_11710,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus aureus,,Staphylococcus aureus subsp. aureus,Staphylococcus,Staphylococcus aureus subsp. aureus USA300,,
Carnobacterium alterfunditum,L08623,1552,596,956,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)(((((((((((((()))))))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()()))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_11735,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium alterfunditum,,,Carnobacterium,,,
uncultured Streptococcus sp.,DQ016717,1551,627,924,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()((((()())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_11789,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,environmental samples <Streptococcus>,,uncultured Streptococcus sp.,Streptococcus,,,
uncultured bacterium,DQ238616,1554,612,942,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)(((((((((((()))))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))((())(])))(())](((((((()(((()()))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_12873,--,Yes,root,cellular organisms,Bacteria,,,,,,environmental samples <Bacteria>,,uncultured bacterium,,,,
Geobacillus thermodenitrificans,DQ243788,1560,606,954,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_12878,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus thermodenitrificans,,,Geobacillus,,,
Geobacillus thermoparaffinivorans,DQ309593,1552,598,954,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_13107,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus thermoparaffinivorans,,,Geobacillus,,,
Bacillus weihenstephanensis,DQ345791,1580,644,936,Yes,1,16S,2,(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()(((()((()())((()())(()()))))()())())()(),((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())(((((((()(((()()))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([(]))([(])),No,CRW,--,CRW_16S_B_13239,--,No,,,,,,,,,,,,,,,
uncultured Streptococcus sp.,DQ346425,1551,627,924,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))((()))(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()((((()())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_13243,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,environmental samples <Streptococcus>,,uncultured Streptococcus sp.,Streptococcus,,,
Bacillus licheniformis,DQ351930,1564,612,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()()))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_13254,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus <bacterium>,Bacillus subtilis group,Bacillus licheniformis,,,,
Bacillus sp. EJB8,DQ451098,1553,621,932,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())(),([)((((((((((())))(((((())()())))(((())))(()))()())))(((())))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())]((((((((()(((((())()))((((((()())(((()))()))))))))))(((())))(()))())))))((((((())))))),([)([(]))([(]))],No,CRW,--,CRW_16S_B_13404,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus <bacterium>,,Bacillus sp. EJB8,,,,
Geobacillus sp. N60,DQ642088,1561,609,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_13574,--,No,,,,,,,,,,,,,,,
Staphylococcus sp. Zp4,DQ659595,1551,597,954,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_13826,--,No,,,,,,,,,,,,,,,
Bacillus sp. 830G,DQ904622,1622,726,896,Yes,1,16S,2,(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()(((()((()())((()())(()()))))()())())(),(((((((((()))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((((()))()))))))))((()))(()(])))(())(((((((()(((()()))((((((()())(((()))())))))))))(((())))(()))()))))((((())))),([(]))([(])),No,CRW,--,CRW_16S_B_14941,--,No,,,,,,,,,,,,,,,
null,,1561,607,954,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)(((((((((((()))))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()()))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_NA_15089,--,No,,,,,,,,,,,,,,,
Halobacillus litoralis,X94558,1559,615,944,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()(())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_15107,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Bacillaceae,Halobacillus litoralis,,,Halobacillus,,,
Lactobacillus acidophilus,M99704,1568,612,956,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)(((((((((((()))))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()()))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_15118,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus acidophilus,,,Lactobacillus,,,
null,,1568,616,952,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((((())))))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()()))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_NA_15120,--,No,,,,,,,,,,,,,,,
Lactococcus lactis subsp. lactis,,1551,607,944,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)((((((((((())))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()((((()())))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_15155,--,No,,,,,,,,,,,,,,,
Trichococcus pasteurii,X87150,1554,600,954,Yes,1,16S,3,([)(((()((()()())()())()())())()()([(])))([(()(()()))()(()(])))()](((()((()())((()())(()()))))()())())()(),([)(((((((((((()))))(((((())()())))(((())))(()))()())))((()))))(())(((())))([((])))))([((((((())))(((((()))(())))))))((()))(()(])))(())](((((((()(((()()))((((((()())(((()))())))))))))(((())))(()))()))))((((((()))))))(),([)([(]))([(]))],No,CRW,--,CRW_16S_B_15166,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Trichococcus pasteurii,,,Trichococcus,,,
