Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.NCBI.Classified,Taxonomy.NCBI.no rank 0,Taxonomy.NCBI.no rank 1,Taxonomy.NCBI.superkingdom,Taxonomy.NCBI.phylum,Taxonomy.NCBI.class,Taxonomy.NCBI.order,Taxonomy.NCBI.family,Taxonomy.NCBI.genus,Taxonomy.NCBI.species group,Taxonomy.NCBI.unknown 0,Taxonomy.NCBI.no rank 2,Taxonomy.NCBI.no rank 3,Taxonomy.NCBI.unknown 1,Taxonomy.NCBI.subphylum,Taxonomy.NCBI.unknown 2,Taxonomy.NCBI.unknown 3,Taxonomy.NCBI.tribe,Taxonomy.NCBI.no rank 4,Taxonomy.NCBI.species subgroup,Taxonomy.NCBI.no rank 5,Taxonomy.NCBI.suborder
Chromobacterium violaceum ATCC 12472,AE016825,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_425,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Chromobacterium,,Chromobacterium violaceum,Chromobacterium group,Chromobacterium violaceum ATCC 12472,,,,,,,,,
Chromobacterium violaceum ATCC 12472,AE016825,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_426,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Chromobacterium,,Chromobacterium violaceum,Chromobacterium group,Chromobacterium violaceum ATCC 12472,,,,,,,,,
Chromobacterium violaceum ATCC 12472,AE016825,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_427,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Chromobacterium,,Chromobacterium violaceum,Chromobacterium group,Chromobacterium violaceum ATCC 12472,,,,,,,,,
Chromobacterium violaceum ATCC 12472,AE016825,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_428,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Chromobacterium,,Chromobacterium violaceum,Chromobacterium group,Chromobacterium violaceum ATCC 12472,,,,,,,,,
Coxiella burnetii RSA 493,AE016828,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_436,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,,,Coxiella <Bacteria>,Coxiella burnetii RSA 493,,Coxiella burnetii,,,,,,,,
Pseudomonas syringae pv. tomato str. DC3000,AE016853,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_440,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae group,Pseudomonas syringae group genomosp. 3,Pseudomonas syringae pv. tomato,Pseudomonas syringae pv. tomato str. DC3000,,,,,,,,,
Pseudomonas syringae pv. tomato str. DC3000,AE016853,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_441,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae group,Pseudomonas syringae group genomosp. 3,Pseudomonas syringae pv. tomato,Pseudomonas syringae pv. tomato str. DC3000,,,,,,,,,
Pseudomonas syringae pv. tomato str. DC3000,AE016853,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_442,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae group,Pseudomonas syringae group genomosp. 3,Pseudomonas syringae pv. tomato,Pseudomonas syringae pv. tomato str. DC3000,,,,,,,,,
Pseudomonas syringae pv. tomato str. DC3000,AE016853,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_443,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae group,Pseudomonas syringae group genomosp. 3,Pseudomonas syringae pv. tomato,Pseudomonas syringae pv. tomato str. DC3000,,,,,,,,,
Pseudomonas syringae pv. tomato str. DC3000,AE016853,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_444,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae group,Pseudomonas syringae group genomosp. 3,Pseudomonas syringae pv. tomato,Pseudomonas syringae pv. tomato str. DC3000,,,,,,,,,
Pseudomonas syringae pv. tomato str. DC3000,AE016853,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_445,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae group,Pseudomonas syringae group genomosp. 3,Pseudomonas syringae pv. tomato,Pseudomonas syringae pv. tomato str. DC3000,,,,,,,,,
Pseudomonas syringae pv. tomato str. DC3000,AE016853,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_446,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae group,Pseudomonas syringae group genomosp. 3,Pseudomonas syringae pv. tomato,Pseudomonas syringae pv. tomato str. DC3000,,,,,,,,,
Bacillus cereus ATCC 14579,AE016877,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_447,--,Yes,root,cellular organisms,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,,Bacillus cereus group,Bacillus <bacterium>,Terrabacteria group,Bacillus cereus ATCC 14579,Bacillus cereus,,,,,,,,
Bacillus cereus ATCC 14579,AE016877,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_450,--,Yes,root,cellular organisms,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,,Bacillus cereus group,Bacillus <bacterium>,Terrabacteria group,Bacillus cereus ATCC 14579,Bacillus cereus,,,,,,,,
Bacillus cereus ATCC 14579,AE016877,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_451,--,Yes,root,cellular organisms,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,,Bacillus cereus group,Bacillus <bacterium>,Terrabacteria group,Bacillus cereus ATCC 14579,Bacillus cereus,,,,,,,,
Yersinia pestis biovar Microtus str. 91001,AE017042,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_458,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,,Yersinia pseudotuberculosis complex,Yersinia <bacteria>,Yersinia pestis biovar Microtus str. 91001,,Yersinia pestis,,Yersinia pestis subsp. microtus,,,,,,
Yersinia pestis biovar Microtus str. 91001,AE017042,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_459,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,,Yersinia pseudotuberculosis complex,Yersinia <bacteria>,Yersinia pestis biovar Microtus str. 91001,,Yersinia pestis,,Yersinia pestis subsp. microtus,,,,,,
Yersinia pestis biovar Microtus str. 91001,AE017042,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_460,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,,Yersinia pseudotuberculosis complex,Yersinia <bacteria>,Yersinia pestis biovar Microtus str. 91001,,Yersinia pestis,,Yersinia pestis subsp. microtus,,,,,,
Yersinia pestis biovar Microtus str. 91001,AE017042,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_461,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,,Yersinia pseudotuberculosis complex,Yersinia <bacteria>,Yersinia pestis biovar Microtus str. 91001,,Yersinia pestis,,Yersinia pestis subsp. microtus,,,,,,
Yersinia pestis biovar Microtus str. 91001,AE017042,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_462,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,,Yersinia pseudotuberculosis complex,Yersinia <bacteria>,Yersinia pestis biovar Microtus str. 91001,,Yersinia pestis,,Yersinia pestis subsp. microtus,,,,,,
Geobacter sulfurreducens PCA,AE017180,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_469,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,,Geobacter sulfurreducens,Geobacter sulfurreducens PCA,,,delta/epsilon subdivisions,,,,,,,
Geobacter sulfurreducens PCA,AE017180,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_470,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,,Geobacter sulfurreducens,Geobacter sulfurreducens PCA,,,delta/epsilon subdivisions,,,,,,,
Geobacter sulfurreducens PCA,AE017180,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_471,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,,Geobacter sulfurreducens,Geobacter sulfurreducens PCA,,,delta/epsilon subdivisions,,,,,,,
Bacillus cereus ATCC 10987,AE017194,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_473,--,Yes,root,cellular organisms,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,,Bacillus cereus group,Bacillus <bacterium>,Terrabacteria group,Bacillus cereus ATCC 10987,Bacillus cereus,,,,,,,,
Wolbachia endosymbiont of Drosophila melanogaster,AE017196,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_475,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Wolbachia,,Wolbachia endosymbiont of Drosophila melanogaster,,,,,,,Wolbachieae,,,,
Thermus thermophilus HB27,AE017221,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_484,--,Yes,root,cellular organisms,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,Thermus thermophilus,Terrabacteria group,Thermus thermophilus HB27,,,,,,,,,
Bacillus anthracis str. Sterne,AE017225,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_491,--,Yes,root,cellular organisms,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,,Bacillus cereus group,Bacillus <bacterium>,Terrabacteria group,Bacillus anthracis str. Sterne,Bacillus anthracis,,,,,,,,
Bacillus anthracis str. Sterne,AE017225,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_492,--,Yes,root,cellular organisms,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,,Bacillus cereus group,Bacillus <bacterium>,Terrabacteria group,Bacillus anthracis str. Sterne,Bacillus anthracis,,,,,,,,
Bacillus anthracis str. Sterne,AE017225,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_494,--,Yes,root,cellular organisms,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,,Bacillus cereus group,Bacillus <bacterium>,Terrabacteria group,Bacillus anthracis str. Sterne,Bacillus anthracis,,,,,,,,
Mesoplasma florum L1,AE017263,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_502,--,Yes,root,cellular organisms,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Entomoplasmataceae,Mesoplasma,,Mesoplasma florum,Terrabacteria group,Mesoplasma florum L1,,,,,,,,,
Methylococcus capsulatus str. Bath,AE017282,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_503,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylococcus,,Methylococcus capsulatus,Methylococcus capsulatus str. Bath,,,,,,,,,,
Methylococcus capsulatus str. Bath,AE017282,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_504,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylococcus,,Methylococcus capsulatus,Methylococcus capsulatus str. Bath,,,,,,,,,,
Bacillus anthracis str. 'Ames Ancestor',AE017334,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_517,--,Yes,root,cellular organisms,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,,Bacillus cereus group,Bacillus <bacterium>,Terrabacteria group,Bacillus anthracis str. 'Ames Ancestor',Bacillus anthracis,,,,,,,,
Bacillus anthracis str. 'Ames Ancestor',AE017334,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_520,--,Yes,root,cellular organisms,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,,Bacillus cereus group,Bacillus <bacterium>,Terrabacteria group,Bacillus anthracis str. 'Ames Ancestor',Bacillus anthracis,,,,,,,,
Acholeplasma oculi,AF005321,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_538,--,Yes,root,cellular organisms,Bacteria,Tenericutes,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,,Acholeplasma oculi,Terrabacteria group,,,,,,,,,,
Acholeplasma palmae,AF005323,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_539,--,Yes,root,cellular organisms,Bacteria,Tenericutes,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,,Acholeplasma palmae,Terrabacteria group,,,,,,,,,,
Anaeroplasma abactoclasticum,AF005325,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_540,--,Yes,root,cellular organisms,Bacteria,Tenericutes,Mollicutes,Anaeroplasmatales,Anaeroplasmataceae,Anaeroplasma,,Anaeroplasma abactoclasticum,Terrabacteria group,,,,,,,,,,
Xanthomonas campestris,AF032904,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_544,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,,Xanthomonas campestris,,,,,,,,,,,
Actinobacillus pleuropneumoniae,AF033061,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_545,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,,Actinobacillus pleuropneumoniae,,,,,,,,,,,
Actinobacillus pleuropneumoniae,AF033062,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_546,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,,Actinobacillus pleuropneumoniae,,,,,,,,,,,
Actinobacillus pleuropneumoniae,AF033063,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_547,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,,Actinobacillus pleuropneumoniae,,,,,,,,,,,
Actinobacillus pleuropneumoniae,AF033064,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_548,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,,Actinobacillus pleuropneumoniae,,,,,,,,,,,
Actinobacillus pleuropneumoniae,AF033065,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_549,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,,Actinobacillus pleuropneumoniae,,,,,,,,,,,
Actinobacillus pleuropneumoniae,AF033066,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_550,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,,Actinobacillus pleuropneumoniae,,,,,,,,,,,
Actinobacillus pleuropneumoniae,AF033067,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_551,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,,Actinobacillus pleuropneumoniae,,,,,,,,,,,
Actinobacillus pleuropneumoniae,AF033068,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_552,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,,Actinobacillus pleuropneumoniae,,,,,,,,,,,
Actinobacillus pleuropneumoniae,AF033069,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_553,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,,Actinobacillus pleuropneumoniae,,,,,,,,,,,
Actinobacillus lignieresii,AF033071,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_554,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,,Actinobacillus lignieresii,,,,,,,,,,,
Actinobacillus lignieresii,AF033072,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_555,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,,Actinobacillus lignieresii,,,,,,,,,,,
Actinobacillus lignieresii,AF033073,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_556,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,,Actinobacillus lignieresii,,,,,,,,,,,
Actinobacillus suis,AF033074,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_557,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,,Actinobacillus suis,,,,,,,,,,,
Actinobacillus lignieresii,AF033077,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_558,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,,Actinobacillus lignieresii,,,,,,,,,,,
Vibrio cholerae,AF042844,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_563,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,Vibrio cholerae,,,,,,,,,,,
Vibrio cholerae,AF042845,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_564,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,Vibrio cholerae,,,,,,,,,,,
Vibrio cholerae,AF042846,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_565,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,Vibrio cholerae,,,,,,,,,,,
Salmonella enterica,AF046814,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_566,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,,Salmonella enterica,,,Salmonella enterica subsp. enterica,,,,,,,,
Salmonella enterica,AF046815,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_567,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,,Salmonella enterica,,,Salmonella enterica subsp. enterica,,,,,,,,
Salmonella enterica,AF046817,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_568,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,,Salmonella enterica,,,Salmonella enterica subsp. enterica,,,,,,,,
Salmonella enterica,AF046821,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_569,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,,Salmonella enterica,,,Salmonella enterica subsp. enterica,,,,,,,,
Salmonella enterica,AF046822,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_570,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,,Salmonella enterica,,,Salmonella enterica subsp. enterica,,,,,,,,
Bacillus sporothermodurans,AF071855,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_581,--,Yes,root,cellular organisms,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,,,Bacillus <bacterium>,Terrabacteria group,,Bacillus sporothermodurans,,,,,,,,
Campylobacter lari,AF074841,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_596,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,,Campylobacter lari,,,Campylobacter lari subsp. lari,delta/epsilon subdivisions,,,,,,,
endosymbiont of Ridgeia piscesae,AF076795,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_597,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,endosymbiont of Ridgeia piscesae,unclassified Gammaproteobacteria,sulfur-oxidizing symbionts,,,,,,,,,
Escarpia spicata endosymbiont,AF076798,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_600,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,Escarpia spicata endosymbiont,unclassified Gammaproteobacteria,sulfur-oxidizing symbionts,,,,,,,,,
endosymbiont of Riftia pachyptila,AF076799,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_601,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,endosymbiont of Riftia pachyptila,unclassified Gammaproteobacteria,sulfur-oxidizing symbionts,,,,,,,,,
endosymbiont of Riftia pachyptila,AF076801,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_603,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,endosymbiont of Riftia pachyptila,unclassified Gammaproteobacteria,sulfur-oxidizing symbionts,,,,,,,,,
endosymbiont of Riftia pachyptila,AF076803,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_605,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,endosymbiont of Riftia pachyptila,unclassified Gammaproteobacteria,sulfur-oxidizing symbionts,,,,,,,,,
endosymbiont of Riftia pachyptila,AF076806,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_607,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,endosymbiont of Riftia pachyptila,unclassified Gammaproteobacteria,sulfur-oxidizing symbionts,,,,,,,,,
Escarpia spicata endosymbiont,AF076808,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_609,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,Escarpia spicata endosymbiont,unclassified Gammaproteobacteria,sulfur-oxidizing symbionts,,,,,,,,,
Lamellibrachia columna endosymbiont,AF076810,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_611,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,Lamellibrachia columna endosymbiont,unclassified Gammaproteobacteria,sulfur-oxidizing symbionts,,,,,,,,,
Escarpia spicata endosymbiont,AF076812,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_613,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,Escarpia spicata endosymbiont,unclassified Gammaproteobacteria,sulfur-oxidizing symbionts,,,,,,,,,
Zymomonas mobilis,AF088897,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_617,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Zymomonas,,Zymomonas mobilis,,,Zymomonas mobilis subsp. mobilis,,,,,,,,
Salmonella enterica,AF100898,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_618,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,,Salmonella enterica,,,Salmonella enterica subsp. enterica,,,,,,,,
Salmonella enterica,AF100899,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_619,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,,Salmonella enterica,,,Salmonella enterica subsp. enterica,,,,,,,,
Zymomonas mobilis,AF102543,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_620,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Zymomonas,,Zymomonas mobilis,,,Zymomonas mobilis subsp. mobilis,,,,,,,,
Zymomonas mobilis,AF117351,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_636,--,Yes,root,cellular organisms,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Zymomonas,,Zymomonas mobilis,,,Zymomonas mobilis subsp. mobilis,,,,,,,,
