Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.NCBI.Classified,Taxonomy.NCBI.no rank 0,Taxonomy.NCBI.no rank 1,Taxonomy.NCBI.superkingdom,Taxonomy.NCBI.no rank 2,Taxonomy.NCBI.phylum,Taxonomy.NCBI.class,Taxonomy.NCBI.order,Taxonomy.NCBI.family,Taxonomy.NCBI.genus,Taxonomy.NCBI.species group,Taxonomy.NCBI.unknown 0,Taxonomy.NCBI.unknown 1,Taxonomy.NCBI.no rank 3,Taxonomy.NCBI.subphylum,Taxonomy.NCBI.unknown 2,Taxonomy.NCBI.no rank 4,Taxonomy.NCBI.tribe,Taxonomy.NCBI.subclass,Taxonomy.NCBI.unknown 3,Taxonomy.NCBI.no rank 5,Taxonomy.NCBI.suborder,Taxonomy.NCBI.species subgroup,Taxonomy.NCBI.subfamily
Nostoc sp. PCC 7120,AF105132,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_628,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Nostocales,Nostocaceae,Nostoc,,Nostoc sp. PCC 7120,,Cyanobacteria/Melainabacteria group,,,,,,,,,,
Fischerella muscicola,AF105134,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_630,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Nostocales,Hapalosiphonaceae,Fischerella,,Fischerella muscicola,,Cyanobacteria/Melainabacteria group,,,,,,,,,,
Nostoc linckia,AF105138,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_634,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Nostocales,Nostocaceae,Nostoc,,Nostoc linckia,,Cyanobacteria/Melainabacteria group,,,,,,,,,,
Pseudomonas tolaasii,AF127578,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_638,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens group,Pseudomonas tolaasii,,,,,,,,,,,,
Pseudomonas tolaasii,AF127579,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_639,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens group,Pseudomonas tolaasii,,,,,,,,,,,,
Pseudomonas reactans,AF127580,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_640,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas reactans,,,,,,,,,,,,
Pseudomonas reactans,AF127581,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_641,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas reactans,,,,,,,,,,,,
Pseudomonas reactans,AF127582,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_642,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas reactans,,,,,,,,,,,,
Pseudomonas gingeri,AF127583,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_643,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas gingeri,,,,,,,,,,,,
Pseudomonas gingeri,AF127584,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_644,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas gingeri,,,,,,,,,,,,
Pseudomonas fluorescens,AF127585,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_645,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens group,Pseudomonas fluorescens,,,,,,,,,,,,
Pseudomonas fluorescens,AF127586,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_646,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens group,Pseudomonas fluorescens,,,,,,,,,,,,
Pseudomonas fluorescens,AF127587,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_647,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens group,Pseudomonas fluorescens,,,,,,,,,,,,
Pseudomonas fluorescens,AF127588,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_648,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens group,Pseudomonas fluorescens,,,,,,,,,,,,
Pseudomonas agarici,AF127589,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_649,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas agarici,,,,,,,,,,,,
Pseudomonas reactans,AF127590,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_650,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas reactans,,,,,,,,,,,,
Pseudomonas fluorescens,AF127591,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_651,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens group,Pseudomonas fluorescens,,,,,,,,,,,,
Pseudomonas fluorescens,AF134705,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_653,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens group,Pseudomonas fluorescens,,,,,,,,,,,,
Pseudomonas fluorescens,AF148208,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_662,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens group,Pseudomonas fluorescens,,,,,,,,,,,,
Nostoc sp. PCC 7120,AF180968,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_753,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Nostocales,Nostocaceae,Nostoc,,Nostoc sp. PCC 7120,,Cyanobacteria/Melainabacteria group,,,,,,,,,,
Alcanivorax borkumensis,AF197570,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_756,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,,Alcanivorax borkumensis,,,,,,,,,,,,
Alcanivorax borkumensis SK2,AF197571,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_757,--,Yes,root,cellular organisms,Bacteria,Alcanivorax borkumensis SK2,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,,Alcanivorax borkumensis,,,,,,,,,,,,
Scytonema hyalinum,AF236651,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_803,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Nostocales,Scytonemataceae,Scytonema,,Scytonema hyalinum,,Cyanobacteria/Melainabacteria group,,,,,,,,,,
Microcoleus vaginatus,AF236653,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_805,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Oscillatoriales,Microcoleaceae,Microcoleus,,Microcoleus vaginatus,,Cyanobacteria/Melainabacteria group,,,,,Oscillatoriophycideae,,,,,
Microcoleus vaginatus,AF236654,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_806,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Oscillatoriales,Microcoleaceae,Microcoleus,,Microcoleus vaginatus,,Cyanobacteria/Melainabacteria group,,,,,Oscillatoriophycideae,,,,,
Microcoleus vaginatus,AF236656,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_807,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Oscillatoriales,Microcoleaceae,Microcoleus,,Microcoleus vaginatus,,Cyanobacteria/Melainabacteria group,,,,,Oscillatoriophycideae,,,,,
Xylella fastidiosa,AF272834,72,30,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_812,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xylella,,Xylella fastidiosa,,,,,,,,,,,,
Lactococcus raffinolactis,AF284219,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_814,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,,Lactococcus raffinolactis,,,,,,,,,,,,
Lactococcus raffinolactis,AF284220,23,17,6,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_815,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,,Lactococcus raffinolactis,,,,,,,,,,,,
Streptococcus parauberis,AF284577,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_816,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus parauberis,,,,,,,,,,,,
Streptococcus agalactiae,AF291411,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_818,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus agalactiae,,,,,,,,,,,,
Streptococcus agalactiae 18RS21,AF291413,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_820,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus agalactiae,,Streptococcus agalactiae 18RS21,,,,,,,,,,
Streptococcus agalactiae,AF291414,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_821,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus agalactiae,,,,,,,,,,,,
Streptococcus agalactiae,AF291415,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_822,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus agalactiae,,,,,,,,,,,,
Streptococcus agalactiae CJB111,AF291416,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_823,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus agalactiae,,Streptococcus agalactiae CJB111,,,,,,,,,,
Streptococcus agalactiae,AF291417,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_824,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus agalactiae,,,,,,,,,,,,
Streptococcus agalactiae,AF291418,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_825,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus agalactiae,,,,,,,,,,,,
Streptococcus agalactiae,AF291419,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_826,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus agalactiae,,,,,,,,,,,,
Synechococcus rubescens,AF317076,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_842,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus,,Synechococcus rubescens,,Cyanobacteria/Melainabacteria group,,,,,,,,,,
Alcanivorax venustensis,AF328763,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_846,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,,Alcanivorax venustensis,,,,,,,,,,,,
Alcanivorax venustensis,AF328765,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_847,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,,Alcanivorax venustensis,,,,,,,,,,,,
Alcanivorax jadensis,AF328767,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_848,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,,Alcanivorax jadensis,,,,,,,,,,,,
Synechococcus sp. LBP1,AF330247,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_852,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus,,Synechococcus sp. LBP1,,Cyanobacteria/Melainabacteria group,,,,,,,,,,
Bradyrhizobium japonicum,AF338828,67,37,30,No,0,tRNA,0,()()(),()()(),--,No,CRW,--,CRW_t_B_883,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,,Bradyrhizobium japonicum,,,,,,,,,,,,
uncultured Aquificales bacterium,AF352548,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_923,--,Yes,root,cellular organisms,Bacteria,,,,Aquificales,,,,Aquificae <phylum>,Aquificae <class>,,,environmental samples <Aquificales>,,,,uncultured Aquificales bacterium,,,,
Legionella pneumophila,AF362959,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_926,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,Legionella pneumophila,Legionella pneumophila subsp. pneumophila,,,,,,,,,,,
Legionella pneumophila,AF362961,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_927,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,Legionella pneumophila,Legionella pneumophila subsp. pneumophila,,,,,,,,,,,
Legionella pneumophila,AF362963,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_928,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,Legionella pneumophila,Legionella pneumophila subsp. pneumophila,,,,,,,,,,,
Legionella pneumophila,AF362965,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_929,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,Legionella pneumophila,Legionella pneumophila subsp. pneumophila,,,,,,,,,,,
Legionella pneumophila,AF362967,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_930,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,Legionella pneumophila,Legionella pneumophila subsp. pneumophila,,,,,,,,,,,
Legionella pneumophila,AF362969,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_931,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,Legionella pneumophila,Legionella pneumophila subsp. pneumophila,,,,,,,,,,,
Legionella pneumophila,AF362971,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_932,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,Legionella pneumophila,Legionella pneumophila subsp. pneumophila,,,,,,,,,,,
Legionella pneumophila,AF362973,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_933,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,Legionella pneumophila,Legionella pneumophila subsp. pneumophila,,,,,,,,,,,
Legionella pneumophila,AF362975,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_934,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,Legionella pneumophila,Legionella pneumophila subsp. pneumophila,,,,,,,,,,,
Legionella pneumophila,AF362977,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_935,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,Legionella pneumophila,Legionella pneumophila subsp. pneumophila,,,,,,,,,,,
Legionella pneumophila,AF362979,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_936,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,Legionella pneumophila,Legionella pneumophila subsp. pneumophila,,,,,,,,,,,
Legionella pneumophila,AF362981,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_937,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,Legionella pneumophila,Legionella pneumophila subsp. pneumophila,,,,,,,,,,,
Legionella pneumophila,AF362983,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_938,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,Legionella pneumophila,Legionella pneumophila subsp. pneumophila,,,,,,,,,,,
Legionella pneumophila,AF362984,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_939,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,Legionella pneumophila,Legionella pneumophila subsp. pneumophila,,,,,,,,,,,
Legionella pneumophila,AF362985,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_940,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,Legionella pneumophila,Legionella pneumophila subsp. pneumophila,,,,,,,,,,,
Microcoleus vaginatus,AF363933,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_942,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Oscillatoriales,Microcoleaceae,Microcoleus,,Microcoleus vaginatus,,Cyanobacteria/Melainabacteria group,,,,,Oscillatoriophycideae,,,,,
Microcoleus vaginatus,AF363934,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_943,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Oscillatoriales,Microcoleaceae,Microcoleus,,Microcoleus vaginatus,,Cyanobacteria/Melainabacteria group,,,,,Oscillatoriophycideae,,,,,
Microcoleus vaginatus,AF363935,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_944,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Oscillatoriales,Microcoleaceae,Microcoleus,,Microcoleus vaginatus,,Cyanobacteria/Melainabacteria group,,,,,Oscillatoriophycideae,,,,,
Microcoleus vaginatus,AF363936,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_945,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Oscillatoriales,Microcoleaceae,Microcoleus,,Microcoleus vaginatus,,Cyanobacteria/Melainabacteria group,,,,,Oscillatoriophycideae,,,,,
Microcoleus vaginatus,AF363937,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_946,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Oscillatoriales,Microcoleaceae,Microcoleus,,Microcoleus vaginatus,,Cyanobacteria/Melainabacteria group,,,,,Oscillatoriophycideae,,,,,
Microcoleus vaginatus,AF363939,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_947,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Oscillatoriales,Microcoleaceae,Microcoleus,,Microcoleus vaginatus,,Cyanobacteria/Melainabacteria group,,,,,Oscillatoriophycideae,,,,,
Microcoleus vaginatus,AF363940,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_948,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Oscillatoriales,Microcoleaceae,Microcoleus,,Microcoleus vaginatus,,Cyanobacteria/Melainabacteria group,,,,,Oscillatoriophycideae,,,,,
Carnobacterium gallinarum,AF374287,63,35,28,No,0,tRNA,0,()()(),()()(),--,No,CRW,--,CRW_t_B_951,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium,,Carnobacterium gallinarum,,,,,,,,,,,,
Carnobacterium mobile,AF374291,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_954,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium,,Carnobacterium mobile,,,,,,,,,,,,
Carnobacterium divergens,AF374293,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_955,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium,,Carnobacterium divergens,,,,,,,,,,,,
Carnobacterium divergens,AF374294,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_956,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium,,Carnobacterium divergens,,,,,,,,,,,,
Carnobacterium maltaromaticum,AF374296,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_957,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium,,Carnobacterium maltaromaticum,,,,,,,,,,,,
Carnobacterium maltaromaticum,AF374297,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_958,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium,,Carnobacterium maltaromaticum,,,,,,,,,,,,
Cyanobium sp. PCC 7001,AF387608,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_962,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Synechococcales,Synechococcaceae,Cyanobium,,Cyanobium sp. PCC 7001,,Cyanobacteria/Melainabacteria group,,,,,,,,,,
Cyanobium gracile PCC 6307,AF387610,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_963,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Synechococcales,Synechococcaceae,Cyanobium,,Cyanobium gracile,,Cyanobacteria/Melainabacteria group,,,Cyanobium gracile PCC 6307,,,,,,,
Prochlorococcus marinus str. MIT 9515,AF397675,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_974,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Synechococcales,Prochloraceae,Prochlorococcus,,Prochlorococcus marinus,,Cyanobacteria/Melainabacteria group,,,Prochlorococcus marinus str. MIT 9515,,,,,,,
Prochlorococcus marinus str. AS9601,AF397677,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_976,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Synechococcales,Prochloraceae,Prochlorococcus,,Prochlorococcus marinus,,Cyanobacteria/Melainabacteria group,,,Prochlorococcus marinus str. AS9601,,,,,,,
Prochlorococcus marinus str. MIT 9215,AF397684,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_983,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Synechococcales,Prochloraceae,Prochlorococcus,,Prochlorococcus marinus,,Cyanobacteria/Melainabacteria group,,,Prochlorococcus marinus str. MIT 9215,,,,,,,
Prochlorococcus marinus str. MIT 9301,AF397685,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_984,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Synechococcales,Prochloraceae,Prochlorococcus,,Prochlorococcus marinus,,Cyanobacteria/Melainabacteria group,,,Prochlorococcus marinus str. MIT 9301,,,,,,,
Prochlorococcus marinus str. MIT 9312,AF397688,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_987,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Synechococcales,Prochloraceae,Prochlorococcus,,Prochlorococcus marinus,,Cyanobacteria/Melainabacteria group,,,Prochlorococcus marinus str. MIT 9312,,,,,,,
