Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.NCBI.Classified,Taxonomy.NCBI.no rank 0,Taxonomy.NCBI.no rank 1,Taxonomy.NCBI.superkingdom,Taxonomy.NCBI.no rank 2,Taxonomy.NCBI.unknown 0,Taxonomy.NCBI.unknown 1,Taxonomy.NCBI.order,Taxonomy.NCBI.no rank 3,Taxonomy.NCBI.genus,Taxonomy.NCBI.unknown 2,Taxonomy.NCBI.no rank 4,Taxonomy.NCBI.class,Taxonomy.NCBI.family,Taxonomy.NCBI.phylum,Taxonomy.NCBI.subphylum,Taxonomy.NCBI.species group,Taxonomy.NCBI.tribe,Taxonomy.NCBI.species subgroup,Taxonomy.NCBI.suborder,Taxonomy.NCBI.no rank 5,Taxonomy.NCBI.unknown 3,Taxonomy.NCBI.subgenus,Taxonomy.NCBI.subclass
Xanthomonas campestris pv. campestris str. 8004,CP000050,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5226,--,Yes,root,cellular organisms,Bacteria,Xanthomonas campestris pv. campestris,Xanthomonas campestris,,Xanthomonadales,Xanthomonas campestris pv. campestris str. 8004,Xanthomonas,,,Gammaproteobacteria,Xanthomonadaceae,Proteobacteria,,,,,,,,,
Pseudoalteromonas atlantica T6c,CP000388,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5397,--,Yes,root,cellular organisms,Bacteria,Pseudoalteromonas atlantica T6c,Pseudoalteromonas atlantica,,Alteromonadales,,Pseudoalteromonas,,,Gammaproteobacteria,Pseudoalteromonadaceae,Proteobacteria,,,,,,,,,
Pseudoalteromonas atlantica T6c,CP000388,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5398,--,Yes,root,cellular organisms,Bacteria,Pseudoalteromonas atlantica T6c,Pseudoalteromonas atlantica,,Alteromonadales,,Pseudoalteromonas,,,Gammaproteobacteria,Pseudoalteromonadaceae,Proteobacteria,,,,,,,,,
Bacteroides fragilis NCTC 9343,CR626927,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5588,--,Yes,root,cellular organisms,Bacteria,FCB group,Bacteroidetes <phylum>,Bacteroides <genus>,Bacteroidales,Bacteroidetes/Chlorobi group,,Bacteroides fragilis,Bacteroides fragilis NCTC 9343,Bacteroidia,Bacteroidaceae,,,,,,,,,,
Pseudoalteromonas haloplanktis TAC125,CR954246,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5600,--,Yes,root,cellular organisms,Bacteria,Pseudoalteromonas haloplanktis TAC125,Pseudoalteromonas haloplanktis,,Alteromonadales,,Pseudoalteromonas,,,Gammaproteobacteria,Pseudoalteromonadaceae,Proteobacteria,,,,,,,,,
Pseudoalteromonas haloplanktis TAC125,CR954246,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5601,--,Yes,root,cellular organisms,Bacteria,Pseudoalteromonas haloplanktis TAC125,Pseudoalteromonas haloplanktis,,Alteromonadales,,Pseudoalteromonas,,,Gammaproteobacteria,Pseudoalteromonadaceae,Proteobacteria,,,,,,,,,
Pseudoalteromonas haloplanktis TAC125,CR954246,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5602,--,Yes,root,cellular organisms,Bacteria,Pseudoalteromonas haloplanktis TAC125,Pseudoalteromonas haloplanktis,,Alteromonadales,,Pseudoalteromonas,,,Gammaproteobacteria,Pseudoalteromonadaceae,Proteobacteria,,,,,,,,,
Pseudoalteromonas haloplanktis TAC125,CR954246,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5603,--,Yes,root,cellular organisms,Bacteria,Pseudoalteromonas haloplanktis TAC125,Pseudoalteromonas haloplanktis,,Alteromonadales,,Pseudoalteromonas,,,Gammaproteobacteria,Pseudoalteromonadaceae,Proteobacteria,,,,,,,,,
Gramella forsetii KT0803,CU207366,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5611,--,Yes,root,cellular organisms,Bacteria,FCB group,Bacteroidetes <phylum>,Gramella forsetii,Flavobacteriales,Bacteroidetes/Chlorobi group,Gramella,,Gramella forsetii KT0803,Flavobacteriia,Flavobacteriaceae,,,,,,,,,,
Escherichia coli,M35841,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5674,--,Yes,root,cellular organisms,Bacteria,,Escherichia coli,,Enterobacterales,,Escherichia,,,Gammaproteobacteria,Enterobacteriaceae,Proteobacteria,,,,,,,,,
Vibrio cholerae,AE004132,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5720,--,Yes,root,cellular organisms,Bacteria,,Vibrio cholerae,,Vibrionales,,Vibrio,,,Gammaproteobacteria,Vibrionaceae,Proteobacteria,,,,,,,,,
Acholeplasma laidlawii,X61066,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5784,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Acholeplasma laidlawii,,Acholeplasmatales,,Acholeplasma,,,Mollicutes,Acholeplasmataceae,Tenericutes,,,,,,,,,
Bacillus halodurans,AB031213,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5834,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Bacillus <bacterium>,Bacillus halodurans,Bacillales,,,,,Bacilli,Bacillaceae,Firmicutes,,,,,,,,,
Bacillus halodurans,AB031215,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5835,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Bacillus <bacterium>,Bacillus halodurans,Bacillales,,,,,Bacilli,Bacillaceae,Firmicutes,,,,,,,,,
Campylobacter lari,AB211985,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5843,--,Yes,root,cellular organisms,Bacteria,,Campylobacter lari,Campylobacter lari subsp. lari,Campylobacterales,,Campylobacter,,,Epsilonproteobacteria,Campylobacteraceae,Proteobacteria,delta/epsilon subdivisions,,,,,,,,
Xylella fastidiosa 9a5c,AE003849,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5893,--,Yes,root,cellular organisms,Bacteria,Xylella fastidiosa 9a5c,Xylella fastidiosa,,Xanthomonadales,,Xylella,,,Gammaproteobacteria,Xanthomonadaceae,Proteobacteria,,,,,,,,,
Pseudomonas aeruginosa PAO1,AE004091,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5897,--,Yes,root,cellular organisms,Bacteria,Pseudomonas aeruginosa PAO1,Pseudomonas aeruginosa,,Pseudomonadales,,Pseudomonas,,,Gammaproteobacteria,Pseudomonadaceae,Proteobacteria,,Pseudomonas aeruginosa group,,,,,,,
Shigella flexneri 2a str. 301,AE005674,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5909,--,Yes,root,cellular organisms,Bacteria,Shigella flexneri 2a,Shigella flexneri,,Enterobacterales,Shigella flexneri 2a str. 301,Shigella,,,Gammaproteobacteria,Enterobacteriaceae,Proteobacteria,,,,,,,,,
Shigella flexneri 2a str. 301,AE005674,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5910,--,Yes,root,cellular organisms,Bacteria,Shigella flexneri 2a,Shigella flexneri,,Enterobacterales,Shigella flexneri 2a str. 301,Shigella,,,Gammaproteobacteria,Enterobacteriaceae,Proteobacteria,,,,,,,,,
Shigella flexneri 2a str. 301,AE005674,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5911,--,Yes,root,cellular organisms,Bacteria,Shigella flexneri 2a,Shigella flexneri,,Enterobacterales,Shigella flexneri 2a str. 301,Shigella,,,Gammaproteobacteria,Enterobacteriaceae,Proteobacteria,,,,,,,,,
Xylella fastidiosa Temecula1,AE009442,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5926,--,Yes,root,cellular organisms,Bacteria,Xylella fastidiosa Temecula1,Xylella fastidiosa,,Xanthomonadales,,Xylella,,,Gammaproteobacteria,Xanthomonadaceae,Proteobacteria,,,,,,,,,
Shigella flexneri 2a str. 2457T,AE014073,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5948,--,Yes,root,cellular organisms,Bacteria,Shigella flexneri 2a,Shigella flexneri,,Enterobacterales,Shigella flexneri 2a str. 2457T,Shigella,,,Gammaproteobacteria,Enterobacteriaceae,Proteobacteria,,,,,,,,,
Shigella flexneri 2a str. 2457T,AE014073,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5949,--,Yes,root,cellular organisms,Bacteria,Shigella flexneri 2a,Shigella flexneri,,Enterobacterales,Shigella flexneri 2a str. 2457T,Shigella,,,Gammaproteobacteria,Enterobacteriaceae,Proteobacteria,,,,,,,,,
Shigella flexneri 2a str. 2457T,AE014073,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5950,--,Yes,root,cellular organisms,Bacteria,Shigella flexneri 2a,Shigella flexneri,,Enterobacterales,Shigella flexneri 2a str. 2457T,Shigella,,,Gammaproteobacteria,Enterobacteriaceae,Proteobacteria,,,,,,,,,
Escherichia coli CFT073,AE014075,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5954,--,Yes,root,cellular organisms,Bacteria,Escherichia coli CFT073,Escherichia coli,,Enterobacterales,,Escherichia,,,Gammaproteobacteria,Enterobacteriaceae,Proteobacteria,,,,,,,,,
Escherichia coli CFT073,AE014075,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5955,--,Yes,root,cellular organisms,Bacteria,Escherichia coli CFT073,Escherichia coli,,Enterobacterales,,Escherichia,,,Gammaproteobacteria,Enterobacteriaceae,Proteobacteria,,,,,,,,,
Escherichia coli CFT073,AE014075,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5956,--,Yes,root,cellular organisms,Bacteria,Escherichia coli CFT073,Escherichia coli,,Enterobacterales,,Escherichia,,,Gammaproteobacteria,Enterobacteriaceae,Proteobacteria,,,,,,,,,
Bifidobacterium longum NCC2705,AE014295,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5966,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Actinobacteria <phylum>,Actinobacteria <class>,Bifidobacteriales,Bifidobacterium longum NCC2705,Bifidobacterium,Bifidobacterium longum,,,Bifidobacteriaceae,,,,,,,,,,
Shewanella oneidensis MR-1,AE014299,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5971,--,Yes,root,cellular organisms,Bacteria,Shewanella oneidensis MR-1,Shewanella oneidensis,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella oneidensis MR-1,AE014299,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5972,--,Yes,root,cellular organisms,Bacteria,Shewanella oneidensis MR-1,Shewanella oneidensis,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella oneidensis MR-1,AE014299,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5973,--,Yes,root,cellular organisms,Bacteria,Shewanella oneidensis MR-1,Shewanella oneidensis,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella oneidensis MR-1,AE014299,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5974,--,Yes,root,cellular organisms,Bacteria,Shewanella oneidensis MR-1,Shewanella oneidensis,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Salmonella enterica subsp. enterica serovar Typhi,AE014613,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5975,--,Yes,root,cellular organisms,Bacteria,Salmonella enterica subsp. enterica serovar Typhi,Salmonella enterica,Salmonella enterica subsp. enterica,Enterobacterales,,Salmonella,,,Gammaproteobacteria,Enterobacteriaceae,Proteobacteria,,,,,,,,,
Salmonella enterica subsp. enterica serovar Typhi,AE014613,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5976,--,Yes,root,cellular organisms,Bacteria,Salmonella enterica subsp. enterica serovar Typhi,Salmonella enterica,Salmonella enterica subsp. enterica,Enterobacterales,,Salmonella,,,Gammaproteobacteria,Enterobacteriaceae,Proteobacteria,,,,,,,,,
Salmonella enterica subsp. enterica serovar Typhi,AE014613,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5977,--,Yes,root,cellular organisms,Bacteria,Salmonella enterica subsp. enterica serovar Typhi,Salmonella enterica,Salmonella enterica subsp. enterica,Enterobacterales,,Salmonella,,,Gammaproteobacteria,Enterobacteriaceae,Proteobacteria,,,,,,,,,
Porphyromonas gingivalis W83,AE015924,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5979,--,Yes,root,cellular organisms,Bacteria,FCB group,Bacteroidetes <phylum>,Porphyromonas gingivalis,Bacteroidales,Bacteroidetes/Chlorobi group,Porphyromonas,,Porphyromonas gingivalis W83,Bacteroidia,Porphyromonadaceae,,,,,,,,,,
Porphyromonas gingivalis W83,AE015924,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_5980,--,Yes,root,cellular organisms,Bacteria,FCB group,Bacteroidetes <phylum>,Porphyromonas gingivalis,Bacteroidales,Bacteroidetes/Chlorobi group,Porphyromonas,,Porphyromonas gingivalis W83,Bacteroidia,Porphyromonadaceae,,,,,,,,,,
Chromobacterium violaceum ATCC 12472,AE016825,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6004,--,Yes,root,cellular organisms,Bacteria,Chromobacterium group,Chromobacterium violaceum,,Neisseriales,Chromobacterium violaceum ATCC 12472,Chromobacterium,,,Betaproteobacteria,Chromobacteriaceae,Proteobacteria,,,,,,,,,
Chromobacterium violaceum ATCC 12472,AE016825,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6005,--,Yes,root,cellular organisms,Bacteria,Chromobacterium group,Chromobacterium violaceum,,Neisseriales,Chromobacterium violaceum ATCC 12472,Chromobacterium,,,Betaproteobacteria,Chromobacteriaceae,Proteobacteria,,,,,,,,,
Chromobacterium violaceum ATCC 12472,AE016825,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6006,--,Yes,root,cellular organisms,Bacteria,Chromobacterium group,Chromobacterium violaceum,,Neisseriales,Chromobacterium violaceum ATCC 12472,Chromobacterium,,,Betaproteobacteria,Chromobacteriaceae,Proteobacteria,,,,,,,,,
Chromobacterium violaceum ATCC 12472,AE016825,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6007,--,Yes,root,cellular organisms,Bacteria,Chromobacterium group,Chromobacterium violaceum,,Neisseriales,Chromobacterium violaceum ATCC 12472,Chromobacterium,,,Betaproteobacteria,Chromobacteriaceae,Proteobacteria,,,,,,,,,
Chromobacterium violaceum ATCC 12472,AE016825,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6008,--,Yes,root,cellular organisms,Bacteria,Chromobacterium group,Chromobacterium violaceum,,Neisseriales,Chromobacterium violaceum ATCC 12472,Chromobacterium,,,Betaproteobacteria,Chromobacteriaceae,Proteobacteria,,,,,,,,,
Chromobacterium violaceum ATCC 12472,AE016825,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6009,--,Yes,root,cellular organisms,Bacteria,Chromobacterium group,Chromobacterium violaceum,,Neisseriales,Chromobacterium violaceum ATCC 12472,Chromobacterium,,,Betaproteobacteria,Chromobacteriaceae,Proteobacteria,,,,,,,,,
Chromobacterium violaceum ATCC 12472,AE016825,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6010,--,Yes,root,cellular organisms,Bacteria,Chromobacterium group,Chromobacterium violaceum,,Neisseriales,Chromobacterium violaceum ATCC 12472,Chromobacterium,,,Betaproteobacteria,Chromobacteriaceae,Proteobacteria,,,,,,,,,
Coxiella burnetii RSA 493,AE016828,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6015,--,Yes,root,cellular organisms,Bacteria,Coxiella burnetii RSA 493,Coxiella <Bacteria>,Coxiella burnetii,Legionellales,,,,,Gammaproteobacteria,Coxiellaceae,Proteobacteria,,,,,,,,,
Enterococcus faecalis V583,AE016830,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6017,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Enterococcus faecalis,,Lactobacillales,Enterococcus faecalis V583,Enterococcus,,,Bacilli,Enterococcaceae,Firmicutes,,,,,,,,,
Pseudomonas syringae pv. tomato str. DC3000,AE016853,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6019,--,Yes,root,cellular organisms,Bacteria,Pseudomonas syringae pv. tomato,Pseudomonas syringae group genomosp. 3,,Pseudomonadales,Pseudomonas syringae pv. tomato str. DC3000,Pseudomonas,,,Gammaproteobacteria,Pseudomonadaceae,Proteobacteria,,Pseudomonas syringae group,,,,,,,
Pseudomonas syringae pv. tomato str. DC3000,AE016853,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6020,--,Yes,root,cellular organisms,Bacteria,Pseudomonas syringae pv. tomato,Pseudomonas syringae group genomosp. 3,,Pseudomonadales,Pseudomonas syringae pv. tomato str. DC3000,Pseudomonas,,,Gammaproteobacteria,Pseudomonadaceae,Proteobacteria,,Pseudomonas syringae group,,,,,,,
Pseudomonas syringae pv. tomato str. DC3000,AE016853,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6021,--,Yes,root,cellular organisms,Bacteria,Pseudomonas syringae pv. tomato,Pseudomonas syringae group genomosp. 3,,Pseudomonadales,Pseudomonas syringae pv. tomato str. DC3000,Pseudomonas,,,Gammaproteobacteria,Pseudomonadaceae,Proteobacteria,,Pseudomonas syringae group,,,,,,,
Yersinia pestis biovar Microtus str. 91001,AE017042,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6034,--,Yes,root,cellular organisms,Bacteria,Yersinia pestis biovar Microtus str. 91001,Yersinia <bacteria>,Yersinia pestis,Enterobacterales,,,Yersinia pestis subsp. microtus,,Gammaproteobacteria,Yersiniaceae,Proteobacteria,,Yersinia pseudotuberculosis complex,,,,,,,
Yersinia pestis biovar Microtus str. 91001,AE017042,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6035,--,Yes,root,cellular organisms,Bacteria,Yersinia pestis biovar Microtus str. 91001,Yersinia <bacteria>,Yersinia pestis,Enterobacterales,,,Yersinia pestis subsp. microtus,,Gammaproteobacteria,Yersiniaceae,Proteobacteria,,Yersinia pseudotuberculosis complex,,,,,,,
Yersinia pestis biovar Microtus str. 91001,AE017042,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6036,--,Yes,root,cellular organisms,Bacteria,Yersinia pestis biovar Microtus str. 91001,Yersinia <bacteria>,Yersinia pestis,Enterobacterales,,,Yersinia pestis subsp. microtus,,Gammaproteobacteria,Yersiniaceae,Proteobacteria,,Yersinia pseudotuberculosis complex,,,,,,,
Geobacter sulfurreducens PCA,AE017180,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6041,--,Yes,root,cellular organisms,Bacteria,Geobacter sulfurreducens PCA,Geobacter sulfurreducens,,Desulfuromonadales,,Geobacter,,,Deltaproteobacteria,Geobacteraceae,Proteobacteria,delta/epsilon subdivisions,,,,,,,,
Geobacter sulfurreducens PCA,AE017180,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6042,--,Yes,root,cellular organisms,Bacteria,Geobacter sulfurreducens PCA,Geobacter sulfurreducens,,Desulfuromonadales,,Geobacter,,,Deltaproteobacteria,Geobacteraceae,Proteobacteria,delta/epsilon subdivisions,,,,,,,,
Wolbachia endosymbiont of Drosophila melanogaster,AE017196,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6044,--,Yes,root,cellular organisms,Bacteria,,Wolbachia endosymbiont of Drosophila melanogaster,,Rickettsiales,,Wolbachia,,,Alphaproteobacteria,Anaplasmataceae,Proteobacteria,,,Wolbachieae,,,,,,
Rickettsia typhi str. Wilmington,AE017197,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6045,--,Yes,root,cellular organisms,Bacteria,Rickettsia typhi str. Wilmington,Rickettsia typhi,,Rickettsiales,,Rickettsia,,,Alphaproteobacteria,Rickettsiaceae,Proteobacteria,,typhus group,Rickettsieae,,,,,,
Mesoplasma florum L1,AE017263,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6068,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Mesoplasma florum,,Entomoplasmatales,Mesoplasma florum L1,Mesoplasma,,,Mollicutes,Entomoplasmataceae,Tenericutes,,,,,,,,,
Methylococcus capsulatus str. Bath,AE017282,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6069,--,Yes,root,cellular organisms,Bacteria,Methylococcus capsulatus str. Bath,Methylococcus capsulatus,,Methylococcales,,Methylococcus,,,Gammaproteobacteria,Methylococcaceae,Proteobacteria,,,,,,,,,
Mycoplasma mobile 163K,AE017308,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6073,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Mycoplasma mobile,,Mycoplasmatales,Mycoplasma mobile 163K,Mycoplasma,,,Mollicutes,Mycoplasmataceae,Tenericutes,,,,,,,,,
Bacillus subtilis,AF008220,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6096,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Bacillus <bacterium>,Bacillus subtilis,Bacillales,,,,,Bacilli,Bacillaceae,Firmicutes,,Bacillus subtilis group,,,,,,,
Vibrio parahaemolyticus,AF070945,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6105,--,Yes,root,cellular organisms,Bacteria,,Vibrio parahaemolyticus,,Vibrionales,,Vibrio,,,Gammaproteobacteria,Vibrionaceae,Proteobacteria,,Vibrio harveyi group,,,,,,,
Renibacterium salmoninarum,AF242885,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6109,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Actinobacteria <phylum>,Actinobacteria <class>,Micrococcales,,Renibacterium,Renibacterium salmoninarum,,,Micrococcaceae,,,,,,,,,,
Renibacterium salmoninarum,AF242886,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6110,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Actinobacteria <phylum>,Actinobacteria <class>,Micrococcales,,Renibacterium,Renibacterium salmoninarum,,,Micrococcaceae,,,,,,,,,,
Renibacterium salmoninarum,AF242887,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6111,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Actinobacteria <phylum>,Actinobacteria <class>,Micrococcales,,Renibacterium,Renibacterium salmoninarum,,,Micrococcaceae,,,,,,,,,,
Renibacterium salmoninarum,AF242888,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6112,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Actinobacteria <phylum>,Actinobacteria <class>,Micrococcales,,Renibacterium,Renibacterium salmoninarum,,,Micrococcaceae,,,,,,,,,,
Escherichia coli,AJ316554,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6125,--,Yes,root,cellular organisms,Bacteria,,Escherichia coli,,Enterobacterales,,Escherichia,,,Gammaproteobacteria,Enterobacteriaceae,Proteobacteria,,,,,,,,,
Francisella tularensis subsp. tularensis SCHU S4,AJ749949,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6138,--,Yes,root,cellular organisms,Bacteria,Francisella tularensis subsp. tularensis SCHU S4,Francisella tularensis,Francisella tularensis subsp. tularensis,Thiotrichales,,Francisella,,,Gammaproteobacteria,Francisellaceae,Proteobacteria,,,,,,,,,
Mycobacterium leprae,AL583924,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6165,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Actinobacteria <phylum>,Actinobacteria <class>,Corynebacteriales,,Mycobacterium,Mycobacterium leprae,,,Mycobacteriaceae,,,,,,,,,,
Yersinia pestis CO92,AL590842,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6168,--,Yes,root,cellular organisms,Bacteria,Yersinia pestis CO92,Yersinia <bacteria>,Yersinia pestis,Enterobacterales,,,,,Gammaproteobacteria,Yersiniaceae,Proteobacteria,,Yersinia pseudotuberculosis complex,,,,,,,
Yersinia pestis CO92,AL590842,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6169,--,Yes,root,cellular organisms,Bacteria,Yersinia pestis CO92,Yersinia <bacteria>,Yersinia pestis,Enterobacterales,,,,,Gammaproteobacteria,Yersiniaceae,Proteobacteria,,Yersinia pseudotuberculosis complex,,,,,,,
Yersinia pestis CO92,AL590842,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6170,--,Yes,root,cellular organisms,Bacteria,Yersinia pestis CO92,Yersinia <bacteria>,Yersinia pestis,Enterobacterales,,,,,Gammaproteobacteria,Yersiniaceae,Proteobacteria,,Yersinia pseudotuberculosis complex,,,,,,,
Salmonella enterica subsp. enterica serovar Typhi,AL627266,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6179,--,Yes,root,cellular organisms,Bacteria,Salmonella enterica subsp. enterica serovar Typhi,Salmonella enterica,Salmonella enterica subsp. enterica,Enterobacterales,,Salmonella,,,Gammaproteobacteria,Enterobacteriaceae,Proteobacteria,,,,,,,,,
Salmonella enterica subsp. enterica serovar Typhi,AL627266,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_6180,--,Yes,root,cellular organisms,Bacteria,Salmonella enterica subsp. enterica serovar Typhi,Salmonella enterica,Salmonella enterica subsp. enterica,Enterobacterales,,Salmonella,,,Gammaproteobacteria,Enterobacteriaceae,Proteobacteria,,,,,,,,,
