Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.LTP.Classified,Taxonomy.LTP.superkingdom,Taxonomy.LTP.unknown 0,Taxonomy.LTP.class,Taxonomy.LTP.order,Taxonomy.LTP.family,Taxonomy.LTP.unknown 1,Taxonomy.LTP.unknown 2,Taxonomy.LTP.phylum
Xanthomonas translucens,AY994099,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18673,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,,,Lysobacterales,Lysobacteraceae,
Bacillus subtilis,K00637,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18725,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus subtilis,K00637,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18726,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus subtilis,J01551,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18727,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus subtilis,K01390,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18728,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus subtilis,D26446,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18729,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bartonella quintana,L35100,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18730,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella henselae,L35101,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18731,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella vinsonii subsp. vinsonii,L35102,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18732,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella elizabethae,L35103,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18733,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella bacilliformis,L26364,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18734,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bradyrhizobium elkanii,U35000,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18736,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,,Hyphomicrobiales,Nitrobacteraceae,
Bradyrhizobium japonicum,U69638,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18737,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,,Hyphomicrobiales,Nitrobacteraceae,
Bordetella parapertussis,BX640428,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18769,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,,,
Bordetella parapertussis,BX640430,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18770,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,,,
Bordetella parapertussis,BX640434,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_18771,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,,,
Dichelobacter nodosus,U26683,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19361,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,,,
Paenibacillus popilliae,DQ062685,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19390,--,Yes,Bacteria,Bacillota,Bacilli,,Paenibacillaceae,Caryophanales,,
Paenibacillus popilliae,DQ062688,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19391,--,Yes,Bacteria,Bacillota,Bacilli,,Paenibacillaceae,Caryophanales,,
Moorella thermoacetica,DQ192547,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19476,--,Yes,Bacteria,Bacillota,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,,,
Nitrosospira multiformis,DQ228470,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19486,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,,,
Bartonella vinsonii subsp. berkhoffii,DQ360833,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19616,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Bartonella vinsonii subsp. berkhoffii,DQ360834,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19617,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Bartonellaceae,Hyphomicrobiales,,
Riemerella anatipestifer,DQ399763,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19652,--,Yes,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,,Weeksellaceae,,
Riemerella anatipestifer,DQ399764,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19653,--,Yes,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,,Weeksellaceae,,
Riemerella anatipestifer,DQ399765,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19654,--,Yes,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,,Weeksellaceae,,
Riemerella anatipestifer,DQ399766,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19655,--,Yes,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,,Weeksellaceae,,
Riemerella anatipestifer,DQ399767,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19656,--,Yes,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,,Weeksellaceae,,
Riemerella anatipestifer,DQ399768,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19657,--,Yes,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,,Weeksellaceae,,
Riemerella anatipestifer,DQ399769,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19658,--,Yes,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,,Weeksellaceae,,
Riemerella anatipestifer,DQ399770,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19659,--,Yes,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,,Weeksellaceae,,
Riemerella anatipestifer,DQ399771,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19660,--,Yes,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,,Weeksellaceae,,
Riemerella anatipestifer,DQ399772,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19661,--,Yes,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,,Weeksellaceae,,
Riemerella anatipestifer,DQ399773,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19662,--,Yes,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,,Weeksellaceae,,
Riemerella anatipestifer,DQ399774,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19663,--,Yes,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,,Weeksellaceae,,
Riemerella anatipestifer,DQ399775,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19664,--,Yes,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,,Weeksellaceae,,
Riemerella anatipestifer,DQ399776,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19665,--,Yes,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,,Weeksellaceae,,
Riemerella anatipestifer,DQ399777,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19666,--,Yes,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,,Weeksellaceae,,
Riemerella anatipestifer,DQ399778,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19667,--,Yes,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,,Weeksellaceae,,
Riemerella anatipestifer,DQ399779,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19668,--,Yes,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,,Weeksellaceae,,
Riemerella anatipestifer,DQ399780,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19669,--,Yes,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,,Weeksellaceae,,
Riemerella anatipestifer,DQ399781,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19670,--,Yes,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,,Weeksellaceae,,
Riemerella anatipestifer,DQ399782,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19671,--,Yes,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,,Weeksellaceae,,
Riemerella anatipestifer,DQ399783,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19672,--,Yes,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,,Weeksellaceae,,
Riemerella anatipestifer,DQ399784,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19673,--,Yes,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,,Weeksellaceae,,
Riemerella anatipestifer,DQ399785,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19674,--,Yes,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,,Weeksellaceae,,
Riemerella anatipestifer,DQ399786,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19675,--,Yes,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,,Weeksellaceae,,
Riemerella anatipestifer,DQ399787,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19676,--,Yes,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,,Weeksellaceae,,
Riemerella anatipestifer,DQ399788,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19677,--,Yes,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,,Weeksellaceae,,
Bordetella holmesii,DQ420075,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19688,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,,,
Bordetella holmesii,DQ420078,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19689,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,,,
Bordetella holmesii,DQ420081,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19690,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,,,
Bordetella holmesii,DQ420084,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19691,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,,,
Bordetella holmesii,DQ420087,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19692,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,,,
Bordetella holmesii,DQ420090,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19693,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,,,
Bordetella holmesii,DQ420093,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19694,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,,,
Pseudomonas stutzeri,DQ864980,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19755,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,
Escherichia coli,J01702,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19778,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,K00763,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19779,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,D12649,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19780,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,K01057,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19781,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,K00217,77,33,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_19782,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,M87049,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19786,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,U70214,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19788,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Bacillus subtilis,K00637,77,33,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_19854,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Spiroplasma melliferum,X03715,77,33,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_19857,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Entomoplasmatales,Spiroplasmataceae,,,
Bacillus subtilis,Z99104.1,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19861,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus subtilis,K00637,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19862,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus subtilis,Z99104,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19863,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Thermus thermophilus,M25628,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19872,--,Yes,Bacteria,Deinococcota,Deinococci,Thermales,Thermaceae,,,
Mycoplasma pneumoniae,L15238,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19900,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Mycoplasmatales,Mycoplasmataceae,,,
Neisseria meningitidis,L31411,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19904,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,,,
Burkholderia cepacia,L28151,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19915,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,,,
Burkholderia cepacia,L28152,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19916,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,,,
Burkholderia cepacia,L28153,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19917,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,,,
Burkholderia cepacia,L28154,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19918,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,,,
Burkholderia mallei,L28158,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19919,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,,,
Burkholderia pseudomallei,L28165,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19924,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,,,
Acidithiobacillus ferrooxidans,U18089,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19955,--,Yes,Bacteria,Pseudomonadota,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,,,
Spiroplasma melliferum,X03715,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19996,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Entomoplasmatales,Spiroplasmataceae,,,
Acholeplasma laidlawii,X61068,77,33,44,No,0,tRNA,0,(()()()),(()(())()),--,No,CRW,--,CRW_t_B_20023,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,,,
Brucella melitensis,X95890,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20061,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,Brucellaceae,Hyphomicrobiales,,
Xylophilus ampelinus,U76357,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20076,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,,,
Campylobacter jejuni,Z29326,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20111,--,Yes,Bacteria,Campylobacterota,,Campylobacterales,Campylobacteraceae,Campylobacteria,,
Bradyrhizobium japonicum,Z35330,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20113,--,Yes,Bacteria,Pseudomonadota,Alphaproteobacteria,,,Hyphomicrobiales,Nitrobacteraceae,
Lactobacillus acidophilus,Z75466,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20127,--,Yes,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,,,
Escherichia coli,X52796,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21919,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Acholeplasma laidlawii,X61068,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_21936,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,,,
Bacillus subtilis,AF008220,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22296,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus subtilis,AF008220,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22297,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Mycobacterium leprae,AL583919,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22471,--,Yes,Bacteria,Actinomycetota,,,Mycobacteriaceae,Mycobacteriales,,Actinobacteria
Mycobacterium leprae,AL583923,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22473,--,Yes,Bacteria,Actinomycetota,,,Mycobacteriaceae,Mycobacteriales,,Actinobacteria
Ralstonia solanacearum,AL646052,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22492,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,,,
Ralstonia solanacearum,AL646052,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22493,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,,,
Ralstonia solanacearum,AL646052,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22494,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,,,
Spiroplasma citri,AM285317,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22535,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Entomoplasmatales,Spiroplasmataceae,,,
Spiroplasma citri,AM285317,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22536,--,Yes,Bacteria,Mycoplasmatota,Mollicutes,Entomoplasmatales,Spiroplasmataceae,,,
Staphylococcus saprophyticus subsp. saprophyticus,AP008934,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22629,--,Yes,Bacteria,Bacillota,Bacilli,,Staphylococcaceae,Caryophanales,,
Bacillus cereus,AY224388,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22652,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus cereus,AY224388,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22653,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Vibrio cholerae,AY847461,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22668,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Vibrio cholerae,AY847461,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22669,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,,,
Bacillus subtilis,D26185,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22759,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus subtilis,K00637,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22760,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus subtilis,K00637,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22761,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus subtilis,L08236,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22762,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus subtilis,K01389,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22763,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus subtilis,K01390,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22764,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus subtilis,K01390,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22765,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bacillus subtilis,K00310,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22766,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Bordetella parapertussis,BX640430,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22799,--,Yes,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,,,
Escherichia coli,D83524,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23509,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,D83524,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23510,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,D83524,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23511,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Bacillus subtilis,D88802,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23512,--,Yes,Bacteria,Bacillota,Bacilli,,Bacillaceae,Caryophanales,,
Escherichia coli,M28401,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23587,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,J01713,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23588,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,J01713,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23589,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,M25601,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23590,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
Escherichia coli,K00305,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23591,--,Yes,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,
