Organism name,Length,Benchmark ID,Taxonomy.NCBI.superkingdom,Taxonomy.NCBI.phylum
Enterococcus faecalis,598,CRW_16S_B_11037,Bacteria,Firmicutes
uncultured low G+C Gram-positive bacterium,445,CRW_16S_B_11040,Bacteria,Firmicutes
uncultured low G+C Gram-positive bacterium,445,CRW_16S_B_11041,Bacteria,Firmicutes
uncultured low G+C Gram-positive bacterium,443,CRW_16S_B_11042,Bacteria,Firmicutes
uncultured bacterium,452,CRW_16S_B_11043,Bacteria,
uncultured Bacteroidetes bacterium,452,CRW_16S_B_11044,Bacteria,
uncultured Bacillus sp.,483,CRW_16S_B_11066,Bacteria,Firmicutes
uncultured Bacillus sp.,489,CRW_16S_B_11067,Bacteria,Firmicutes
Staphylococcus epidermidis,392,CRW_16S_B_11072,Bacteria,Firmicutes
Staphylococcus aureus,571,CRW_16S_B_11074,Bacteria,Firmicutes
Staphylococcus aureus,559,CRW_16S_B_11075,Bacteria,Firmicutes
Staphylococcus epidermidis,579,CRW_16S_B_11076,Bacteria,Firmicutes
uncultured organism,412,CRW_16S_NA_11077,,
uncultured organism,425,CRW_16S_NA_11080,,
uncultured organism,413,CRW_16S_NA_11081,,
uncultured organism,413,CRW_16S_NA_11082,,
uncultured organism,405,CRW_16S_NA_11083,,
uncultured organism,413,CRW_16S_NA_11084,,
uncultured organism,795,CRW_16S_NA_11085,,
uncultured organism,405,CRW_16S_NA_11089,,
Streptococcus macedonicus,591,CRW_16S_B_11100,,
Bacillus cereus,701,CRW_16S_B_11117,Bacteria,Firmicutes
Lactococcus lactis subsp. lactis bv. diacetylactis,507,CRW_16S_B_11134,Bacteria,Firmicutes
Lactococcus lactis subsp. lactis bv. diacetylactis,507,CRW_16S_B_11135,Bacteria,Firmicutes
uncultured marine bacterium,503,CRW_16S_B_11146,Bacteria,
uncultured marine bacterium,509,CRW_16S_B_11147,Bacteria,
uncultured marine bacterium,501,CRW_16S_B_11169,Bacteria,
uncultured marine bacterium,541,CRW_16S_B_11170,Bacteria,
Staphylococcus sp. HPC 904,660,CRW_16S_B_11173,,
Staphylococcus sp. HPC 908,685,CRW_16S_B_11174,,
Bacillus cereus,567,CRW_16S_B_11175,Bacteria,Firmicutes
Staphylococcus sp. HPC 921,664,CRW_16S_B_11176,,
Staphylococcus epidermidis,474,CRW_16S_B_11191,Bacteria,Firmicutes
Staphylococcus aureus,97,CRW_16S_B_11195,Bacteria,Firmicutes
Bacillus cereus,737,CRW_16S_B_11199,Bacteria,Firmicutes
Bacillus sp. HPC338,561,CRW_16S_B_11269,,
Bacillus sp. HPC339,572,CRW_16S_B_11270,,
bacterium PCE7,653,CRW_16S_B_11272,,
Bacillus sp.,473,CRW_16S_B_11311,,
Bacillus sp. DW137,626,CRW_16S_B_11312,,
Bacillus sp.,510,CRW_16S_B_11315,,
Bacillus cereus,54,CRW_16S_B_11350,Bacteria,Firmicutes
Bacillus cereus,55,CRW_16S_B_11351,Bacteria,Firmicutes
Bacillus cereus,583,CRW_16S_B_11360,Bacteria,Firmicutes
Bacillus cereus,477,CRW_16S_B_11382,Bacteria,Firmicutes
Bacillus cereus,489,CRW_16S_B_11383,Bacteria,Firmicutes
Bacillus cereus,482,CRW_16S_B_11384,Bacteria,Firmicutes
Bacillus cereus,467,CRW_16S_B_11385,Bacteria,Firmicutes
Bacillus cereus,161,CRW_16S_B_11395,Bacteria,Firmicutes
Bacillus cereus,375,CRW_16S_B_11399,Bacteria,Firmicutes
Bacillus circulans,509,CRW_16S_B_11401,Bacteria,Firmicutes
Bacillus cereus,325,CRW_16S_B_11408,Bacteria,Firmicutes
Bacillus cereus,325,CRW_16S_B_11409,Bacteria,Firmicutes
Bacillus cereus,325,CRW_16S_B_11410,Bacteria,Firmicutes
Bacillus cereus,325,CRW_16S_B_11411,Bacteria,Firmicutes
Bacillus horikoshii,729,CRW_16S_B_11429,Bacteria,Firmicutes
Bacillus mycoides,483,CRW_16S_B_11457,Bacteria,Firmicutes
Bacillus mycoides,750,CRW_16S_B_11458,Bacteria,Firmicutes
Bacillus mycoides,623,CRW_16S_B_11459,Bacteria,Firmicutes
Bacillus mycoides,545,CRW_16S_B_11460,Bacteria,Firmicutes
Bacillus sp.,510,CRW_16S_B_11474,,
Bacillus sp.,510,CRW_16S_B_11475,,
Bacillus sp.,510,CRW_16S_B_11476,,
Bacillus pumilus,383,CRW_16S_B_11483,Bacteria,Firmicutes
Bacillus sp. LMG 20247,452,CRW_16S_B_11521,,
Bacillus sp. LMG 19413,533,CRW_16S_B_11525,,
Bacillus sp. LMG 19423,556,CRW_16S_B_11526,,
Bacillus sp. LMG 19422,556,CRW_16S_B_11527,,
Bacillus sp. R-10947,456,CRW_16S_B_11529,,
Bacillus sp. R-12866,455,CRW_16S_B_11531,,
Bacillus sp. P3,583,CRW_16S_B_11532,,
Bacillus sp. IDA3295,595,CRW_16S_B_11535,,
Bacillus sp. IDA4258,572,CRW_16S_B_11536,,
Bacillus sp. IDA3428,762,CRW_16S_B_11537,,
Bacillus sp. IDA3493,753,CRW_16S_B_11538,,
Bacillus sp. IDA3351,572,CRW_16S_B_11539,,
Bacillus sp. IDA2269,562,CRW_16S_B_11541,,
Bacillus sp. IDA1512,609,CRW_16S_B_11542,,
Bacillus sp. IDA1508,603,CRW_16S_B_11544,,
Bacillus sp. IDA4795,628,CRW_16S_B_11545,,
Bacillus sp.,452,CRW_16S_B_11557,,
Bacillus thuringiensis,54,CRW_16S_B_11604,Bacteria,Firmicutes
Bacillus thuringiensis,475,CRW_16S_B_11609,Bacteria,Firmicutes
Bacillus thuringiensis,748,CRW_16S_B_11610,Bacteria,Firmicutes
Bacillus thuringiensis,686,CRW_16S_B_11611,Bacteria,Firmicutes
Bacillus thuringiensis,501,CRW_16S_B_11754,Bacteria,Firmicutes
Staphylococcus succinus,568,CRW_16S_B_11755,Bacteria,Firmicutes
Staphylococcus warneri,414,CRW_16S_B_11764,Bacteria,Firmicutes
Lactococcus lactis subsp. lactis,361,CRW_16S_B_11769,,
uncultured Streptococcus sp.,498,CRW_16S_B_11792,Bacteria,Firmicutes
Carnobacterium sp. GCM1,485,CRW_16S_B_11796,,
Staphylococcus aureus,306,CRW_16S_B_11806,Bacteria,Firmicutes
Staphylococcus aureus,282,CRW_16S_B_11807,Bacteria,Firmicutes
Staphylococcus hominis subsp. novobiosepticus,473,CRW_16S_B_11808,Bacteria,Firmicutes
Bacillus cereus,621,CRW_16S_B_11817,Bacteria,Firmicutes
Bacillus cereus,621,CRW_16S_B_11818,Bacteria,Firmicutes
Bacillus cereus,625,CRW_16S_B_11819,Bacteria,Firmicutes
Bacillus cereus,621,CRW_16S_B_11820,Bacteria,Firmicutes
Bacillus cereus,621,CRW_16S_B_11821,Bacteria,Firmicutes
Bacillus cereus,621,CRW_16S_B_11822,Bacteria,Firmicutes
Bacillus cereus,621,CRW_16S_B_11823,Bacteria,Firmicutes
Bacillus cereus,622,CRW_16S_B_11824,Bacteria,Firmicutes
Bacillus cereus,557,CRW_16S_B_11825,Bacteria,Firmicutes
Bacillus cereus,621,CRW_16S_B_11826,Bacteria,Firmicutes
Bacillus cereus,622,CRW_16S_B_11827,Bacteria,Firmicutes
Bacillus cereus,621,CRW_16S_B_11828,Bacteria,Firmicutes
Halobacillus sp. L6,500,CRW_16S_B_11830,,
Halobacillus blutaparonensis,500,CRW_16S_B_11831,Bacteria,Firmicutes
Bacillus megaterium,587,CRW_16S_B_11832,Bacteria,Firmicutes
Bacillus cereus,588,CRW_16S_B_11833,Bacteria,Firmicutes
Bacillus cereus,588,CRW_16S_B_11834,Bacteria,Firmicutes
Bacillus amyloliquefaciens,588,CRW_16S_B_11835,Bacteria,Firmicutes
Bacillus sp. A36,770,CRW_16S_B_11844,,
uncultured bacterium,395,CRW_16S_B_11858,Bacteria,
uncultured bacterium,389,CRW_16S_B_11859,Bacteria,
Bacillus sp. w25,571,CRW_16S_B_11885,,
Bacillus cereus,638,CRW_16S_B_11891,Bacteria,Firmicutes
Streptococcus equinus,666,CRW_16S_B_11895,Bacteria,Firmicutes
Streptococcus equinus,662,CRW_16S_B_11896,Bacteria,Firmicutes
Staphylococcus sp. Fun-124,772,CRW_16S_B_11905,,
uncultured bacterium,408,CRW_16S_B_11917,Bacteria,
uncultured Bacillus sp.,394,CRW_16S_B_11918,Bacteria,Firmicutes
uncultured Actinobacteridae bacterium,741,CRW_16S_B_1198,Bacteria,
Streptococcus hyovaginalis,459,CRW_16S_B_11929,Bacteria,Firmicutes
uncultured Actinobacteridae bacterium,741,CRW_16S_B_1199,Bacteria,
Streptococcus pluranimalium,461,CRW_16S_B_11930,Bacteria,Firmicutes
Streptococcus lutetiensis,427,CRW_16S_B_11931,Bacteria,Firmicutes
Streptococcus pasteurianus,462,CRW_16S_B_11932,,
Streptococcus ovis,435,CRW_16S_B_11933,Bacteria,Firmicutes
Streptococcus urinalis,461,CRW_16S_B_11934,Bacteria,Firmicutes
Streptococcus acidominimus,441,CRW_16S_B_11935,Bacteria,Firmicutes
Streptococcus didelphis,458,CRW_16S_B_11936,Bacteria,Firmicutes
uncultured Actinobacteridae bacterium,741,CRW_16S_B_1200,Bacteria,
Staphylococcus epidermidis,475,CRW_16S_B_11941,Bacteria,Firmicutes
Paenibacillus sp. iMTII6,496,CRW_16S_B_11942,,
Staphylococcus epidermidis,495,CRW_16S_B_11943,Bacteria,Firmicutes
uncultured low G+C Gram-positive bacterium,559,CRW_16S_B_11944,Bacteria,Firmicutes
Staphylococcus sp. 101,539,CRW_16S_B_11949,,
uncultured Actinobacteridae bacterium,741,CRW_16S_B_1201,Bacteria,
uncultured Actinobacteridae bacterium,741,CRW_16S_B_1202,Bacteria,
uncultured Actinobacteridae bacterium,741,CRW_16S_B_1203,Bacteria,
uncultured bacterium,500,CRW_16S_B_12011,Bacteria,
bacterium CV06,502,CRW_16S_B_12012,,
Bacillus sp. KT-1,439,CRW_16S_B_12014,Bacteria,Firmicutes
uncultured Bacillus sp.,478,CRW_16S_B_12015,Bacteria,Firmicutes
uncultured bacterium,499,CRW_16S_B_12018,Bacteria,
uncultured bacterium,508,CRW_16S_B_12019,Bacteria,
uncultured bacterium,508,CRW_16S_B_12020,Bacteria,
uncultured bacterium,498,CRW_16S_B_12021,Bacteria,
uncultured bacterium,498,CRW_16S_B_12022,Bacteria,
Streptococcus bovis,662,CRW_16S_B_12024,,
Streptococcus bovis,666,CRW_16S_B_12027,,
Staphylococcus sp. 6(2005),663,CRW_16S_B_12029,,
Staphylococcus sp. 12,504,CRW_16S_B_12030,,
uncultured bacterium,386,CRW_16S_B_12033,Bacteria,
uncultured bacterium,478,CRW_16S_B_12034,Bacteria,
uncultured bacterium,540,CRW_16S_B_12035,Bacteria,
uncultured bacterium,501,CRW_16S_B_12036,Bacteria,
uncultured bacterium,501,CRW_16S_B_12037,Bacteria,
uncultured bacterium,439,CRW_16S_B_12038,Bacteria,
uncultured Paenibacillus sp.,586,CRW_16S_B_12039,Bacteria,Firmicutes
uncultured Staphylococcus sp.,793,CRW_16S_B_12052,Bacteria,Firmicutes
uncultured Staphylococcus sp.,771,CRW_16S_B_12053,Bacteria,Firmicutes
uncultured Staphylococcus sp.,757,CRW_16S_B_12055,Bacteria,Firmicutes
uncultured Staphylococcus sp.,800,CRW_16S_B_12056,Bacteria,Firmicutes
uncultured Staphylococcus sp.,782,CRW_16S_B_12059,Bacteria,Firmicutes
uncultured Staphylococcus sp.,766,CRW_16S_B_12060,Bacteria,Firmicutes
uncultured Staphylococcus sp.,798,CRW_16S_B_12061,Bacteria,Firmicutes
uncultured Staphylococcus sp.,669,CRW_16S_B_12064,Bacteria,Firmicutes
uncultured Staphylococcus sp.,763,CRW_16S_B_12065,Bacteria,Firmicutes
uncultured Staphylococcus sp.,726,CRW_16S_B_12067,Bacteria,Firmicutes
uncultured Staphylococcus sp.,780,CRW_16S_B_12068,Bacteria,Firmicutes
Actinomyces israelii,734,CRW_16S_B_1213,Bacteria,
uncultured Staphylococcus sp.,751,CRW_16S_B_12070,Bacteria,Firmicutes
uncultured Staphylococcus sp.,800,CRW_16S_B_12071,Bacteria,Firmicutes
uncultured Staphylococcus sp.,778,CRW_16S_B_12072,Bacteria,Firmicutes
uncultured Staphylococcus sp.,792,CRW_16S_B_12074,Bacteria,Firmicutes
uncultured Staphylococcus sp.,730,CRW_16S_B_12079,Bacteria,Firmicutes
uncultured Staphylococcus sp.,765,CRW_16S_B_12080,Bacteria,Firmicutes
uncultured Staphylococcus sp.,784,CRW_16S_B_12083,Bacteria,Firmicutes
uncultured Staphylococcus sp.,723,CRW_16S_B_12086,Bacteria,Firmicutes
Actinomyces israelii,726,CRW_16S_B_1215,Bacteria,
uncultured Staphylococcus sp.,794,CRW_16S_B_12103,Bacteria,Firmicutes
uncultured Staphylococcus sp.,754,CRW_16S_B_12104,Bacteria,Firmicutes
uncultured Staphylococcus sp.,759,CRW_16S_B_12108,Bacteria,Firmicutes
uncultured Staphylococcus sp.,609,CRW_16S_B_12111,Bacteria,Firmicutes
uncultured Staphylococcus sp.,759,CRW_16S_B_12112,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,798,CRW_16S_B_12127,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,719,CRW_16S_B_12129,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,773,CRW_16S_B_12130,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,783,CRW_16S_B_12135,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,784,CRW_16S_B_12136,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,783,CRW_16S_B_12137,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,783,CRW_16S_B_12138,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,779,CRW_16S_B_12140,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,799,CRW_16S_B_12143,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,793,CRW_16S_B_12145,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,797,CRW_16S_B_12146,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,772,CRW_16S_B_12147,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,764,CRW_16S_B_12148,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,773,CRW_16S_B_12149,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,795,CRW_16S_B_12152,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,798,CRW_16S_B_12154,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,771,CRW_16S_B_12158,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,751,CRW_16S_B_12159,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,800,CRW_16S_B_12160,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,795,CRW_16S_B_12161,Bacteria,Firmicutes
uncultured Staphylococcus sp.,784,CRW_16S_B_12167,Bacteria,Firmicutes
uncultured Staphylococcus sp.,782,CRW_16S_B_12175,Bacteria,Firmicutes
uncultured Staphylococcus sp.,800,CRW_16S_B_12180,Bacteria,Firmicutes
uncultured Staphylococcus sp.,790,CRW_16S_B_12184,Bacteria,Firmicutes
uncultured Staphylococcus sp.,783,CRW_16S_B_12189,Bacteria,Firmicutes
uncultured Staphylococcus sp.,748,CRW_16S_B_12190,Bacteria,Firmicutes
uncultured Staphylococcus sp.,799,CRW_16S_B_12191,Bacteria,Firmicutes
uncultured Staphylococcus sp.,796,CRW_16S_B_12194,Bacteria,Firmicutes
uncultured Staphylococcus sp.,788,CRW_16S_B_12196,Bacteria,Firmicutes
uncultured Staphylococcus sp.,793,CRW_16S_B_12208,Bacteria,Firmicutes
uncultured Staphylococcus sp.,778,CRW_16S_B_12214,Bacteria,Firmicutes
uncultured Staphylococcus sp.,789,CRW_16S_B_12216,Bacteria,Firmicutes
uncultured Staphylococcus sp.,773,CRW_16S_B_12223,Bacteria,Firmicutes
uncultured Staphylococcus sp.,792,CRW_16S_B_12225,Bacteria,Firmicutes
uncultured Staphylococcus sp.,756,CRW_16S_B_12227,Bacteria,Firmicutes
uncultured Staphylococcus sp.,786,CRW_16S_B_12229,Bacteria,Firmicutes
uncultured Staphylococcus sp.,752,CRW_16S_B_12233,Bacteria,Firmicutes
uncultured Staphylococcus sp.,786,CRW_16S_B_12235,Bacteria,Firmicutes
uncultured Staphylococcus sp.,759,CRW_16S_B_12240,Bacteria,Firmicutes
uncultured Staphylococcus sp.,780,CRW_16S_B_12246,Bacteria,Firmicutes
uncultured Staphylococcus sp.,795,CRW_16S_B_12252,Bacteria,Firmicutes
uncultured Staphylococcus sp.,794,CRW_16S_B_12258,Bacteria,Firmicutes
uncultured Staphylococcus sp.,791,CRW_16S_B_12270,Bacteria,Firmicutes
uncultured Staphylococcus sp.,792,CRW_16S_B_12271,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,773,CRW_16S_B_12291,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,788,CRW_16S_B_12295,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,799,CRW_16S_B_12298,Bacteria,Firmicutes
Actinomyces sp.,370,CRW_16S_B_1236,Bacteria,
uncultured Staphylococcus sp.,731,CRW_16S_B_12311,Bacteria,Firmicutes
uncultured Staphylococcus sp.,792,CRW_16S_B_12315,Bacteria,Firmicutes
uncultured Staphylococcus sp.,733,CRW_16S_B_12316,Bacteria,Firmicutes
uncultured Staphylococcus sp.,753,CRW_16S_B_12317,Bacteria,Firmicutes
uncultured Staphylococcus sp.,732,CRW_16S_B_12318,Bacteria,Firmicutes
uncultured Staphylococcus sp.,617,CRW_16S_B_12324,Bacteria,Firmicutes
uncultured Staphylococcus sp.,759,CRW_16S_B_12325,Bacteria,Firmicutes
uncultured Staphylococcus sp.,793,CRW_16S_B_12326,Bacteria,Firmicutes
uncultured Staphylococcus sp.,792,CRW_16S_B_12331,Bacteria,Firmicutes
uncultured Staphylococcus sp.,789,CRW_16S_B_12334,Bacteria,Firmicutes
uncultured Staphylococcus sp.,730,CRW_16S_B_12337,Bacteria,Firmicutes
uncultured Staphylococcus sp.,764,CRW_16S_B_12340,Bacteria,Firmicutes
uncultured Staphylococcus sp.,781,CRW_16S_B_12343,Bacteria,Firmicutes
uncultured Staphylococcus sp.,721,CRW_16S_B_12344,Bacteria,Firmicutes
uncultured Staphylococcus sp.,699,CRW_16S_B_12348,Bacteria,Firmicutes
uncultured Staphylococcus sp.,786,CRW_16S_B_12349,Bacteria,Firmicutes
uncultured Staphylococcus sp.,800,CRW_16S_B_12351,Bacteria,Firmicutes
uncultured Staphylococcus sp.,682,CRW_16S_B_12352,Bacteria,Firmicutes
uncultured Staphylococcus sp.,703,CRW_16S_B_12360,Bacteria,Firmicutes
uncultured Staphylococcus sp.,650,CRW_16S_B_12363,Bacteria,Firmicutes
uncultured Staphylococcus sp.,770,CRW_16S_B_12366,Bacteria,Firmicutes
uncultured Staphylococcus sp.,774,CRW_16S_B_12367,Bacteria,Firmicutes
uncultured Staphylococcus sp.,796,CRW_16S_B_12368,Bacteria,Firmicutes
uncultured Staphylococcus sp.,772,CRW_16S_B_12375,Bacteria,Firmicutes
uncultured Staphylococcus sp.,710,CRW_16S_B_12378,Bacteria,Firmicutes
uncultured Staphylococcus sp.,683,CRW_16S_B_12385,Bacteria,Firmicutes
uncultured Staphylococcus sp.,745,CRW_16S_B_12386,Bacteria,Firmicutes
uncultured Staphylococcus sp.,740,CRW_16S_B_12387,Bacteria,Firmicutes
uncultured Staphylococcus sp.,778,CRW_16S_B_12395,Bacteria,Firmicutes
uncultured Staphylococcus sp.,729,CRW_16S_B_12412,Bacteria,Firmicutes
uncultured Staphylococcus sp.,724,CRW_16S_B_12416,Bacteria,Firmicutes
uncultured Staphylococcus sp.,728,CRW_16S_B_12417,Bacteria,Firmicutes
uncultured Staphylococcus sp.,742,CRW_16S_B_12419,Bacteria,Firmicutes
uncultured Staphylococcus sp.,714,CRW_16S_B_12420,Bacteria,Firmicutes
uncultured Staphylococcus sp.,786,CRW_16S_B_12422,Bacteria,Firmicutes
uncultured Staphylococcus sp.,740,CRW_16S_B_12423,Bacteria,Firmicutes
uncultured Staphylococcus sp.,727,CRW_16S_B_12427,Bacteria,Firmicutes
uncultured Staphylococcus sp.,711,CRW_16S_B_12428,Bacteria,Firmicutes
uncultured Staphylococcus sp.,740,CRW_16S_B_12432,Bacteria,Firmicutes
uncultured Staphylococcus sp.,716,CRW_16S_B_12435,Bacteria,Firmicutes
uncultured Staphylococcus sp.,743,CRW_16S_B_12437,Bacteria,Firmicutes
uncultured Staphylococcus sp.,715,CRW_16S_B_12439,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,782,CRW_16S_B_12440,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,789,CRW_16S_B_12441,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,779,CRW_16S_B_12442,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,783,CRW_16S_B_12443,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,775,CRW_16S_B_12444,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,783,CRW_16S_B_12445,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,784,CRW_16S_B_12446,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,774,CRW_16S_B_12447,Bacteria,Firmicutes
uncultured Staphylococcus sp.,788,CRW_16S_B_12482,Bacteria,Firmicutes
uncultured Staphylococcus sp.,691,CRW_16S_B_12486,Bacteria,Firmicutes
uncultured Staphylococcus sp.,792,CRW_16S_B_12505,Bacteria,Firmicutes
uncultured Staphylococcus sp.,783,CRW_16S_B_12509,Bacteria,Firmicutes
uncultured Staphylococcus sp.,732,CRW_16S_B_12513,Bacteria,Firmicutes
uncultured Staphylococcus sp.,795,CRW_16S_B_12518,Bacteria,Firmicutes
uncultured Staphylococcus sp.,756,CRW_16S_B_12519,Bacteria,Firmicutes
uncultured Staphylococcus sp.,795,CRW_16S_B_12521,Bacteria,Firmicutes
uncultured Staphylococcus sp.,794,CRW_16S_B_12522,Bacteria,Firmicutes
uncultured Staphylococcus sp.,755,CRW_16S_B_12526,Bacteria,Firmicutes
Frankia sp.,376,CRW_16S_B_1259,Bacteria,
uncultured Staphylococcus sp.,747,CRW_16S_B_12530,Bacteria,Firmicutes
uncultured Staphylococcus sp.,733,CRW_16S_B_12532,Bacteria,Firmicutes
uncultured Staphylococcus sp.,707,CRW_16S_B_12534,Bacteria,Firmicutes
uncultured Staphylococcus sp.,800,CRW_16S_B_12535,Bacteria,Firmicutes
uncultured Staphylococcus sp.,761,CRW_16S_B_12538,Bacteria,Firmicutes
uncultured Staphylococcus sp.,797,CRW_16S_B_12539,Bacteria,Firmicutes
Frankia sp.,376,CRW_16S_B_1260,Bacteria,
uncultured Staphylococcus sp.,769,CRW_16S_B_12540,Bacteria,Firmicutes
uncultured Staphylococcus sp.,609,CRW_16S_B_12541,Bacteria,Firmicutes
uncultured Staphylococcus sp.,799,CRW_16S_B_12542,Bacteria,Firmicutes
uncultured Staphylococcus sp.,789,CRW_16S_B_12543,Bacteria,Firmicutes
uncultured Staphylococcus sp.,790,CRW_16S_B_12544,Bacteria,Firmicutes
uncultured Staphylococcus sp.,730,CRW_16S_B_12546,Bacteria,Firmicutes
uncultured Staphylococcus sp.,776,CRW_16S_B_12548,Bacteria,Firmicutes
uncultured Staphylococcus sp.,702,CRW_16S_B_12549,Bacteria,Firmicutes
Frankia sp. TqI15,376,CRW_16S_B_1261,,
uncultured Staphylococcus sp.,647,CRW_16S_B_12551,Bacteria,Firmicutes
uncultured Staphylococcus sp.,759,CRW_16S_B_12554,Bacteria,Firmicutes
uncultured Staphylococcus sp.,793,CRW_16S_B_12555,Bacteria,Firmicutes
uncultured Staphylococcus sp.,738,CRW_16S_B_12558,Bacteria,Firmicutes
uncultured Staphylococcus sp.,724,CRW_16S_B_12559,Bacteria,Firmicutes
Frankia sp. Ds12B,376,CRW_16S_B_1262,,
uncultured Staphylococcus sp.,763,CRW_16S_B_12561,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,797,CRW_16S_B_12564,Bacteria,Firmicutes
uncultured Staphylococcus sp.,752,CRW_16S_B_12566,Bacteria,Firmicutes
uncultured Staphylococcus sp.,800,CRW_16S_B_12569,Bacteria,Firmicutes
Frankia sp. ReI6,376,CRW_16S_B_1263,,
uncultured Staphylococcus sp.,643,CRW_16S_B_12570,Bacteria,Firmicutes
uncultured Staphylococcus sp.,795,CRW_16S_B_12571,Bacteria,Firmicutes
uncultured Staphylococcus sp.,789,CRW_16S_B_12575,Bacteria,Firmicutes
uncultured Staphylococcus sp.,639,CRW_16S_B_12576,Bacteria,Firmicutes
uncultured Staphylococcus sp.,798,CRW_16S_B_12582,Bacteria,Firmicutes
uncultured Staphylococcus sp.,744,CRW_16S_B_12585,Bacteria,Firmicutes
uncultured Staphylococcus sp.,642,CRW_16S_B_12592,Bacteria,Firmicutes
uncultured Staphylococcus sp.,794,CRW_16S_B_12594,Bacteria,Firmicutes
uncultured Staphylococcus sp.,637,CRW_16S_B_12595,Bacteria,Firmicutes
uncultured Staphylococcus sp.,796,CRW_16S_B_12596,Bacteria,Firmicutes
uncultured Staphylococcus sp.,783,CRW_16S_B_12598,Bacteria,Firmicutes
uncultured Staphylococcus sp.,590,CRW_16S_B_12600,Bacteria,Firmicutes
uncultured Staphylococcus sp.,504,CRW_16S_B_12601,Bacteria,Firmicutes
uncultured Staphylococcus sp.,770,CRW_16S_B_12602,Bacteria,Firmicutes
uncultured Staphylococcus sp.,779,CRW_16S_B_12603,Bacteria,Firmicutes
uncultured Staphylococcus sp.,727,CRW_16S_B_12605,Bacteria,Firmicutes
uncultured Staphylococcus sp.,723,CRW_16S_B_12606,Bacteria,Firmicutes
uncultured Staphylococcus sp.,644,CRW_16S_B_12607,Bacteria,Firmicutes
uncultured Staphylococcus sp.,614,CRW_16S_B_12608,Bacteria,Firmicutes
uncultured Staphylococcus sp.,646,CRW_16S_B_12609,Bacteria,Firmicutes
Frankia sp.,378,CRW_16S_B_1267,Bacteria,
uncultured Staphylococcus sp.,776,CRW_16S_B_12610,Bacteria,Firmicutes
uncultured Staphylococcus sp.,778,CRW_16S_B_12611,Bacteria,Firmicutes
uncultured Staphylococcus sp.,721,CRW_16S_B_12613,Bacteria,Firmicutes
uncultured Staphylococcus sp.,682,CRW_16S_B_12614,Bacteria,Firmicutes
uncultured Staphylococcus sp.,783,CRW_16S_B_12615,Bacteria,Firmicutes
uncultured Staphylococcus sp.,780,CRW_16S_B_12616,Bacteria,Firmicutes
uncultured Staphylococcus sp.,789,CRW_16S_B_12617,Bacteria,Firmicutes
uncultured Staphylococcus sp.,519,CRW_16S_B_12618,Bacteria,Firmicutes
uncultured Staphylococcus sp.,783,CRW_16S_B_12619,Bacteria,Firmicutes
