Organism name,Length,Benchmark ID,Taxonomy.GTDB.domain,Taxonomy.GTDB.phylum
uncultured Staphylococcus sp.,895,CRW_16S_B_12469,Bacteria,Firmicutes
uncultured Staphylococcus sp.,884,CRW_16S_B_12470,Bacteria,Firmicutes
uncultured Staphylococcus sp.,887,CRW_16S_B_12471,Bacteria,Firmicutes
uncultured Staphylococcus sp.,889,CRW_16S_B_12472,Bacteria,Firmicutes
uncultured Staphylococcus sp.,873,CRW_16S_B_12473,Bacteria,Firmicutes
uncultured Staphylococcus sp.,877,CRW_16S_B_12474,Bacteria,Firmicutes
uncultured Staphylococcus sp.,877,CRW_16S_B_12475,Bacteria,Firmicutes
uncultured Staphylococcus sp.,886,CRW_16S_B_12476,Bacteria,Firmicutes
uncultured Staphylococcus sp.,887,CRW_16S_B_12477,Bacteria,Firmicutes
uncultured Staphylococcus sp.,887,CRW_16S_B_12478,Bacteria,Firmicutes
uncultured Staphylococcus sp.,887,CRW_16S_B_12479,Bacteria,Firmicutes
uncultured Staphylococcus sp.,873,CRW_16S_B_12480,Bacteria,Firmicutes
uncultured Staphylococcus sp.,889,CRW_16S_B_12481,Bacteria,Firmicutes
uncultured Staphylococcus sp.,887,CRW_16S_B_12483,Bacteria,Firmicutes
uncultured Staphylococcus sp.,887,CRW_16S_B_12484,Bacteria,Firmicutes
uncultured Staphylococcus sp.,855,CRW_16S_B_12485,Bacteria,Firmicutes
uncultured Staphylococcus sp.,806,CRW_16S_B_12487,Bacteria,Firmicutes
uncultured Staphylococcus sp.,886,CRW_16S_B_12488,Bacteria,Firmicutes
uncultured Staphylococcus sp.,850,CRW_16S_B_12489,Bacteria,Firmicutes
uncultured Staphylococcus sp.,844,CRW_16S_B_12490,Bacteria,Firmicutes
uncultured Staphylococcus sp.,883,CRW_16S_B_12491,Bacteria,Firmicutes
uncultured Staphylococcus sp.,801,CRW_16S_B_12492,Bacteria,Firmicutes
uncultured Staphylococcus sp.,814,CRW_16S_B_12493,Bacteria,Firmicutes
uncultured Staphylococcus sp.,839,CRW_16S_B_12494,Bacteria,Firmicutes
uncultured Staphylococcus sp.,847,CRW_16S_B_12495,Bacteria,Firmicutes
uncultured Staphylococcus sp.,809,CRW_16S_B_12496,Bacteria,Firmicutes
uncultured Staphylococcus sp.,831,CRW_16S_B_12497,Bacteria,Firmicutes
uncultured Staphylococcus sp.,825,CRW_16S_B_12498,Bacteria,Firmicutes
uncultured Staphylococcus sp.,832,CRW_16S_B_12499,Bacteria,Firmicutes
uncultured Staphylococcus sp.,807,CRW_16S_B_12500,Bacteria,Firmicutes
uncultured Staphylococcus sp.,833,CRW_16S_B_12501,Bacteria,Firmicutes
uncultured Staphylococcus sp.,802,CRW_16S_B_12502,Bacteria,Firmicutes
uncultured Staphylococcus sp.,844,CRW_16S_B_12503,Bacteria,Firmicutes
uncultured Staphylococcus sp.,833,CRW_16S_B_12504,Bacteria,Firmicutes
uncultured Staphylococcus sp.,814,CRW_16S_B_12506,Bacteria,Firmicutes
uncultured Staphylococcus sp.,804,CRW_16S_B_12507,Bacteria,Firmicutes
uncultured Staphylococcus sp.,825,CRW_16S_B_12508,Bacteria,Firmicutes
uncultured Staphylococcus sp.,813,CRW_16S_B_12510,Bacteria,Firmicutes
uncultured Staphylococcus sp.,816,CRW_16S_B_12511,Bacteria,Firmicutes
uncultured Staphylococcus sp.,802,CRW_16S_B_12512,Bacteria,Firmicutes
uncultured Staphylococcus sp.,841,CRW_16S_B_12514,Bacteria,Firmicutes
uncultured Staphylococcus sp.,830,CRW_16S_B_12515,Bacteria,Firmicutes
uncultured Staphylococcus sp.,828,CRW_16S_B_12516,Bacteria,Firmicutes
uncultured Staphylococcus sp.,828,CRW_16S_B_12517,Bacteria,Firmicutes
uncultured Staphylococcus sp.,804,CRW_16S_B_12520,Bacteria,Firmicutes
uncultured Staphylococcus sp.,844,CRW_16S_B_12523,Bacteria,Firmicutes
uncultured Staphylococcus sp.,819,CRW_16S_B_12524,Bacteria,Firmicutes
uncultured Staphylococcus sp.,821,CRW_16S_B_12525,Bacteria,Firmicutes
uncultured Staphylococcus sp.,840,CRW_16S_B_12527,Bacteria,Firmicutes
uncultured Staphylococcus sp.,837,CRW_16S_B_12528,Bacteria,Firmicutes
uncultured Staphylococcus sp.,807,CRW_16S_B_12529,Bacteria,Firmicutes
uncultured Staphylococcus sp.,833,CRW_16S_B_12531,Bacteria,Firmicutes
uncultured Staphylococcus sp.,841,CRW_16S_B_12533,Bacteria,Firmicutes
uncultured Staphylococcus sp.,848,CRW_16S_B_12536,Bacteria,Firmicutes
uncultured Staphylococcus sp.,837,CRW_16S_B_12537,Bacteria,Firmicutes
uncultured Staphylococcus sp.,826,CRW_16S_B_12545,Bacteria,Firmicutes
uncultured Staphylococcus sp.,805,CRW_16S_B_12547,Bacteria,Firmicutes
uncultured Staphylococcus sp.,813,CRW_16S_B_12550,Bacteria,Firmicutes
uncultured Staphylococcus sp.,828,CRW_16S_B_12552,Bacteria,Firmicutes
uncultured Staphylococcus sp.,820,CRW_16S_B_12553,Bacteria,Firmicutes
uncultured Staphylococcus sp.,835,CRW_16S_B_12556,Bacteria,Firmicutes
uncultured Staphylococcus sp.,849,CRW_16S_B_12557,Bacteria,Firmicutes
uncultured Staphylococcus sp.,807,CRW_16S_B_12560,Bacteria,Firmicutes
uncultured Staphylococcus sp.,845,CRW_16S_B_12562,Bacteria,Firmicutes
uncultured Staphylococcus sp.,843,CRW_16S_B_12563,Bacteria,Firmicutes
uncultured Staphylococcus sp.,816,CRW_16S_B_12567,Bacteria,Firmicutes
uncultured Staphylococcus sp.,825,CRW_16S_B_12568,Bacteria,Firmicutes
uncultured Staphylococcus sp.,825,CRW_16S_B_12572,Bacteria,Firmicutes
uncultured Staphylococcus sp.,844,CRW_16S_B_12573,Bacteria,Firmicutes
uncultured Staphylococcus sp.,849,CRW_16S_B_12574,Bacteria,Firmicutes
uncultured Staphylococcus sp.,806,CRW_16S_B_12577,Bacteria,Firmicutes
uncultured Staphylococcus sp.,850,CRW_16S_B_12578,Bacteria,Firmicutes
uncultured Staphylococcus sp.,807,CRW_16S_B_12579,Bacteria,Firmicutes
uncultured Staphylococcus sp.,843,CRW_16S_B_12580,Bacteria,Firmicutes
uncultured Staphylococcus sp.,837,CRW_16S_B_12581,Bacteria,Firmicutes
uncultured Staphylococcus sp.,837,CRW_16S_B_12583,Bacteria,Firmicutes
uncultured Staphylococcus sp.,827,CRW_16S_B_12584,Bacteria,Firmicutes
uncultured Staphylococcus sp.,830,CRW_16S_B_12586,Bacteria,Firmicutes
uncultured Staphylococcus sp.,841,CRW_16S_B_12587,Bacteria,Firmicutes
uncultured Staphylococcus sp.,827,CRW_16S_B_12588,Bacteria,Firmicutes
uncultured Staphylococcus sp.,810,CRW_16S_B_12589,Bacteria,Firmicutes
uncultured Staphylococcus sp.,812,CRW_16S_B_12590,Bacteria,Firmicutes
uncultured Staphylococcus sp.,814,CRW_16S_B_12591,Bacteria,Firmicutes
uncultured Staphylococcus sp.,818,CRW_16S_B_12593,Bacteria,Firmicutes
uncultured Staphylococcus sp.,831,CRW_16S_B_12597,Bacteria,Firmicutes
uncultured Staphylococcus sp.,834,CRW_16S_B_12599,Bacteria,Firmicutes
uncultured Staphylococcus sp.,835,CRW_16S_B_12604,Bacteria,Firmicutes
uncultured Staphylococcus sp.,820,CRW_16S_B_12612,Bacteria,Firmicutes
uncultured Staphylococcus sp.,818,CRW_16S_B_12629,Bacteria,Firmicutes
uncultured Staphylococcus sp.,835,CRW_16S_B_12631,Bacteria,Firmicutes
uncultured Staphylococcus sp.,814,CRW_16S_B_12634,Bacteria,Firmicutes
uncultured Staphylococcus sp.,846,CRW_16S_B_12640,Bacteria,Firmicutes
uncultured Staphylococcus sp.,827,CRW_16S_B_12643,Bacteria,Firmicutes
uncultured Staphylococcus sp.,825,CRW_16S_B_12647,Bacteria,Firmicutes
uncultured Staphylococcus sp.,803,CRW_16S_B_12648,Bacteria,Firmicutes
uncultured Staphylococcus sp.,827,CRW_16S_B_12649,Bacteria,Firmicutes
uncultured Staphylococcus sp.,817,CRW_16S_B_12650,Bacteria,Firmicutes
uncultured Staphylococcus sp.,802,CRW_16S_B_12657,Bacteria,Firmicutes
uncultured Staphylococcus sp.,817,CRW_16S_B_12658,Bacteria,Firmicutes
uncultured Staphylococcus sp.,819,CRW_16S_B_12663,Bacteria,Firmicutes
uncultured Staphylococcus sp.,813,CRW_16S_B_12664,Bacteria,Firmicutes
uncultured Staphylococcus sp.,815,CRW_16S_B_12665,Bacteria,Firmicutes
uncultured Staphylococcus sp.,813,CRW_16S_B_12669,Bacteria,Firmicutes
uncultured Staphylococcus sp.,801,CRW_16S_B_12672,Bacteria,Firmicutes
uncultured Staphylococcus sp.,817,CRW_16S_B_12675,Bacteria,Firmicutes
uncultured Staphylococcus sp.,817,CRW_16S_B_12676,Bacteria,Firmicutes
uncultured Staphylococcus sp.,824,CRW_16S_B_12678,Bacteria,Firmicutes
uncultured Staphylococcus sp.,841,CRW_16S_B_12680,Bacteria,Firmicutes
uncultured Staphylococcus sp.,816,CRW_16S_B_12686,Bacteria,Firmicutes
uncultured Staphylococcus sp.,815,CRW_16S_B_12687,Bacteria,Firmicutes
uncultured Staphylococcus sp.,824,CRW_16S_B_12690,Bacteria,Firmicutes
uncultured Staphylococcus sp.,813,CRW_16S_B_12691,Bacteria,Firmicutes
uncultured Staphylococcus sp.,834,CRW_16S_B_12692,Bacteria,Firmicutes
uncultured Staphylococcus sp.,808,CRW_16S_B_12722,Bacteria,Firmicutes
uncultured Staphylococcus sp.,803,CRW_16S_B_12725,Bacteria,Firmicutes
uncultured Staphylococcus sp.,803,CRW_16S_B_12726,Bacteria,Firmicutes
uncultured Staphylococcus sp.,808,CRW_16S_B_12733,Bacteria,Firmicutes
uncultured Staphylococcus sp.,855,CRW_16S_B_12737,Bacteria,Firmicutes
uncultured Staphylococcus sp.,824,CRW_16S_B_12738,Bacteria,Firmicutes
uncultured Staphylococcus sp.,827,CRW_16S_B_12740,Bacteria,Firmicutes
uncultured Staphylococcus sp.,807,CRW_16S_B_12741,Bacteria,Firmicutes
uncultured Staphylococcus sp.,804,CRW_16S_B_12746,Bacteria,Firmicutes
uncultured Staphylococcus sp.,808,CRW_16S_B_12747,Bacteria,Firmicutes
uncultured Staphylococcus sp.,802,CRW_16S_B_12750,Bacteria,Firmicutes
uncultured Staphylococcus sp.,804,CRW_16S_B_12757,Bacteria,Firmicutes
uncultured Staphylococcus sp.,814,CRW_16S_B_12764,Bacteria,Firmicutes
uncultured Staphylococcus sp.,834,CRW_16S_B_12765,Bacteria,Firmicutes
uncultured Staphylococcus sp.,835,CRW_16S_B_12766,Bacteria,Firmicutes
uncultured Staphylococcus sp.,816,CRW_16S_B_12767,Bacteria,Firmicutes
Bacillus pumilus,849,CRW_16S_B_12866,Bacteria,Firmicutes
Paenibacillus polymyxa,854,CRW_16S_B_13045,Bacteria,Firmicutes
Paenibacillus polymyxa,923,CRW_16S_B_13046,Bacteria,Firmicutes
Paenibacillus polymyxa,910,CRW_16S_B_13047,Bacteria,Firmicutes
Paenibacillus polymyxa,910,CRW_16S_B_13048,Bacteria,Firmicutes
Staphylococcus pasteuri,929,CRW_16S_B_13049,Bacteria,Firmicutes
Staphylococcus pasteuri,871,CRW_16S_B_13050,Bacteria,Firmicutes
Staphylococcus cohnii,986,CRW_16S_B_13341,Bacteria,Firmicutes
Staphylococcus epidermidis,837,CRW_16S_B_13345,Bacteria,Firmicutes
Staphylococcus epidermidis,877,CRW_16S_B_13347,Bacteria,Firmicutes
Bacillus cereus,925,CRW_16S_B_13463,Bacteria,Firmicutes
Bacillus pumilus,897,CRW_16S_B_13496,Bacteria,Firmicutes
Staphylococcus epidermidis,949,CRW_16S_B_13499,Bacteria,Firmicutes
uncultured bacterium,847,CRW_16S_B_13507,Bacteria,Actinobacteriota
uncultured bacterium,917,CRW_16S_B_13544,Bacteria,Actinobacteriota
uncultured bacterium,917,CRW_16S_B_13554,Bacteria,Actinobacteriota
uncultured bacterium,920,CRW_16S_B_13555,Bacteria,Actinobacteriota
uncultured bacterium,920,CRW_16S_B_13556,Bacteria,Actinobacteriota
uncultured bacterium,920,CRW_16S_B_13557,Bacteria,Actinobacteriota
uncultured bacterium,920,CRW_16S_B_13558,Bacteria,Actinobacteriota
uncultured bacterium,917,CRW_16S_B_13559,Bacteria,Actinobacteriota
uncultured bacterium,910,CRW_16S_B_13560,Bacteria,Actinobacteriota
uncultured bacterium,910,CRW_16S_B_13561,Bacteria,Actinobacteriota
uncultured bacterium,910,CRW_16S_B_13562,Bacteria,Actinobacteriota
uncultured bacterium,920,CRW_16S_B_13563,Bacteria,Actinobacteriota
uncultured bacterium,918,CRW_16S_B_13564,Bacteria,Actinobacteriota
uncultured bacterium,910,CRW_16S_B_13565,Bacteria,Actinobacteriota
uncultured bacterium,910,CRW_16S_B_13566,Bacteria,Actinobacteriota
uncultured bacterium,920,CRW_16S_B_13567,Bacteria,Actinobacteriota
uncultured bacterium,920,CRW_16S_B_13568,Bacteria,Actinobacteriota
uncultured bacterium,916,CRW_16S_B_13569,Bacteria,Actinobacteriota
uncultured bacterium,920,CRW_16S_B_13570,Bacteria,Actinobacteriota
uncultured bacterium,920,CRW_16S_B_13571,Bacteria,Actinobacteriota
uncultured bacterium,919,CRW_16S_B_13572,Bacteria,Actinobacteriota
Bacillus pumilus,967,CRW_16S_B_13797,Bacteria,Firmicutes
Bacillus aquimaris,935,CRW_16S_B_13814,Bacteria,Firmicutes
uncultured bacterium,954,CRW_16S_B_14842,Bacteria,Actinobacteriota
Bacillus pumilus,886,CRW_16S_B_14864,Bacteria,Firmicutes
Staphylococcus epidermidis,846,CRW_16S_B_14887,Bacteria,Firmicutes
Bacillus cereus,992,CRW_16S_B_14892,Bacteria,Firmicutes
Bacillus licheniformis,813,CRW_16S_B_14988,Bacteria,Firmicutes
Staphylococcus lugdunensis,825,CRW_16S_B_15023,Bacteria,Firmicutes
Staphylococcus lugdunensis,825,CRW_16S_B_15024,Bacteria,Firmicutes
Staphylococcus lugdunensis,825,CRW_16S_B_15025,Bacteria,Firmicutes
Staphylococcus lugdunensis,825,CRW_16S_B_15026,Bacteria,Firmicutes
Staphylococcus lugdunensis,825,CRW_16S_B_15027,Bacteria,Firmicutes
Staphylococcus lugdunensis,825,CRW_16S_B_15028,Bacteria,Firmicutes
Staphylococcus lugdunensis,825,CRW_16S_B_15029,Bacteria,Firmicutes
Staphylococcus lugdunensis,825,CRW_16S_B_15030,Bacteria,Firmicutes
Staphylococcus lugdunensis,825,CRW_16S_B_15031,Bacteria,Firmicutes
Staphylococcus lugdunensis,825,CRW_16S_B_15032,Bacteria,Firmicutes
uncultured bacterium,918,CRW_16S_B_15038,Bacteria,Actinobacteriota
Streptococcus agalactiae,987,CRW_16S_B_15345,Bacteria,Firmicutes
Streptococcus pneumoniae,986,CRW_16S_B_15381,Bacteria,Firmicutes
Staphylococcus epidermidis,989,CRW_16S_B_15434,Bacteria,Firmicutes
uncultured bacterium,959,CRW_16S_B_15514,Bacteria,Actinobacteriota
uncultured bacterium,959,CRW_16S_B_15515,Bacteria,Actinobacteriota
uncultured bacterium,959,CRW_16S_B_15547,Bacteria,Actinobacteriota
uncultured bacterium,959,CRW_16S_B_15548,Bacteria,Actinobacteriota
uncultured bacterium,959,CRW_16S_B_15549,Bacteria,Actinobacteriota
uncultured bacterium,959,CRW_16S_B_15550,Bacteria,Actinobacteriota
uncultured bacterium,959,CRW_16S_B_15551,Bacteria,Actinobacteriota
uncultured bacterium,959,CRW_16S_B_15552,Bacteria,Actinobacteriota
uncultured bacterium,959,CRW_16S_B_15553,Bacteria,Actinobacteriota
uncultured bacterium,959,CRW_16S_B_15554,Bacteria,Actinobacteriota
uncultured bacterium,959,CRW_16S_B_15555,Bacteria,Actinobacteriota
uncultured bacterium,959,CRW_16S_B_15556,Bacteria,Actinobacteriota
Arthrobacter sp.,902,CRW_16S_B_1724,Bacteria,Actinobacteriota
uncultured bacterium,843,CRW_16S_B_16253,Bacteria,Actinobacteriota
uncultured bacterium,842,CRW_16S_B_16254,Bacteria,Actinobacteriota
uncultured bacterium,840,CRW_16S_B_16255,Bacteria,Actinobacteriota
uncultured bacterium,968,CRW_16S_B_16259,Bacteria,Actinobacteriota
Eubacterium sp.,954,CRW_16S_B_16263,Bacteria,Firmicutes
Lachnospira multipara,977,CRW_16S_B_16343,Bacteria,Firmicutes_A
Moorella thermoacetica,873,CRW_16S_B_16353,Bacteria,Firmicutes_B
Thermoanaerobacter thermohydrosulfuricus,868,CRW_16S_B_16442,Bacteria,Firmicutes_A
Brachybacterium paraconglomeratum,885,CRW_16S_B_1973,Bacteria,Actinobacteriota
Brachybacterium paraconglomeratum,885,CRW_16S_B_1974,Bacteria,Actinobacteriota
Mycobacterium asiaticum,915,CRW_16S_B_2025,Bacteria,Actinobacteriota
Mycobacterium gordonae,917,CRW_16S_B_2027,Bacteria,Actinobacteriota
Mycobacterium malmoense,915,CRW_16S_B_2028,Bacteria,Actinobacteriota
uncultured actinobacterium,887,CRW_16S_B_2030,Bacteria,Actinobacteriota
uncultured actinobacterium,892,CRW_16S_B_2031,Bacteria,Actinobacteriota
uncultured bacterium,837,CRW_16S_B_16813,Bacteria,Actinobacteriota
Corynebacterium xerosis,937,CRW_16S_B_2317,Bacteria,Actinobacteriota
uncultured actinobacterium,824,CRW_16S_B_2372,Bacteria,Actinobacteriota
uncultured actinobacterium,855,CRW_16S_B_2380,Bacteria,Actinobacteriota
uncultured actinobacterium,831,CRW_16S_B_3157,Bacteria,Actinobacteriota
uncultured actinobacterium,835,CRW_16S_B_3164,Bacteria,Actinobacteriota
uncultured actinobacterium,813,CRW_16S_B_3166,Bacteria,Actinobacteriota
uncultured actinobacterium,924,CRW_16S_B_3710,Bacteria,Actinobacteriota
uncultured actinobacterium,925,CRW_16S_B_3711,Bacteria,Actinobacteriota
uncultured actinobacterium,925,CRW_16S_B_3712,Bacteria,Actinobacteriota
uncultured actinobacterium,929,CRW_16S_B_3713,Bacteria,Actinobacteriota
uncultured actinobacterium,925,CRW_16S_B_3714,Bacteria,Actinobacteriota
uncultured actinobacterium,894,CRW_16S_B_3715,Bacteria,Actinobacteriota
uncultured actinobacterium,921,CRW_16S_B_3716,Bacteria,Actinobacteriota
uncultured actinobacterium,925,CRW_16S_B_3717,Bacteria,Actinobacteriota
Mobiluncus mulieris,878,CRW_16S_B_3927,Bacteria,Actinobacteriota
Mycobacterium leprae,820,CRW_16S_B_4051,Bacteria,Actinobacteriota
Mycobacterium sp.,813,CRW_16S_B_4078,Bacteria,Actinobacteriota
Mycobacterium tilburgii,973,CRW_16S_B_4093,Bacteria,Actinobacteriota
Mycobacterium xenopi,942,CRW_16S_B_4109,Bacteria,Actinobacteriota
Rhodococcus sp.,954,CRW_16S_B_4247,Bacteria,Actinobacteriota
Rhodococcus sp.,933,CRW_16S_B_4262,Bacteria,Actinobacteriota
Rhodococcus sp.,964,CRW_16S_B_4263,Bacteria,Actinobacteriota
Rhodococcus sp.,964,CRW_16S_B_4264,Bacteria,Actinobacteriota
Rhodococcus sp.,933,CRW_16S_B_4266,Bacteria,Actinobacteriota
Rhodococcus sp.,963,CRW_16S_B_4267,Bacteria,Actinobacteriota
uncultured bacterium,841,CRW_16S_B_4572,Bacteria,Actinobacteriota
Agrobacterium tumefaciens,956,CRW_16S_B_4642,Bacteria,Proteobacteria
uncultured bacterium,821,CRW_16S_B_4900,Bacteria,Actinobacteriota
Agrobacterium tumefaciens,973,CRW_16S_B_5113,Bacteria,Proteobacteria
Anoxybacillus gonensis,1355,CRW_16S_B_10012,Bacteria,Firmicutes
Bacillus subtilis,1344,CRW_16S_B_10015,Bacteria,Firmicutes
Bacillus pumilus,1334,CRW_16S_B_10016,Bacteria,Firmicutes
Bacillus pumilus,1229,CRW_16S_B_10017,Bacteria,Firmicutes
Bacillus pumilus,1346,CRW_16S_B_10019,Bacteria,Firmicutes
Bacillus pumilus,1347,CRW_16S_B_10020,Bacteria,Firmicutes
Bacillus pumilus,1356,CRW_16S_B_10021,Bacteria,Firmicutes
Streptococcus pyogenes,1367,CRW_16S_B_10027,Bacteria,Firmicutes
Bacillus cereus,1366,CRW_16S_B_10046,Bacteria,Firmicutes
Bacillus cereus,1371,CRW_16S_B_10047,Bacteria,Firmicutes
Bacillus cereus,1257,CRW_16S_B_10048,Bacteria,Firmicutes
Bacillus subtilis,1355,CRW_16S_B_10049,Bacteria,Firmicutes
Bacillus subtilis,1392,CRW_16S_B_10050,Bacteria,Firmicutes
Bacillus pumilus,1394,CRW_16S_B_10080,Bacteria,Firmicutes
Bacillus subtilis,1388,CRW_16S_B_10096,Bacteria,Firmicutes
Bacillus licheniformis,1378,CRW_16S_B_10099,Bacteria,Firmicutes
Bacillus subtilis,1390,CRW_16S_B_10100,Bacteria,Firmicutes
Staphylococcus epidermidis,1386,CRW_16S_B_10111,Bacteria,Firmicutes
Bacillus cereus,1037,CRW_16S_B_10118,Bacteria,Firmicutes
uncultured Streptococcus sp.,1180,CRW_16S_B_10132,Bacteria,Firmicutes
Streptococcus anginosus,1024,CRW_16S_B_10189,Bacteria,Firmicutes
Streptococcus mitis,1025,CRW_16S_B_10190,Bacteria,Firmicutes
Bacillus licheniformis,1024,CRW_16S_B_10238,Bacteria,Firmicutes
uncultured Bacillaceae bacterium,1069,CRW_16S_B_10240,Bacteria,Firmicutes
uncultured bacterium,1399,CRW_16S_B_10368,Bacteria,Actinobacteriota
Bacillus licheniformis,1185,CRW_16S_B_10369,Bacteria,Firmicutes
Bacillus licheniformis,1185,CRW_16S_B_10370,Bacteria,Firmicutes
Bacillus licheniformis,1185,CRW_16S_B_10374,Bacteria,Firmicutes
Bacillus licheniformis,1185,CRW_16S_B_10375,Bacteria,Firmicutes
Bacillus licheniformis,1185,CRW_16S_B_10376,Bacteria,Firmicutes
Staphylococcus pasteuri,1212,CRW_16S_B_10416,Bacteria,Firmicutes
Streptococcus iniae,1357,CRW_16S_B_10473,Bacteria,Firmicutes
Streptococcus suis,1013,CRW_16S_B_10478,Bacteria,Firmicutes
Streptococcus suis,1011,CRW_16S_B_10479,Bacteria,Firmicutes
Streptococcus suis,1009,CRW_16S_B_10480,Bacteria,Firmicutes
Streptococcus suis,1010,CRW_16S_B_10481,Bacteria,Firmicutes
Streptococcus suis,1012,CRW_16S_B_10482,Bacteria,Firmicutes
Bacillus cereus,1372,CRW_16S_B_10593,Bacteria,Firmicutes
Bacillus licheniformis,1360,CRW_16S_B_10594,Bacteria,Firmicutes
Bacillus anthracis,1283,CRW_16S_B_10611,Bacteria,Firmicutes
uncultured Streptococcus sp.,1374,CRW_16S_B_10625,Bacteria,Firmicutes
uncultured bacterium,1183,CRW_16S_B_10682,Bacteria,Actinobacteriota
Staphylococcus epidermidis,1372,CRW_16S_B_10765,Bacteria,Firmicutes
Lactobacillus gasseri,1394,CRW_16S_B_10767,Bacteria,Firmicutes
uncultured Staphylococcus sp.,1033,CRW_16S_B_10771,Bacteria,Firmicutes
uncultured Staphylococcus sp.,1018,CRW_16S_B_10772,Bacteria,Firmicutes
Staphylococcus equorum,1370,CRW_16S_B_10777,Bacteria,Firmicutes
Bacillus cereus,1390,CRW_16S_B_10784,Bacteria,Firmicutes
Staphylococcus succinus,1373,CRW_16S_B_10795,Bacteria,Firmicutes
Bacillus licheniformis,1325,CRW_16S_B_10797,Bacteria,Firmicutes
Nocardia elegans,1381,CRW_16S_B_1097,Bacteria,Actinobacteriota
uncultured Enterococcus sp.,1174,CRW_16S_B_10937,Bacteria,Firmicutes
Streptococcus gallolyticus,1354,CRW_16S_B_11012,Bacteria,Firmicutes
Streptococcus gallolyticus,1362,CRW_16S_B_11013,Bacteria,Firmicutes
Streptococcus gallolyticus,1393,CRW_16S_B_11014,Bacteria,Firmicutes
Streptococcus gallolyticus,1391,CRW_16S_B_11015,Bacteria,Firmicutes
Streptococcus gallolyticus,1375,CRW_16S_B_11016,Bacteria,Firmicutes
uncultured bacterium,1064,CRW_16S_B_11128,Bacteria,Actinobacteriota
uncultured bacterium,1065,CRW_16S_B_11129,Bacteria,Actinobacteriota
uncultured bacterium,1064,CRW_16S_B_11130,Bacteria,Actinobacteriota
uncultured bacterium,1064,CRW_16S_B_11131,Bacteria,Actinobacteriota
Streptococcus anginosus,1198,CRW_16S_B_11161,Bacteria,Firmicutes
Streptococcus sanguinis,1198,CRW_16S_B_11162,Bacteria,Firmicutes
Streptococcus pyogenes,1198,CRW_16S_B_11164,Bacteria,Firmicutes
Bacillus subtilis,1396,CRW_16S_B_11198,Bacteria,Firmicutes
Bacillus cereus,1205,CRW_16S_B_11219,Bacteria,Firmicutes
uncultured bacterium,1369,CRW_16S_B_11222,Bacteria,Actinobacteriota
uncultured bacterium,1369,CRW_16S_B_11223,Bacteria,Actinobacteriota
uncultured bacterium,1369,CRW_16S_B_11224,Bacteria,Actinobacteriota
Bacillus cereus,1373,CRW_16S_B_11230,Bacteria,Firmicutes
Bacillus cereus,1395,CRW_16S_B_11231,Bacteria,Firmicutes
uncultured bacterium,1272,CRW_16S_B_11232,Bacteria,Actinobacteriota
uncultured bacterium,1317,CRW_16S_B_11233,Bacteria,Actinobacteriota
uncultured bacterium,1317,CRW_16S_B_11234,Bacteria,Actinobacteriota
uncultured bacterium,1317,CRW_16S_B_11235,Bacteria,Actinobacteriota
uncultured bacterium,1317,CRW_16S_B_11236,Bacteria,Actinobacteriota
uncultured bacterium,1317,CRW_16S_B_11237,Bacteria,Actinobacteriota
uncultured bacterium,1321,CRW_16S_B_11238,Bacteria,Actinobacteriota
uncultured bacterium,1316,CRW_16S_B_11239,Bacteria,Actinobacteriota
uncultured bacterium,1317,CRW_16S_B_11240,Bacteria,Actinobacteriota
uncultured bacterium,1320,CRW_16S_B_11241,Bacteria,Actinobacteriota
uncultured bacterium,1317,CRW_16S_B_11242,Bacteria,Actinobacteriota
uncultured bacterium,1323,CRW_16S_B_11243,Bacteria,Actinobacteriota
uncultured bacterium,1319,CRW_16S_B_11244,Bacteria,Actinobacteriota
