Organism name,Length,Benchmark ID,Taxonomy.GTDB.domain,Taxonomy.GTDB.phylum
uncultured Staphylococcus sp.,844,CRW_16S_B_12327,Bacteria,Firmicutes
uncultured Staphylococcus sp.,820,CRW_16S_B_12328,Bacteria,Firmicutes
uncultured Staphylococcus sp.,807,CRW_16S_B_12329,Bacteria,Firmicutes
uncultured Staphylococcus sp.,819,CRW_16S_B_12330,Bacteria,Firmicutes
uncultured Staphylococcus sp.,845,CRW_16S_B_12332,Bacteria,Firmicutes
uncultured Staphylococcus sp.,826,CRW_16S_B_12333,Bacteria,Firmicutes
uncultured Staphylococcus sp.,835,CRW_16S_B_12335,Bacteria,Firmicutes
uncultured Staphylococcus sp.,825,CRW_16S_B_12336,Bacteria,Firmicutes
uncultured Staphylococcus sp.,813,CRW_16S_B_12338,Bacteria,Firmicutes
uncultured Staphylococcus sp.,825,CRW_16S_B_12339,Bacteria,Firmicutes
uncultured Staphylococcus sp.,829,CRW_16S_B_12341,Bacteria,Firmicutes
uncultured Staphylococcus sp.,826,CRW_16S_B_12342,Bacteria,Firmicutes
uncultured Staphylococcus sp.,838,CRW_16S_B_12345,Bacteria,Firmicutes
uncultured Staphylococcus sp.,828,CRW_16S_B_12346,Bacteria,Firmicutes
uncultured Staphylococcus sp.,811,CRW_16S_B_12347,Bacteria,Firmicutes
uncultured Staphylococcus sp.,828,CRW_16S_B_12350,Bacteria,Firmicutes
uncultured Staphylococcus sp.,823,CRW_16S_B_12353,Bacteria,Firmicutes
uncultured Staphylococcus sp.,842,CRW_16S_B_12354,Bacteria,Firmicutes
uncultured Staphylococcus sp.,832,CRW_16S_B_12355,Bacteria,Firmicutes
uncultured Staphylococcus sp.,815,CRW_16S_B_12356,Bacteria,Firmicutes
uncultured Staphylococcus sp.,808,CRW_16S_B_12357,Bacteria,Firmicutes
uncultured Staphylococcus sp.,823,CRW_16S_B_12358,Bacteria,Firmicutes
uncultured Staphylococcus sp.,806,CRW_16S_B_12359,Bacteria,Firmicutes
uncultured Staphylococcus sp.,819,CRW_16S_B_12361,Bacteria,Firmicutes
uncultured Staphylococcus sp.,849,CRW_16S_B_12362,Bacteria,Firmicutes
uncultured Staphylococcus sp.,835,CRW_16S_B_12364,Bacteria,Firmicutes
uncultured Staphylococcus sp.,838,CRW_16S_B_12365,Bacteria,Firmicutes
uncultured Staphylococcus sp.,818,CRW_16S_B_12369,Bacteria,Firmicutes
uncultured Staphylococcus sp.,848,CRW_16S_B_12370,Bacteria,Firmicutes
uncultured Staphylococcus sp.,801,CRW_16S_B_12371,Bacteria,Firmicutes
uncultured Staphylococcus sp.,833,CRW_16S_B_12372,Bacteria,Firmicutes
uncultured Staphylococcus sp.,835,CRW_16S_B_12373,Bacteria,Firmicutes
uncultured Staphylococcus sp.,840,CRW_16S_B_12374,Bacteria,Firmicutes
uncultured Staphylococcus sp.,822,CRW_16S_B_12376,Bacteria,Firmicutes
uncultured Staphylococcus sp.,834,CRW_16S_B_12377,Bacteria,Firmicutes
uncultured Staphylococcus sp.,835,CRW_16S_B_12379,Bacteria,Firmicutes
uncultured Staphylococcus sp.,818,CRW_16S_B_12380,Bacteria,Firmicutes
uncultured Staphylococcus sp.,818,CRW_16S_B_12381,Bacteria,Firmicutes
uncultured Staphylococcus sp.,814,CRW_16S_B_12382,Bacteria,Firmicutes
uncultured Staphylococcus sp.,850,CRW_16S_B_12383,Bacteria,Firmicutes
uncultured Staphylococcus sp.,848,CRW_16S_B_12384,Bacteria,Firmicutes
uncultured Staphylococcus sp.,843,CRW_16S_B_12388,Bacteria,Firmicutes
uncultured Staphylococcus sp.,835,CRW_16S_B_12389,Bacteria,Firmicutes
uncultured Staphylococcus sp.,833,CRW_16S_B_12390,Bacteria,Firmicutes
uncultured Staphylococcus sp.,830,CRW_16S_B_12391,Bacteria,Firmicutes
uncultured Staphylococcus sp.,850,CRW_16S_B_12392,Bacteria,Firmicutes
uncultured Staphylococcus sp.,851,CRW_16S_B_12393,Bacteria,Firmicutes
uncultured Staphylococcus sp.,823,CRW_16S_B_12394,Bacteria,Firmicutes
uncultured Staphylococcus sp.,837,CRW_16S_B_12396,Bacteria,Firmicutes
uncultured Staphylococcus sp.,840,CRW_16S_B_12397,Bacteria,Firmicutes
uncultured Staphylococcus sp.,843,CRW_16S_B_12398,Bacteria,Firmicutes
uncultured Staphylococcus sp.,828,CRW_16S_B_12399,Bacteria,Firmicutes
uncultured Staphylococcus sp.,834,CRW_16S_B_12400,Bacteria,Firmicutes
uncultured Staphylococcus sp.,837,CRW_16S_B_12401,Bacteria,Firmicutes
uncultured Staphylococcus sp.,850,CRW_16S_B_12402,Bacteria,Firmicutes
uncultured Staphylococcus sp.,844,CRW_16S_B_12403,Bacteria,Firmicutes
uncultured Staphylococcus sp.,853,CRW_16S_B_12404,Bacteria,Firmicutes
uncultured Staphylococcus sp.,825,CRW_16S_B_12405,Bacteria,Firmicutes
uncultured Staphylococcus sp.,848,CRW_16S_B_12406,Bacteria,Firmicutes
uncultured Staphylococcus sp.,830,CRW_16S_B_12407,Bacteria,Firmicutes
uncultured Staphylococcus sp.,843,CRW_16S_B_12408,Bacteria,Firmicutes
uncultured Staphylococcus sp.,845,CRW_16S_B_12409,Bacteria,Firmicutes
uncultured Staphylococcus sp.,832,CRW_16S_B_12410,Bacteria,Firmicutes
uncultured Staphylococcus sp.,832,CRW_16S_B_12411,Bacteria,Firmicutes
uncultured Staphylococcus sp.,845,CRW_16S_B_12413,Bacteria,Firmicutes
uncultured Staphylococcus sp.,804,CRW_16S_B_12414,Bacteria,Firmicutes
uncultured Staphylococcus sp.,811,CRW_16S_B_12415,Bacteria,Firmicutes
uncultured Staphylococcus sp.,843,CRW_16S_B_12418,Bacteria,Firmicutes
uncultured Staphylococcus sp.,873,CRW_16S_B_12421,Bacteria,Firmicutes
uncultured Staphylococcus sp.,827,CRW_16S_B_12424,Bacteria,Firmicutes
uncultured Staphylococcus sp.,846,CRW_16S_B_12425,Bacteria,Firmicutes
uncultured Staphylococcus sp.,817,CRW_16S_B_12426,Bacteria,Firmicutes
uncultured Staphylococcus sp.,832,CRW_16S_B_12429,Bacteria,Firmicutes
uncultured Staphylococcus sp.,848,CRW_16S_B_12430,Bacteria,Firmicutes
uncultured Staphylococcus sp.,841,CRW_16S_B_12431,Bacteria,Firmicutes
uncultured Staphylococcus sp.,834,CRW_16S_B_12433,Bacteria,Firmicutes
uncultured Staphylococcus sp.,833,CRW_16S_B_12434,Bacteria,Firmicutes
uncultured Staphylococcus sp.,822,CRW_16S_B_12436,Bacteria,Firmicutes
uncultured Staphylococcus sp.,826,CRW_16S_B_12438,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,825,CRW_16S_B_12448,,
uncultured Streptococcaceae bacterium,845,CRW_16S_B_12449,,
uncultured Streptococcaceae bacterium,806,CRW_16S_B_12450,,
uncultured Staphylococcus sp.,887,CRW_16S_B_12451,Bacteria,Firmicutes
uncultured Staphylococcus sp.,889,CRW_16S_B_12452,Bacteria,Firmicutes
uncultured Staphylococcus sp.,884,CRW_16S_B_12453,Bacteria,Firmicutes
uncultured Staphylococcus sp.,832,CRW_16S_B_12454,Bacteria,Firmicutes
uncultured Staphylococcus sp.,880,CRW_16S_B_12455,Bacteria,Firmicutes
uncultured Staphylococcus sp.,857,CRW_16S_B_12456,Bacteria,Firmicutes
uncultured Staphylococcus sp.,878,CRW_16S_B_12457,Bacteria,Firmicutes
uncultured Staphylococcus sp.,874,CRW_16S_B_12458,Bacteria,Firmicutes
uncultured Staphylococcus sp.,887,CRW_16S_B_12459,Bacteria,Firmicutes
uncultured Staphylococcus sp.,854,CRW_16S_B_12460,Bacteria,Firmicutes
uncultured Staphylococcus sp.,859,CRW_16S_B_12461,Bacteria,Firmicutes
uncultured Staphylococcus sp.,873,CRW_16S_B_12462,Bacteria,Firmicutes
uncultured Staphylococcus sp.,873,CRW_16S_B_12463,Bacteria,Firmicutes
uncultured Staphylococcus sp.,887,CRW_16S_B_12464,Bacteria,Firmicutes
uncultured Staphylococcus sp.,887,CRW_16S_B_12465,Bacteria,Firmicutes
uncultured Staphylococcus sp.,887,CRW_16S_B_12466,Bacteria,Firmicutes
uncultured Staphylococcus sp.,879,CRW_16S_B_12467,Bacteria,Firmicutes
uncultured Staphylococcus sp.,877,CRW_16S_B_12468,Bacteria,Firmicutes
uncultured Staphylococcus sp.,895,CRW_16S_B_12469,Bacteria,Firmicutes
uncultured Staphylococcus sp.,884,CRW_16S_B_12470,Bacteria,Firmicutes
uncultured Staphylococcus sp.,887,CRW_16S_B_12471,Bacteria,Firmicutes
uncultured Staphylococcus sp.,889,CRW_16S_B_12472,Bacteria,Firmicutes
uncultured Staphylococcus sp.,873,CRW_16S_B_12473,Bacteria,Firmicutes
uncultured Staphylococcus sp.,877,CRW_16S_B_12474,Bacteria,Firmicutes
uncultured Staphylococcus sp.,877,CRW_16S_B_12475,Bacteria,Firmicutes
uncultured Staphylococcus sp.,886,CRW_16S_B_12476,Bacteria,Firmicutes
uncultured Staphylococcus sp.,887,CRW_16S_B_12477,Bacteria,Firmicutes
uncultured Staphylococcus sp.,887,CRW_16S_B_12478,Bacteria,Firmicutes
uncultured Staphylococcus sp.,887,CRW_16S_B_12479,Bacteria,Firmicutes
uncultured Staphylococcus sp.,873,CRW_16S_B_12480,Bacteria,Firmicutes
uncultured Staphylococcus sp.,889,CRW_16S_B_12481,Bacteria,Firmicutes
uncultured Staphylococcus sp.,887,CRW_16S_B_12483,Bacteria,Firmicutes
uncultured Staphylococcus sp.,887,CRW_16S_B_12484,Bacteria,Firmicutes
uncultured Staphylococcus sp.,855,CRW_16S_B_12485,Bacteria,Firmicutes
uncultured Staphylococcus sp.,806,CRW_16S_B_12487,Bacteria,Firmicutes
uncultured Staphylococcus sp.,886,CRW_16S_B_12488,Bacteria,Firmicutes
uncultured Staphylococcus sp.,850,CRW_16S_B_12489,Bacteria,Firmicutes
uncultured Staphylococcus sp.,844,CRW_16S_B_12490,Bacteria,Firmicutes
uncultured Staphylococcus sp.,883,CRW_16S_B_12491,Bacteria,Firmicutes
uncultured Staphylococcus sp.,801,CRW_16S_B_12492,Bacteria,Firmicutes
uncultured Staphylococcus sp.,814,CRW_16S_B_12493,Bacteria,Firmicutes
uncultured Staphylococcus sp.,839,CRW_16S_B_12494,Bacteria,Firmicutes
uncultured Staphylococcus sp.,847,CRW_16S_B_12495,Bacteria,Firmicutes
uncultured Staphylococcus sp.,809,CRW_16S_B_12496,Bacteria,Firmicutes
uncultured Staphylococcus sp.,831,CRW_16S_B_12497,Bacteria,Firmicutes
uncultured Staphylococcus sp.,825,CRW_16S_B_12498,Bacteria,Firmicutes
uncultured Staphylococcus sp.,832,CRW_16S_B_12499,Bacteria,Firmicutes
uncultured Staphylococcus sp.,807,CRW_16S_B_12500,Bacteria,Firmicutes
uncultured Staphylococcus sp.,833,CRW_16S_B_12501,Bacteria,Firmicutes
uncultured Staphylococcus sp.,802,CRW_16S_B_12502,Bacteria,Firmicutes
uncultured Staphylococcus sp.,844,CRW_16S_B_12503,Bacteria,Firmicutes
uncultured Staphylococcus sp.,833,CRW_16S_B_12504,Bacteria,Firmicutes
uncultured Staphylococcus sp.,814,CRW_16S_B_12506,Bacteria,Firmicutes
uncultured Staphylococcus sp.,804,CRW_16S_B_12507,Bacteria,Firmicutes
uncultured Staphylococcus sp.,825,CRW_16S_B_12508,Bacteria,Firmicutes
uncultured Staphylococcus sp.,813,CRW_16S_B_12510,Bacteria,Firmicutes
uncultured Staphylococcus sp.,816,CRW_16S_B_12511,Bacteria,Firmicutes
uncultured Staphylococcus sp.,802,CRW_16S_B_12512,Bacteria,Firmicutes
uncultured Staphylococcus sp.,841,CRW_16S_B_12514,Bacteria,Firmicutes
uncultured Staphylococcus sp.,830,CRW_16S_B_12515,Bacteria,Firmicutes
uncultured Staphylococcus sp.,828,CRW_16S_B_12516,Bacteria,Firmicutes
uncultured Staphylococcus sp.,828,CRW_16S_B_12517,Bacteria,Firmicutes
uncultured Staphylococcus sp.,804,CRW_16S_B_12520,Bacteria,Firmicutes
uncultured Staphylococcus sp.,844,CRW_16S_B_12523,Bacteria,Firmicutes
uncultured Staphylococcus sp.,819,CRW_16S_B_12524,Bacteria,Firmicutes
uncultured Staphylococcus sp.,821,CRW_16S_B_12525,Bacteria,Firmicutes
uncultured Staphylococcus sp.,840,CRW_16S_B_12527,Bacteria,Firmicutes
uncultured Staphylococcus sp.,837,CRW_16S_B_12528,Bacteria,Firmicutes
uncultured Staphylococcus sp.,807,CRW_16S_B_12529,Bacteria,Firmicutes
uncultured Staphylococcus sp.,833,CRW_16S_B_12531,Bacteria,Firmicutes
uncultured Staphylococcus sp.,841,CRW_16S_B_12533,Bacteria,Firmicutes
uncultured Staphylococcus sp.,848,CRW_16S_B_12536,Bacteria,Firmicutes
uncultured Staphylococcus sp.,837,CRW_16S_B_12537,Bacteria,Firmicutes
uncultured Staphylococcus sp.,826,CRW_16S_B_12545,Bacteria,Firmicutes
uncultured Staphylococcus sp.,805,CRW_16S_B_12547,Bacteria,Firmicutes
uncultured Staphylococcus sp.,813,CRW_16S_B_12550,Bacteria,Firmicutes
uncultured Staphylococcus sp.,828,CRW_16S_B_12552,Bacteria,Firmicutes
uncultured Staphylococcus sp.,820,CRW_16S_B_12553,Bacteria,Firmicutes
uncultured Staphylococcus sp.,835,CRW_16S_B_12556,Bacteria,Firmicutes
uncultured Staphylococcus sp.,849,CRW_16S_B_12557,Bacteria,Firmicutes
uncultured Staphylococcus sp.,807,CRW_16S_B_12560,Bacteria,Firmicutes
uncultured Staphylococcus sp.,845,CRW_16S_B_12562,Bacteria,Firmicutes
uncultured Staphylococcus sp.,843,CRW_16S_B_12563,Bacteria,Firmicutes
uncultured Streptococcaceae bacterium,831,CRW_16S_B_12565,,
uncultured Staphylococcus sp.,816,CRW_16S_B_12567,Bacteria,Firmicutes
uncultured Staphylococcus sp.,825,CRW_16S_B_12568,Bacteria,Firmicutes
uncultured Staphylococcus sp.,825,CRW_16S_B_12572,Bacteria,Firmicutes
uncultured Staphylococcus sp.,844,CRW_16S_B_12573,Bacteria,Firmicutes
uncultured Staphylococcus sp.,849,CRW_16S_B_12574,Bacteria,Firmicutes
uncultured Staphylococcus sp.,806,CRW_16S_B_12577,Bacteria,Firmicutes
uncultured Staphylococcus sp.,850,CRW_16S_B_12578,Bacteria,Firmicutes
uncultured Staphylococcus sp.,807,CRW_16S_B_12579,Bacteria,Firmicutes
uncultured Staphylococcus sp.,843,CRW_16S_B_12580,Bacteria,Firmicutes
uncultured Staphylococcus sp.,837,CRW_16S_B_12581,Bacteria,Firmicutes
uncultured Staphylococcus sp.,837,CRW_16S_B_12583,Bacteria,Firmicutes
uncultured Staphylococcus sp.,827,CRW_16S_B_12584,Bacteria,Firmicutes
uncultured Staphylococcus sp.,830,CRW_16S_B_12586,Bacteria,Firmicutes
uncultured Staphylococcus sp.,841,CRW_16S_B_12587,Bacteria,Firmicutes
uncultured Staphylococcus sp.,827,CRW_16S_B_12588,Bacteria,Firmicutes
uncultured Staphylococcus sp.,810,CRW_16S_B_12589,Bacteria,Firmicutes
uncultured Staphylococcus sp.,812,CRW_16S_B_12590,Bacteria,Firmicutes
uncultured Staphylococcus sp.,814,CRW_16S_B_12591,Bacteria,Firmicutes
uncultured Staphylococcus sp.,818,CRW_16S_B_12593,Bacteria,Firmicutes
uncultured Staphylococcus sp.,831,CRW_16S_B_12597,Bacteria,Firmicutes
uncultured Staphylococcus sp.,834,CRW_16S_B_12599,Bacteria,Firmicutes
uncultured Staphylococcus sp.,835,CRW_16S_B_12604,Bacteria,Firmicutes
uncultured Staphylococcus sp.,820,CRW_16S_B_12612,Bacteria,Firmicutes
uncultured Staphylococcus sp.,818,CRW_16S_B_12629,Bacteria,Firmicutes
uncultured Staphylococcus sp.,835,CRW_16S_B_12631,Bacteria,Firmicutes
uncultured Staphylococcus sp.,814,CRW_16S_B_12634,Bacteria,Firmicutes
uncultured Staphylococcus sp.,846,CRW_16S_B_12640,Bacteria,Firmicutes
uncultured Staphylococcus sp.,827,CRW_16S_B_12643,Bacteria,Firmicutes
uncultured Staphylococcus sp.,825,CRW_16S_B_12647,Bacteria,Firmicutes
uncultured Staphylococcus sp.,803,CRW_16S_B_12648,Bacteria,Firmicutes
uncultured Staphylococcus sp.,827,CRW_16S_B_12649,Bacteria,Firmicutes
uncultured Staphylococcus sp.,817,CRW_16S_B_12650,Bacteria,Firmicutes
uncultured Staphylococcus sp.,802,CRW_16S_B_12657,Bacteria,Firmicutes
uncultured Staphylococcus sp.,817,CRW_16S_B_12658,Bacteria,Firmicutes
uncultured Staphylococcus sp.,819,CRW_16S_B_12663,Bacteria,Firmicutes
uncultured Staphylococcus sp.,813,CRW_16S_B_12664,Bacteria,Firmicutes
uncultured Staphylococcus sp.,815,CRW_16S_B_12665,Bacteria,Firmicutes
uncultured Staphylococcus sp.,813,CRW_16S_B_12669,Bacteria,Firmicutes
uncultured Staphylococcus sp.,801,CRW_16S_B_12672,Bacteria,Firmicutes
uncultured Staphylococcus sp.,817,CRW_16S_B_12675,Bacteria,Firmicutes
uncultured Staphylococcus sp.,817,CRW_16S_B_12676,Bacteria,Firmicutes
uncultured Staphylococcus sp.,824,CRW_16S_B_12678,Bacteria,Firmicutes
uncultured Staphylococcus sp.,841,CRW_16S_B_12680,Bacteria,Firmicutes
uncultured Staphylococcus sp.,816,CRW_16S_B_12686,Bacteria,Firmicutes
uncultured Staphylococcus sp.,815,CRW_16S_B_12687,Bacteria,Firmicutes
uncultured Staphylococcus sp.,824,CRW_16S_B_12690,Bacteria,Firmicutes
uncultured Staphylococcus sp.,813,CRW_16S_B_12691,Bacteria,Firmicutes
uncultured Staphylococcus sp.,834,CRW_16S_B_12692,Bacteria,Firmicutes
uncultured Staphylococcus sp.,808,CRW_16S_B_12722,Bacteria,Firmicutes
uncultured Staphylococcus sp.,803,CRW_16S_B_12725,Bacteria,Firmicutes
uncultured Staphylococcus sp.,803,CRW_16S_B_12726,Bacteria,Firmicutes
uncultured Staphylococcus sp.,808,CRW_16S_B_12733,Bacteria,Firmicutes
uncultured Staphylococcus sp.,855,CRW_16S_B_12737,Bacteria,Firmicutes
uncultured Staphylococcus sp.,824,CRW_16S_B_12738,Bacteria,Firmicutes
uncultured Staphylococcus sp.,827,CRW_16S_B_12740,Bacteria,Firmicutes
uncultured Staphylococcus sp.,807,CRW_16S_B_12741,Bacteria,Firmicutes
uncultured Staphylococcus sp.,804,CRW_16S_B_12746,Bacteria,Firmicutes
uncultured Staphylococcus sp.,808,CRW_16S_B_12747,Bacteria,Firmicutes
uncultured Staphylococcus sp.,802,CRW_16S_B_12750,Bacteria,Firmicutes
uncultured Staphylococcus sp.,804,CRW_16S_B_12757,Bacteria,Firmicutes
uncultured Staphylococcus sp.,814,CRW_16S_B_12764,Bacteria,Firmicutes
uncultured Staphylococcus sp.,834,CRW_16S_B_12765,Bacteria,Firmicutes
uncultured Staphylococcus sp.,835,CRW_16S_B_12766,Bacteria,Firmicutes
uncultured Staphylococcus sp.,816,CRW_16S_B_12767,Bacteria,Firmicutes
bacterium UASWS0149,825,CRW_16S_B_12771,,
bacterium UASWS0156,990,CRW_16S_B_12772,,
Bacillus sp. m19(2005),961,CRW_16S_NA_12831,,
Bacillus pumilus,849,CRW_16S_B_12866,Bacteria,Firmicutes
Halobacillus sp. 10%3,939,CRW_16S_B_12872,,
Paenibacillus sp. L9,920,CRW_16S_B_12885,,
Bacillus sp. C2,920,CRW_16S_B_13036,,
Paenibacillus polymyxa,854,CRW_16S_B_13045,Bacteria,Firmicutes
Paenibacillus polymyxa,923,CRW_16S_B_13046,Bacteria,Firmicutes
Paenibacillus polymyxa,910,CRW_16S_B_13047,Bacteria,Firmicutes
Paenibacillus polymyxa,910,CRW_16S_B_13048,Bacteria,Firmicutes
Staphylococcus pasteuri,929,CRW_16S_B_13049,Bacteria,Firmicutes
Staphylococcus pasteuri,871,CRW_16S_B_13050,Bacteria,Firmicutes
uncultured Gram-positive bacterium,997,CRW_16S_B_13069,,
uncultured Gram-positive bacterium,996,CRW_16S_B_13070,,
Bacillus sp. W6,857,CRW_16S_B_13093,,
Halobacillus sp. 18,831,CRW_16S_B_13094,,
Bacillus sp. SC9,832,CRW_16S_B_13095,,
Geobacillus sp. SC10,867,CRW_16S_B_13096,,
Bacillus sp. h50-3-u341f,889,CRW_16S_B_13099,,
Bacillus sp. h50-6-u341f,897,CRW_16S_B_13100,,
Paenibacillus sp. s50-1-u341f,870,CRW_16S_B_13101,,
Bacillus sp. s50-8-u341f,919,CRW_16S_B_13102,,
Stenotrophomonas sp. FL-2,889,CRW_16S_B_13109,,
Bacillus sp. LD4,854,CRW_16S_B_13113,,
Bacillus sp. SB11,816,CRW_16S_B_13114,,
Geobacillus sp. SC1-2,867,CRW_16S_B_13115,,
Geobacillus sp. SC11,834,CRW_16S_B_13116,,
Paenibacillus sp. f50-1-u8f,896,CRW_16S_B_13117,,
Geobacillus sp. SB21,878,CRW_16S_B_13137,,
Bacillus sp. SC5,881,CRW_16S_B_13138,,
Geobacillus sp. IIPTN,862,CRW_16S_B_13143,,
Bacillus niabensis,820,CRW_16S_B_13214,,
Bacillus megaterium,814,CRW_16S_B_13290,,
Staphylococcus sp. YNLB36-38-191104,869,CRW_16S_B_13340,,
Staphylococcus cohnii,986,CRW_16S_B_13341,Bacteria,Firmicutes
Staphylococcus sp. YNLB26-31-191104,925,CRW_16S_B_13343,,
Staphylococcus sp. YNLB9-20-191104,838,CRW_16S_B_13344,,
Staphylococcus epidermidis,837,CRW_16S_B_13345,Bacteria,Firmicutes
Staphylococcus sp. YNLB5-18-191104,945,CRW_16S_B_13346,,
Staphylococcus epidermidis,877,CRW_16S_B_13347,Bacteria,Firmicutes
Staphylococcus sp. YNLB27-32-191104,844,CRW_16S_B_13348,,
Halobacillus sp. CNJ939 PL04,872,CRW_16S_B_13402,,
Bacillus sp. TD41,840,CRW_16S_B_13419,,
Bacillus sp. GS1,963,CRW_16S_B_13420,,
Bacillus cereus,925,CRW_16S_B_13463,Bacteria,Firmicutes
Staphylococcus sp. 76353-111,979,CRW_16S_B_13464,,
Staphylococcus sp. 76353-112,989,CRW_16S_B_13465,,
Bacillus pumilus,897,CRW_16S_B_13496,Bacteria,Firmicutes
Staphylococcus sp. PDD-5b-3,896,CRW_16S_B_13497,,
Staphylococcus sp. PDD-5b-6,890,CRW_16S_B_13498,,
Staphylococcus epidermidis,949,CRW_16S_B_13499,Bacteria,Firmicutes
Staphylococcus sp. PDD-3b-16,942,CRW_16S_B_13500,,
Staphylococcus sp. PDD-5b-8,898,CRW_16S_B_13501,,
Staphylococcus sp. PDD-6b-1,961,CRW_16S_B_13503,,
Bacillus sp. PDD-7b-11,817,CRW_16S_B_13504,,
uncultured bacterium,847,CRW_16S_B_13507,Bacteria,Actinobacteriota
Bacillus sp. MP3,885,CRW_16S_B_13511,,
Bacillus sp. MP4,885,CRW_16S_B_13512,,
Bacillus sp. PW4,913,CRW_16S_B_13513,,
Bacillus sp. EV3,884,CRW_16S_B_13514,,
Bacillus sp. BBW3,892,CRW_16S_B_13515,,
Bacillus megaterium,802,CRW_16S_B_13533,,
Staphylococcus sp. V2mt1,869,CRW_16S_B_13534,,
Staphylococcus sp. V2mt2,811,CRW_16S_B_13535,,
Staphylococcus sp. W1,868,CRW_16S_B_13536,,
Bacillus megaterium,966,CRW_16S_B_13539,,
uncultured bacterium,917,CRW_16S_B_13544,Bacteria,Actinobacteriota
uncultured bacterium,917,CRW_16S_B_13554,Bacteria,Actinobacteriota
uncultured bacterium,920,CRW_16S_B_13555,Bacteria,Actinobacteriota
uncultured bacterium,920,CRW_16S_B_13556,Bacteria,Actinobacteriota
uncultured bacterium,920,CRW_16S_B_13557,Bacteria,Actinobacteriota
uncultured bacterium,920,CRW_16S_B_13558,Bacteria,Actinobacteriota
uncultured bacterium,917,CRW_16S_B_13559,Bacteria,Actinobacteriota
uncultured bacterium,910,CRW_16S_B_13560,Bacteria,Actinobacteriota
uncultured bacterium,910,CRW_16S_B_13561,Bacteria,Actinobacteriota
uncultured bacterium,910,CRW_16S_B_13562,Bacteria,Actinobacteriota
uncultured bacterium,920,CRW_16S_B_13563,Bacteria,Actinobacteriota
uncultured bacterium,918,CRW_16S_B_13564,Bacteria,Actinobacteriota
uncultured bacterium,910,CRW_16S_B_13565,Bacteria,Actinobacteriota
uncultured bacterium,910,CRW_16S_B_13566,Bacteria,Actinobacteriota
uncultured bacterium,920,CRW_16S_B_13567,Bacteria,Actinobacteriota
uncultured bacterium,920,CRW_16S_B_13568,Bacteria,Actinobacteriota
uncultured bacterium,916,CRW_16S_B_13569,Bacteria,Actinobacteriota
uncultured bacterium,920,CRW_16S_B_13570,Bacteria,Actinobacteriota
uncultured bacterium,920,CRW_16S_B_13571,Bacteria,Actinobacteriota
uncultured bacterium,919,CRW_16S_B_13572,Bacteria,Actinobacteriota
Bacillus sp. Ni35,801,CRW_16S_B_13699,,
Halobacillus sp. YACS-37,924,CRW_16S_B_13770,,
Bacillus sp. YACS-42,937,CRW_16S_B_13771,,
Bacillus sp. YAAN3,922,CRW_16S_B_13774,,
Bacillus sp. YAAN11,936,CRW_16S_B_13776,,
Bacillus sp. YAAN14,972,CRW_16S_B_13777,,
Halobacillus sp. YAAN15,958,CRW_16S_B_13778,,
Halobacillus sp. YACS3,958,CRW_16S_B_13779,,
Bacillus sp. YACS4,956,CRW_16S_B_13780,,
Halobacillus sp. YACS11,971,CRW_16S_B_13781,,
Halobacillus sp. YACS12,971,CRW_16S_B_13782,,
Bacillus sp. YACS13,964,CRW_16S_B_13783,,
Halobacillus sp. YACS19,820,CRW_16S_B_13784,,
Halobacillus sp. YACS29,974,CRW_16S_B_13786,,
Bacillus sp. YACS30,918,CRW_16S_B_13787,,
Bacillus sp. JZHS11,981,CRW_16S_B_13788,,
Bacillus sp. JZHS12,943,CRW_16S_B_13789,,
Bacillus sp. JZHS13,979,CRW_16S_B_13790,,
Bacillus sp. JZHS15,960,CRW_16S_B_13791,,
Bacillus sp. JZHS20,964,CRW_16S_B_13792,,
Bacillus sp. JZHS21,971,CRW_16S_B_13793,,
Bacillus sp. JZHS27,934,CRW_16S_B_13794,,
Bacillus sp. JZHS28,949,CRW_16S_B_13795,,
Bacillus sp. JZHS29,937,CRW_16S_B_13796,,
Bacillus pumilus,967,CRW_16S_B_13797,Bacteria,Firmicutes
Bacillus sp. JZDN5,952,CRW_16S_B_13798,,
Bacillus sp. JZDN10,964,CRW_16S_B_13799,,
Bacillus sp. JZDN12,918,CRW_16S_B_13800,,
