Organism name,Length,Benchmark ID,Taxonomy.NCBI.superkingdom,Taxonomy.NCBI.phylum
Bacillaceae bacterium Ellin7255,442,CRW_16S_B_10672,,
Bacillus sp. CO11,800,CRW_16S_B_13581,,
Bacillaceae bacterium Ellin7256,461,CRW_16S_B_10673,,
Bacillus sp. CO15,528,CRW_16S_B_13582,,
Bacillaceae bacterium Ellin7257,435,CRW_16S_B_10674,,
Bacillus sp. CO19,600,CRW_16S_B_13584,,
Staphylococcus aureus subsp. anaerobius,464,CRW_16S_B_10689,Bacteria,Firmicutes
Bacillus sp. CO21,800,CRW_16S_B_13585,,
Staphylococcus aureus subsp. aureus,464,CRW_16S_B_10690,,
Bacillus sp. CO22,738,CRW_16S_B_13586,,
Staphylococcus aureus subsp. aureus,464,CRW_16S_B_10691,,
Bacillus sp. CO23,800,CRW_16S_B_13587,,
Staphylococcus aureus subsp. aureus,464,CRW_16S_B_10692,,
Bacillus sp. CO25,800,CRW_16S_B_13588,,
Staphylococcus aureus subsp. aureus,464,CRW_16S_B_10693,,
Bacillus sp. CO28,800,CRW_16S_B_13589,,
Staphylococcus caprae,464,CRW_16S_B_10694,Bacteria,Firmicutes
Staphylococcus capitis subsp. capitis,464,CRW_16S_B_10695,,
uncultured actinobacterium,551,CRW_16S_B_1365,Bacteria,
Staphylococcus capitis subsp. capitis,464,CRW_16S_B_10696,,
Bacillus sp. CO30,800,CRW_16S_B_13590,,
Staphylococcus capitis subsp. capitis,464,CRW_16S_B_10697,,
Bacillus sp. CO32,800,CRW_16S_B_13591,,
Staphylococcus capitis subsp. urealyticus,464,CRW_16S_B_10698,Bacteria,Firmicutes
Bacillus sp. CO33,800,CRW_16S_B_13592,,
Staphylococcus cohnii subsp. urealyticus,464,CRW_16S_B_10699,Bacteria,Firmicutes
Bacillus sp. CO36,582,CRW_16S_B_13593,,
Staphylococcus epidermidis,464,CRW_16S_B_10700,Bacteria,Firmicutes
Bacillus sp. CO38,800,CRW_16S_B_13594,,
Staphylococcus epidermidis,464,CRW_16S_B_10701,Bacteria,Firmicutes
Bacillus sp. CO41,800,CRW_16S_B_13596,,
Bacillus sp. CO45,588,CRW_16S_B_13597,,
Staphylococcus epidermidis,464,CRW_16S_B_10702,Bacteria,Firmicutes
Bacillus sp. CO58,584,CRW_16S_B_13598,,
Staphylococcus equorum subsp. equorum,464,CRW_16S_B_10703,,
Bacillus sp. CO60,800,CRW_16S_B_13599,,
Staphylococcus equorum subsp. equorum,464,CRW_16S_B_10704,,
uncultured actinobacterium,550,CRW_16S_B_1366,Bacteria,
Staphylococcus equorum subsp. linens,464,CRW_16S_B_10705,,
Bacillus sp. CO72,800,CRW_16S_B_13600,,
Staphylococcus haemolyticus,464,CRW_16S_B_10706,Bacteria,Firmicutes
Staphylococcus haemolyticus,464,CRW_16S_B_10707,Bacteria,Firmicutes
Bacillus sp. CO73,800,CRW_16S_B_13601,,
Bacillus sp. CO76,460,CRW_16S_B_13602,,
Staphylococcus haemolyticus,464,CRW_16S_B_10708,Bacteria,Firmicutes
Bacillus sp. CO79,605,CRW_16S_B_13603,,
Staphylococcus hominis subsp. hominis,464,CRW_16S_B_10709,,
Bacillus sp. CO81,800,CRW_16S_B_13604,,
Staphylococcus hominis subsp. hominis,464,CRW_16S_B_10710,,
Bacillus sp. CO82,800,CRW_16S_B_13605,,
Staphylococcus hominis subsp. novobiosepticus,464,CRW_16S_B_10711,Bacteria,Firmicutes
Bacillus sp. CO83,800,CRW_16S_B_13606,,
Staphylococcus hyicus,464,CRW_16S_B_10712,Bacteria,Firmicutes
Staphylococcus lugdunensis,464,CRW_16S_B_10713,Bacteria,Firmicutes
Bacillus sp. CO85,800,CRW_16S_B_13607,,
Staphylococcus lugdunensis,464,CRW_16S_B_10714,Bacteria,Firmicutes
Bacillus sp. CO92,800,CRW_16S_B_13609,,
uncultured actinobacterium,550,CRW_16S_B_1367,Bacteria,
Staphylococcus muscae,464,CRW_16S_B_10715,Bacteria,Firmicutes
Bacillus sp. CO93,800,CRW_16S_B_13610,,
Staphylococcus pasteuri,464,CRW_16S_B_10716,Bacteria,Firmicutes
Bacillus sp. CR70,670,CRW_16S_B_13611,,
Staphylococcus saccharolyticus,464,CRW_16S_B_10717,Bacteria,Firmicutes
Staphylococcus sciuri subsp. carnaticus,465,CRW_16S_B_10718,,
Bacillus sp. CR72,410,CRW_16S_B_13612,,
Staphylococcus sciuri subsp. rodentium,465,CRW_16S_B_10719,,
Bacillus sp. CR73,600,CRW_16S_B_13613,,
Staphylococcus sciuri subsp. sciuri,465,CRW_16S_B_10720,,
Bacillus sp. CR75,564,CRW_16S_B_13614,,
Staphylococcus sciuri subsp. sciuri,465,CRW_16S_B_10721,,
Bacillus sp. CR1,800,CRW_16S_B_13615,,
Staphylococcus warneri,464,CRW_16S_B_10722,Bacteria,Firmicutes
Bacillus sp. CR2,680,CRW_16S_B_13616,,
Staphylococcus warneri,464,CRW_16S_B_10723,Bacteria,Firmicutes
Bacillus sp. CR3,800,CRW_16S_B_13617,,
Staphylococcus xylosus,464,CRW_16S_B_10724,Bacteria,Firmicutes
Bacillus sp. CR4,800,CRW_16S_B_13618,,
Staphylococcus xylosus,464,CRW_16S_B_10725,Bacteria,Firmicutes
Bacillus sp. CR5,800,CRW_16S_B_13619,,
Staphylococcus xylosus,464,CRW_16S_B_10726,Bacteria,Firmicutes
uncultured actinobacterium,550,CRW_16S_B_1368,Bacteria,
uncultured low G+C Gram-positive bacterium,751,CRW_16S_B_10730,Bacteria,Firmicutes
Bacillus sp. CR7,800,CRW_16S_B_13620,,
uncultured Bacillus sp.,500,CRW_16S_B_10750,Bacteria,Firmicutes
Bacillus sp. CR13,684,CRW_16S_B_13621,,
uncultured low G+C Gram-positive bacterium,430,CRW_16S_B_10752,Bacteria,Firmicutes
Bacillus sp. CR15,547,CRW_16S_B_13622,,
uncultured low G+C Gram-positive bacterium,430,CRW_16S_B_10753,Bacteria,Firmicutes
Bacillus sp. CR16,800,CRW_16S_B_13623,,
uncultured low G+C Gram-positive bacterium,430,CRW_16S_B_10754,Bacteria,Firmicutes
Bacillus sp. CR20,640,CRW_16S_B_13624,,
uncultured low G+C Gram-positive bacterium,430,CRW_16S_B_10755,Bacteria,Firmicutes
Bacillus sp. CR22,760,CRW_16S_B_13625,,
uncultured bacterium,579,CRW_16S_B_10759,Bacteria,
Bacillus sp. CR24,705,CRW_16S_B_13626,,
uncultured bacterium,579,CRW_16S_B_10760,Bacteria,
Bacillus sp. CR25,800,CRW_16S_B_13627,,
Staphylococcus epidermidis,335,CRW_16S_B_10763,Bacteria,Firmicutes
Bacillus sp. CR26,610,CRW_16S_B_13628,,
uncultured low G+C Gram-positive bacterium,542,CRW_16S_B_10764,Bacteria,Firmicutes
Bacillus sp. CR27,800,CRW_16S_B_13629,,
Geobacillus stearothermophilus,746,CRW_16S_B_10770,Bacteria,Firmicutes
uncultured actinobacterium,550,CRW_16S_B_1369,Bacteria,
Bacillus licheniformis,420,CRW_16S_B_10773,Bacteria,Firmicutes
Bacillus sp. CR28,731,CRW_16S_B_13630,,
Bacillus sp. T213BY0,606,CRW_16S_B_10781,,
Bacillus sp. CR29,660,CRW_16S_B_13631,,
Bacillus subtilis,664,CRW_16S_B_10782,Bacteria,Firmicutes
Bacillus sp. CR30,667,CRW_16S_B_13632,,
Lactococcus lactis subsp. lactis,614,CRW_16S_B_10796,,
Bacillus sp. CR31,440,CRW_16S_B_13633,,
Bacillus sp. CR32,560,CRW_16S_B_13634,,
Paenibacillus polymyxa,601,CRW_16S_B_10801,Bacteria,Firmicutes
uncultured bacterium,660,CRW_16S_B_10806,Bacteria,
Bacillus sp. CR34,660,CRW_16S_B_13635,,
Streptococcus pneumoniae,456,CRW_16S_B_10817,Bacteria,Firmicutes
Bacillus sp. CR35,534,CRW_16S_B_13636,,
uncultured bacterium,721,CRW_16S_B_10822,Bacteria,
Bacillus sp. CR36,800,CRW_16S_B_13637,,
uncultured Bacilli bacterium,522,CRW_16S_B_10823,Bacteria,Firmicutes
Bacillus sp. CR38,435,CRW_16S_B_13638,,
uncultured Bacilli bacterium,520,CRW_16S_B_10824,Bacteria,Firmicutes
Bacillus sp. CR41,600,CRW_16S_B_13639,,
uncultured Bacilli bacterium,521,CRW_16S_B_10825,Bacteria,Firmicutes
uncultured actinobacterium,549,CRW_16S_B_1370,Bacteria,
uncultured Bacilli bacterium,521,CRW_16S_B_10826,Bacteria,Firmicutes
Bacillus sp. CR42,597,CRW_16S_B_13640,,
uncultured Bacilli bacterium,494,CRW_16S_B_10827,Bacteria,Firmicutes
Bacillus sp. CR45,620,CRW_16S_B_13641,,
Bacillus sp. CR46,758,CRW_16S_B_13642,,
uncultured Bacilli bacterium,522,CRW_16S_B_10828,Bacteria,Firmicutes
uncultured Bacilli bacterium,515,CRW_16S_B_10829,Bacteria,Firmicutes
Bacillus sp. CR47,761,CRW_16S_B_13643,,
uncultured Bacilli bacterium,518,CRW_16S_B_10830,Bacteria,Firmicutes
Bacillus sp. CR49,580,CRW_16S_B_13644,,
uncultured Bacilli bacterium,515,CRW_16S_B_10831,Bacteria,Firmicutes
Bacillus sp. CR50,686,CRW_16S_B_13645,,
Bacillus sp. CR52,625,CRW_16S_B_13646,,
uncultured Staphylococcus sp.,798,CRW_16S_B_10833,Bacteria,Firmicutes
Bacillus sp. CR54,674,CRW_16S_B_13647,,
uncultured Staphylococcus sp.,792,CRW_16S_B_10835,Bacteria,Firmicutes
uncultured Staphylococcus sp.,799,CRW_16S_B_10837,Bacteria,Firmicutes
Bacillus sp. CR55,676,CRW_16S_B_13648,,
uncultured Staphylococcus sp.,799,CRW_16S_B_10838,Bacteria,Firmicutes
Bacillus sp. CR58,564,CRW_16S_B_13649,,
uncultured Streptococcus sp.,748,CRW_16S_B_10839,Bacteria,Firmicutes
uncultured actinobacterium,552,CRW_16S_B_1371,Bacteria,
Bacillus sp. CR59,553,CRW_16S_B_13650,,
uncultured Staphylococcus sp.,753,CRW_16S_B_10841,Bacteria,Firmicutes
Bacillus sp. CR60,408,CRW_16S_B_13651,,
uncultured Staphylococcus sp.,785,CRW_16S_B_10843,Bacteria,Firmicutes
uncultured Staphylococcus sp.,785,CRW_16S_B_10844,Bacteria,Firmicutes
Bacillus sp. CR61,743,CRW_16S_B_13652,,
uncultured Staphylococcus sp.,797,CRW_16S_B_10845,Bacteria,Firmicutes
Bacillus sp. CR63,612,CRW_16S_B_13653,,
uncultured Staphylococcus sp.,797,CRW_16S_B_10846,Bacteria,Firmicutes
Bacillus sp. CR65,500,CRW_16S_B_13654,,
uncultured Staphylococcus sp.,790,CRW_16S_B_10847,Bacteria,Firmicutes
Bacillus sp. CR66,670,CRW_16S_B_13655,,
uncultured Streptococcus sp.,659,CRW_16S_B_10848,Bacteria,Firmicutes
Bacillus sp. CR67,712,CRW_16S_B_13656,,
uncultured Staphylococcus sp.,799,CRW_16S_B_10850,Bacteria,Firmicutes
Bacillus sp. CR68,500,CRW_16S_B_13657,,
uncultured Staphylococcus sp.,698,CRW_16S_B_10852,Bacteria,Firmicutes
Bacillus sp. CU7,800,CRW_16S_B_13658,,
uncultured Staphylococcus sp.,776,CRW_16S_B_10854,Bacteria,Firmicutes
Bacillus sp. CU9,800,CRW_16S_B_13659,,
uncultured Staphylococcus sp.,787,CRW_16S_B_10856,Bacteria,Firmicutes
Mycobacterium asiaticum,554,CRW_16S_B_1372,Bacteria,
uncultured Streptococcus sp.,758,CRW_16S_B_10857,Bacteria,Firmicutes
Bacillus sp. CU15,660,CRW_16S_B_13660,,
uncultured Staphylococcus sp.,783,CRW_16S_B_10858,Bacteria,Firmicutes
Bacillus sp. CU18,800,CRW_16S_B_13661,,
uncultured Staphylococcus sp.,794,CRW_16S_B_10860,Bacteria,Firmicutes
Bacillus sp. CU20,698,CRW_16S_B_13662,,
uncultured Streptococcus sp.,765,CRW_16S_B_10861,Bacteria,Firmicutes
Bacillus sp. CU21,741,CRW_16S_B_13663,,
uncultured Staphylococcus sp.,717,CRW_16S_B_10862,Bacteria,Firmicutes
Bacillus sp. CU23,680,CRW_16S_B_13664,,
uncultured Staphylococcus sp.,767,CRW_16S_B_10863,Bacteria,Firmicutes
Bacillus sp. CU24,738,CRW_16S_B_13665,,
uncultured Staphylococcus sp.,728,CRW_16S_B_10864,Bacteria,Firmicutes
Bacillus sp. CU25,660,CRW_16S_B_13666,,
uncultured Streptococcus sp.,657,CRW_16S_B_10866,Bacteria,Firmicutes
uncultured Streptococcus sp.,759,CRW_16S_B_10867,Bacteria,Firmicutes
Bacillus sp. CU26,800,CRW_16S_B_13667,,
uncultured Streptococcus sp.,766,CRW_16S_B_10868,Bacteria,Firmicutes
Bacillus sp. CU28,689,CRW_16S_B_13668,,
uncultured Staphylococcus sp.,626,CRW_16S_B_10882,Bacteria,Firmicutes
Bacillus sp. CU29,660,CRW_16S_B_13669,,
uncultured Staphylococcus sp.,789,CRW_16S_B_10884,Bacteria,Firmicutes
Mycobacterium marinum,554,CRW_16S_B_1373,Bacteria,
uncultured Streptococcus sp.,713,CRW_16S_B_10890,Bacteria,Firmicutes
Bacillus sp. CU30,800,CRW_16S_B_13670,,
uncultured Streptococcus sp.,656,CRW_16S_B_10891,Bacteria,Firmicutes
Bacillus sp. CU31,800,CRW_16S_B_13671,,
uncultured bacterium,481,CRW_16S_B_10897,Bacteria,
Bacillus sp. CU34,800,CRW_16S_B_13672,,
Bacillus anthracis,586,CRW_16S_B_10898,Bacteria,Firmicutes
Bacillus sp. CU35,800,CRW_16S_B_13673,,
Bacillus sp. HPC698,534,CRW_16S_B_10899,,
Bacillus sp. CU36,800,CRW_16S_B_13674,,
Bacillus cereus,554,CRW_16S_B_10900,Bacteria,Firmicutes
Staphylococcus epidermidis,273,CRW_16S_B_10903,Bacteria,Firmicutes
Bacillus sp. CU38,691,CRW_16S_B_13675,,
uncultured bacterium,503,CRW_16S_B_10905,Bacteria,
Bacillus sp. CU39,480,CRW_16S_B_13676,,
Bacillus thuringiensis,506,CRW_16S_B_10909,Bacteria,Firmicutes
Bacillus sp. CU41,600,CRW_16S_B_13677,,
Bacillus cereus,484,CRW_16S_B_10910,Bacteria,Firmicutes
Bacillus sp. CU43,737,CRW_16S_B_13678,,
Bacillus cereus,515,CRW_16S_B_10911,Bacteria,Firmicutes
Bacillus sp. CU46,800,CRW_16S_B_13679,,
Bacillus sp. '6.5 MW-18',362,CRW_16S_B_10912,,
Mycobacterium ulcerans,554,CRW_16S_B_1374,Bacteria,
Bacillus sp. '7.3 MW-6',434,CRW_16S_B_10913,,
Bacillus sp. CU47,640,CRW_16S_B_13680,,
Bacillus sp. '7.3 MW-13',508,CRW_16S_B_10914,,
Bacillus sp. CU48,680,CRW_16S_B_13681,,
Bacillus cereus,369,CRW_16S_B_10915,Bacteria,Firmicutes
Bacillus sp. Ni2,620,CRW_16S_B_13682,,
uncultured Lactobacillus sp.,297,CRW_16S_B_10916,Bacteria,Firmicutes
Bacillus sp. Ni4,800,CRW_16S_B_13683,,
uncultured Lactobacillus sp.,295,CRW_16S_B_10917,Bacteria,Firmicutes
Bacillus sp. Ni8,800,CRW_16S_B_13684,,
uncultured Lactobacillus sp.,282,CRW_16S_B_10918,Bacteria,Firmicutes
Bacillus sp. Ni11,800,CRW_16S_B_13685,,
uncultured Lactobacillus sp.,307,CRW_16S_B_10919,Bacteria,Firmicutes
Bacillus sp. Ni13,800,CRW_16S_B_13686,,
uncultured Lactobacillus sp.,315,CRW_16S_B_10920,Bacteria,Firmicutes
Bacillus sp. Ni14,800,CRW_16S_B_13687,,
uncultured Lactobacillus sp.,296,CRW_16S_B_10921,Bacteria,Firmicutes
Bacillus sp. Ni15,800,CRW_16S_B_13688,,
uncultured Lactobacillus sp.,289,CRW_16S_B_10922,Bacteria,Firmicutes
Bacillus sp. Ni18,800,CRW_16S_B_13689,,
uncultured Bacillaceae bacterium,496,CRW_16S_B_10923,Bacteria,Firmicutes
Bacillus sp. Ni20,800,CRW_16S_B_13690,,
Staphylococcus epidermidis,638,CRW_16S_B_10924,Bacteria,Firmicutes
Bacillus sp. Ni21,800,CRW_16S_B_13691,,
Streptococcus bovis,403,CRW_16S_B_10925,,
Bacillus sp. Ni22,600,CRW_16S_B_13692,,
Bacillus sp. W3E,666,CRW_16S_B_10926,,
Bacillus sp. Ni23,800,CRW_16S_B_13693,,
uncultured soil bacterium,427,CRW_16S_B_10941,Bacteria,
Bacillus sp. Ni27,800,CRW_16S_B_13694,,
Staphylococcus sp. HPC1,624,CRW_16S_B_10943,,
Bacillus sp. Ni28,800,CRW_16S_B_13695,,
Staphylococcus sp. HPC1,622,CRW_16S_B_10944,,
Bacillus sp. Ni29,800,CRW_16S_B_13696,,
Staphylococcus sp. HPC3,567,CRW_16S_B_10945,,
Bacillus sp. Ni33,800,CRW_16S_B_13697,,
Staphylococcus sp. HPC3,662,CRW_16S_B_10946,,
Bacillus sp. Ni34,800,CRW_16S_B_13698,,
Staphylococcus sp. HPC17,588,CRW_16S_B_10947,,
Bacillus sp. Ni43,800,CRW_16S_B_13701,,
Staphylococcus sp. HPC17,557,CRW_16S_B_10948,,
Bacillus sp. NI44,800,CRW_16S_B_13702,,
Staphylococcus pasteuri,480,CRW_16S_B_10949,Bacteria,Firmicutes
Aeromonas sp. Ni46,800,CRW_16S_B_13703,,
Staphylococcus sp. HPC764,564,CRW_16S_B_10950,,
Pseudomonas sp. Ni47,800,CRW_16S_B_13704,,
uncultured bacterium,648,CRW_16S_B_10956,Bacteria,
Bacillus sp. Ni51,800,CRW_16S_B_13705,,
uncultured bacterium,648,CRW_16S_B_10957,Bacteria,
Bacillus sp. Ni52,800,CRW_16S_B_13706,,
uncultured bacterium,648,CRW_16S_B_10958,Bacteria,
Bacillus sp. Ni56,800,CRW_16S_B_13707,,
uncultured bacterium,645,CRW_16S_B_10959,Bacteria,
Bacillus sp. Ni57,800,CRW_16S_B_13708,,
uncultured bacterium,648,CRW_16S_B_10960,Bacteria,
Bacillus sp. NI58,800,CRW_16S_B_13709,,
Halobacillus sp. TA1,616,CRW_16S_B_10961,,
Bacillus sp. NI61,800,CRW_16S_B_13710,,
Halobacillus sp. TA5,615,CRW_16S_B_10962,,
Bacillus sp. PB3,540,CRW_16S_B_13711,,
Halobacillus sp. TA22,614,CRW_16S_B_10963,,
Staphylococcus sp. PB4,521,CRW_16S_B_13712,,
Halobacillus sp. TA23,614,CRW_16S_B_10964,,
Bacillus sp. PB5,600,CRW_16S_B_13713,,
Halobacillus sp. TA44,614,CRW_16S_B_10965,,
Bacillus sp. PB6,677,CRW_16S_B_13714,,
Bacillus sp. PB7,677,CRW_16S_B_13715,,
Halobacillus sp. TA49,590,CRW_16S_B_10966,,
Bacillus sp. PB8,677,CRW_16S_B_13716,,
Bacillus sp. TA50,579,CRW_16S_B_10967,,
Bacillus sp. PB14,660,CRW_16S_B_13717,,
Halobacillus sp. TA52,614,CRW_16S_B_10968,,
Bacillus sp. PB17,800,CRW_16S_B_13718,,
Halobacillus sp. TA59,614,CRW_16S_B_10969,,
Bacillus sp. PB19,800,CRW_16S_B_13719,,
Halobacillus sp. TA62,614,CRW_16S_B_10970,,
Bacillus sp. PB20,800,CRW_16S_B_13720,,
Bacillus cereus,523,CRW_16S_B_10978,Bacteria,Firmicutes
Bacillus sp. PB21,800,CRW_16S_B_13721,,
low G+C Gram-positive bacterium S5,508,CRW_16S_B_10979,,
low G+C Gram-positive bacterium S4,511,CRW_16S_B_10980,,
Staphylococcus sp. PB22,800,CRW_16S_B_13722,,
endophytic bacterium C2,740,CRW_16S_B_10981,,
Bacillus sp. PB23,800,CRW_16S_B_13723,,
Streptococcus pyogenes,464,CRW_16S_B_10983,Bacteria,Firmicutes
Bacillus sp. PB24,800,CRW_16S_B_13724,,
uncultured Gram-positive bacterium,738,CRW_16S_B_10984,Bacteria,
Staphylococcus sp. PB26,800,CRW_16S_B_13725,,
uncultured Gram-positive bacterium,760,CRW_16S_B_10985,Bacteria,
Bacillus sp. PB27,800,CRW_16S_B_13726,,
uncultured Gram-positive bacterium,794,CRW_16S_B_10986,Bacteria,
Bacillus sp. PB28,800,CRW_16S_B_13727,,
uncultured Gram-positive bacterium,714,CRW_16S_B_10987,Bacteria,
Bacillus sp. PB29,800,CRW_16S_B_13728,,
Bacillus sp. PB31,800,CRW_16S_B_13729,,
uncultured Gram-positive bacterium,711,CRW_16S_B_10988,Bacteria,
uncultured Gram-positive bacterium,718,CRW_16S_B_10989,Bacteria,
Bacillus sp. PB34,800,CRW_16S_B_13730,,
Bacillus sp. PB35,800,CRW_16S_B_13731,,
uncultured Gram-positive bacterium,735,CRW_16S_B_10990,Bacteria,
Bacillus sp. PB36,729,CRW_16S_B_13732,,
uncultured Gram-positive bacterium,662,CRW_16S_B_10991,Bacteria,
Bacillus sp. PB37,740,CRW_16S_B_13733,,
uncultured Gram-positive bacterium,750,CRW_16S_B_10992,Bacteria,
Bacillus sp. PB39,800,CRW_16S_B_13734,,
uncultured Gram-positive bacterium,767,CRW_16S_B_10993,Bacteria,
uncultured Gram-positive bacterium,758,CRW_16S_B_10994,Bacteria,
Bacillus sp. PB40,800,CRW_16S_B_13735,,
uncultured Gram-positive bacterium,757,CRW_16S_B_10995,Bacteria,
Bacillus sp. PB41,660,CRW_16S_B_13736,,
uncultured Gram-positive bacterium,752,CRW_16S_B_10996,Bacteria,
Bacillus sp. PB43,800,CRW_16S_B_13737,,
Staphylococcus sp. HPC291,609,CRW_16S_B_10999,,
Bacillus sp. PB44,800,CRW_16S_B_13738,,
Staphylococcus sp. HPC285,582,CRW_16S_B_11000,,
Bacillus sp. PB45,800,CRW_16S_B_13739,,
Bacillus sp. HPC281,568,CRW_16S_B_11001,,
Bacillus sp. PB46,800,CRW_16S_B_13740,,
Bacillus sp. PB47,800,CRW_16S_B_13741,,
Staphylococcus sp. HPC288,583,CRW_16S_B_11002,,
Bacillus sp. PB49,800,CRW_16S_B_13742,,
uncultured Lactobacillus sp.,299,CRW_16S_B_11005,Bacteria,Firmicutes
Staphylococcus epidermidis,720,CRW_16S_B_11006,Bacteria,Firmicutes
Bacillus sp. PB50,800,CRW_16S_B_13743,,
Bacillus benzoevorans,668,CRW_16S_B_11007,Bacteria,Firmicutes
Bacillus sp. PB51,800,CRW_16S_B_13744,,
Bacillus benzoevorans,642,CRW_16S_B_11008,Bacteria,Firmicutes
Bacillus sp. PB52,650,CRW_16S_B_13745,,
Bacillus benzoevorans,666,CRW_16S_B_11009,Bacteria,Firmicutes
Bacillus sp. PB53,800,CRW_16S_B_13746,,
Staphylococcus pasteuri,718,CRW_16S_B_11010,Bacteria,Firmicutes
Bacillus sp. PB54,800,CRW_16S_B_13747,,
Bacillus sp. Cafi1,614,CRW_16S_B_11023,,
Bacillus sp. PB55,800,CRW_16S_B_13748,,
Bacillus sp. Cafi7,696,CRW_16S_B_11024,,
Bacillus sp. PB56,800,CRW_16S_B_13749,,
Bacillus sp. Cafi9,614,CRW_16S_B_11025,,
Bacillus sp. PB59,800,CRW_16S_B_13750,,
Bacillus sp. Cafi13c,642,CRW_16S_B_11027,,
Bacillus sp. PB61,800,CRW_16S_B_13751,,
Staphylococcus saprophyticus,610,CRW_16S_B_11035,Bacteria,Firmicutes
Bacillus sp. PB63,800,CRW_16S_B_13752,,
Staphylococcus equorum,614,CRW_16S_B_11036,Bacteria,Firmicutes
Bacillus sp. PB65,800,CRW_16S_B_13753,,
Enterococcus faecalis,598,CRW_16S_B_11037,Bacteria,Firmicutes
Bacillus sp. PB67,800,CRW_16S_B_13754,,
Bacillus sp. PB68,800,CRW_16S_B_13755,,
Bacillus sp. PB70,800,CRW_16S_B_13756,,
uncultured low G+C Gram-positive bacterium,445,CRW_16S_B_11040,Bacteria,Firmicutes
Bacillus sp. PB71,800,CRW_16S_B_13757,,
uncultured low G+C Gram-positive bacterium,445,CRW_16S_B_11041,Bacteria,Firmicutes
Bacillus sp. 200,741,CRW_16S_B_13763,,
Bacillus sp. YACS26,753,CRW_16S_B_13785,,
uncultured low G+C Gram-positive bacterium,443,CRW_16S_B_11042,Bacteria,Firmicutes
Staphylococcus sp. IMCC1714,800,CRW_16S_B_13831,,
uncultured bacterium,452,CRW_16S_B_11043,Bacteria,
Staphylococcus sp. IMCC1732,788,CRW_16S_B_13832,,
uncultured Bacteroidetes bacterium,452,CRW_16S_B_11044,Bacteria,
Staphylococcus sp. IMCC1735,795,CRW_16S_B_13833,,
uncultured Bacillus sp.,483,CRW_16S_B_11066,Bacteria,Firmicutes
Staphylococcus sp. IMCC1735,793,CRW_16S_B_13834,,
uncultured Bacillus sp.,489,CRW_16S_B_11067,Bacteria,Firmicutes
Staphylococcus sp. IMCC1751,791,CRW_16S_B_13835,,
Staphylococcus epidermidis,392,CRW_16S_B_11072,Bacteria,Firmicutes
Staphylococcus sp. IMCC1752,793,CRW_16S_B_13836,,
Staphylococcus aureus,571,CRW_16S_B_11074,Bacteria,Firmicutes
uncultured Streptococcus sp.,461,CRW_16S_B_13839,Bacteria,Firmicutes
Staphylococcus aureus,559,CRW_16S_B_11075,Bacteria,Firmicutes
uncultured Streptococcus sp.,460,CRW_16S_B_13840,Bacteria,Firmicutes
Staphylococcus epidermidis,579,CRW_16S_B_11076,Bacteria,Firmicutes
uncultured Streptococcus sp.,412,CRW_16S_B_13841,Bacteria,Firmicutes
uncultured organism,412,CRW_16S_NA_11077,,
Thalassobacillus sp. MED114,480,CRW_16S_B_13842,,
uncultured organism,425,CRW_16S_NA_11080,,
Thalassobacillus sp. MED146,479,CRW_16S_B_13843,,
uncultured organism,413,CRW_16S_NA_11081,,
Bacillus sp. BWDY-38,789,CRW_16S_B_13850,,
uncultured organism,413,CRW_16S_NA_11082,,
Bacillus sp. BWDY-39,789,CRW_16S_B_13851,,
uncultured organism,405,CRW_16S_NA_11083,,
Bacillus sp. 02Co-2,786,CRW_16S_B_13852,,
uncultured organism,413,CRW_16S_NA_11084,,
Bacillus sp. 02Co-3,625,CRW_16S_B_13853,,
uncultured organism,795,CRW_16S_NA_11085,,
Bacillus sp. NCd-1,786,CRW_16S_B_13854,,
uncultured organism,405,CRW_16S_NA_11089,,
Bacillus sp. NCd-2,786,CRW_16S_B_13855,,
Streptococcus macedonicus,591,CRW_16S_B_11100,,
Bacillus sp. NCd-3,767,CRW_16S_B_13856,,
Bacillus cereus,701,CRW_16S_B_11117,Bacteria,Firmicutes
Bacillus sp. NCd-4,783,CRW_16S_B_13857,,
Lactococcus lactis subsp. lactis bv. diacetylactis,507,CRW_16S_B_11134,Bacteria,Firmicutes
Staphylococcus sp. 1CO-1,798,CRW_16S_B_13858,,
Lactococcus lactis subsp. lactis bv. diacetylactis,507,CRW_16S_B_11135,Bacteria,Firmicutes
Staphylococcus sp. 1CO-3,780,CRW_16S_B_13859,,
uncultured marine bacterium,503,CRW_16S_B_11146,Bacteria,
Staphylococcus sp. 3PB-2,798,CRW_16S_B_13860,,
uncultured marine bacterium,509,CRW_16S_B_11147,Bacteria,
Bacillus sp. ECo-1,797,CRW_16S_B_13861,,
uncultured marine bacterium,501,CRW_16S_B_11169,Bacteria,
Bacillus sp. EMn-1,797,CRW_16S_B_13862,,
uncultured marine bacterium,541,CRW_16S_B_11170,Bacteria,
Staphylococcus sp. EMn-4,798,CRW_16S_B_13863,,
Staphylococcus sp. HPC 904,660,CRW_16S_B_11173,,
Staphylococcus sp. EMn-5,797,CRW_16S_B_13864,,
Staphylococcus sp. HPC 908,685,CRW_16S_B_11174,,
Bacillus sp. Ak,756,CRW_16S_B_13865,,
Bacillus cereus,567,CRW_16S_B_11175,Bacteria,Firmicutes
Bacillus sp. RS101,686,CRW_16S_B_13867,,
